Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,7217.42398376444,7080.57973228848,-3519.19779759103,0.322764801216973,1.36989285324154,1.8257195558181,0.227777777777778,0.227777777777778,0.272222222222222,0.272222222222222,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.15,0.04,0.05
T92+G,20,7218.25708305841,7087.92121985384,-3523.87692791855,n/a,0.443511522489624,1.89254960381952,0.227777777777778,0.227777777777778,0.272222222222222,0.272222222222222,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.15,0.04,0.05
TN93+G+I,24,7223.3724609668,7067.00787045477,-3509.38429415062,0.329495081804044,1.40065260176617,1.97668822798193,0.219444444444444,0.236111111111111,0.269246031746032,0.275198412698413,0.04,0.05,0.12,0.04,0.24,0.05,0.04,0.21,0.05,0.09,0.04,0.05
TN93+G,23,7226.76729705473,7076.908681444,-3515.34429287511,n/a,0.432763416101705,2.04537244009514,0.219444444444444,0.236111111111111,0.269246031746032,0.275198412698413,0.04,0.04,0.12,0.04,0.24,0.05,0.04,0.21,0.05,0.1,0.04,0.04
K2+G+I,20,7227.66673988262,7097.33087667805,-3528.58175633066,0.318511330714683,1.37587960388611,1.77481249618187,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
K2+G,19,7227.81891912592,7103.99224768799,-3532.92042663284,n/a,0.453709161266351,1.83684761014242,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
GTR+G+I,27,7233.03000805747,7057.15232728636,-3501.42532565435,0.305141579970139,1.15766971651397,2.02625039677428,0.219444444444444,0.236111111111111,0.269246031746032,0.275198412698413,0.02,0.07,0.12,0.02,0.25,0.03,0.06,0.22,0.05,0.09,0.03,0.05
HKY+G+I,23,7234.7543868039,7084.89577119318,-3519.3378377497,0.319845630281204,1.34464907943535,1.82177854820123,0.219444444444444,0.236111111111111,0.269246031746032,0.275198412698413,0.04,0.05,0.18,0.04,0.17,0.05,0.04,0.15,0.05,0.14,0.04,0.05
HKY+G,22,7235.2482989145,7091.89646314288,-3523.84737448553,n/a,0.444239801981207,1.88681035641488,0.219444444444444,0.236111111111111,0.269246031746032,0.275198412698413,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.14,0.04,0.05
T92+I,20,7243.44477488049,7113.10891167592,-3536.47077382959,0.411123457116552,n/a,1.59876335463174,0.227777777777778,0.227777777777778,0.272222222222222,0.272222222222222,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.14,0.05,0.14,0.04,0.05
GTR+G,26,7244.8706559469,7075.49653237249,-3511.6082302796,n/a,0.451606410960283,1.71354332047419,0.219444444444444,0.236111111111111,0.269246031746032,0.275198412698413,0.05,0.07,0.13,0.04,0.21,0.03,0.06,0.18,0.05,0.11,0.02,0.05
TN93+I,23,7250.20226861973,7100.343653009,-3527.06177865761,0.409614691699773,n/a,1.66834040217315,0.219444444444444,0.236111111111111,0.269246031746032,0.275198412698413,0.04,0.05,0.12,0.04,0.21,0.05,0.04,0.19,0.05,0.1,0.04,0.05
K2+I,19,7253.41094159446,7129.58427015653,-3545.71643786711,0.410175718312178,n/a,1.56675245426953,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
HKY+I,22,7261.64165515708,7118.28981938545,-3537.04405260682,0.410767621030609,n/a,1.59393445866391,0.219444444444444,0.236111111111111,0.269246031746032,0.275198412698413,0.05,0.05,0.17,0.04,0.17,0.05,0.04,0.15,0.05,0.14,0.05,0.05
GTR+I,26,7267.89597190628,7098.52184833186,-3523.12088825929,0.40874361404436,n/a,1.6937765268733,0.219444444444444,0.236111111111111,0.269246031746032,0.275198412698413,0.03,0.07,0.12,0.03,0.22,0.04,0.05,0.19,0.06,0.1,0.04,0.06
JC+G+I,19,7388.27044486515,7264.44377342722,-3613.14618950245,0.331830270962264,1.79796624128124,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,7390.35883253928,7273.04215588316,-3618.45296402005,n/a,0.50060284373728,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,7405.51484726124,7288.19817060512,-3626.03097138103,0.407323511339496,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
T92,19,7584.75382067569,7460.92714923775,-3711.38787740772,n/a,n/a,1.35313508966867,0.227777777777778,0.227777777777778,0.272222222222222,0.272222222222222,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.13,0.06,0.13,0.05,0.06
K2,18,7585.98195244662,7468.6652757905,-3716.26452397372,n/a,n/a,1.34938443485178,0.25,0.25,0.25,0.25,0.05,0.05,0.14,0.05,0.14,0.05,0.05,0.14,0.05,0.14,0.05,0.05
TN93,22,7599.98468406373,7456.63284829211,-3706.21556706015,n/a,n/a,1.35835224478887,0.219444444444444,0.236111111111111,0.269246031746032,0.275198412698413,0.05,0.06,0.13,0.05,0.18,0.06,0.05,0.16,0.06,0.11,0.05,0.06
HKY,21,7600.92591869412,7464.08166721817,-3710.94876505587,n/a,n/a,1.35348979697522,0.219444444444444,0.236111111111111,0.269246031746032,0.275198412698413,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.14,0.06,0.13,0.05,0.06
GTR,25,7606.75334685011,7443.88358685618,-3696.81215641174,n/a,n/a,1.35838739710141,0.219444444444444,0.236111111111111,0.269246031746032,0.275198412698413,0.03,0.08,0.13,0.03,0.18,0.04,0.06,0.16,0.07,0.11,0.04,0.07
JC,17,7722.54868427821,7611.74280493938,-3788.81047057005,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
