Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,6959.05739374947,6825.57960619396,-3391.68180870708,0.245667507891511,1.92770504808508,1.25447847250766,0.201976744186047,0.201976744186047,0.298023255813954,0.298023255813954,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.11,0.06,0.11,0.04,0.06
T92+G,20,6961.04152302081,6833.91042453567,-3396.85705849359,n/a,0.621967339979471,1.32328336768877,0.201976744186047,0.201976744186047,0.298023255813954,0.298023255813954,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.12,0.06,0.12,0.04,0.06
T92+I,20,6978.111095973,6850.97999748786,-3405.39184496968,0.308233822415939,n/a,1.12532151298793,0.201976744186047,0.201976744186047,0.298023255813954,0.298023255813954,0.05,0.07,0.16,0.05,0.16,0.07,0.05,0.11,0.07,0.11,0.05,0.07
HKY+G+I,23,6978.39726192343,6832.22893020459,-3392.98537249238,0.243158771708877,1.88387769945851,1.24624983900033,0.206976744186047,0.196976744186047,0.285348837209302,0.310697674418605,0.04,0.06,0.18,0.05,0.16,0.07,0.05,0.11,0.07,0.12,0.04,0.06
HKY+G,22,6979.89574800659,6840.07221581897,-3397.9178006848,n/a,0.621379293956861,1.31447146455323,0.206976744186047,0.196976744186047,0.285348837209302,0.310697674418605,0.04,0.06,0.18,0.04,0.16,0.07,0.04,0.11,0.07,0.12,0.04,0.06
TN93+G+I,24,6984.56625878368,6832.0540732977,-3391.88668577166,0.243152837534774,1.85888875941416,1.26154510163197,0.206976744186047,0.196976744186047,0.285348837209302,0.310697674418605,0.04,0.06,0.16,0.04,0.18,0.07,0.04,0.13,0.07,0.1,0.04,0.06
TN93+G,23,6986.16879607167,6840.00046435282,-3396.87113956649,n/a,0.614734821327127,1.33002344328629,0.206976744186047,0.196976744186047,0.285348837209302,0.310697674418605,0.04,0.06,0.16,0.04,0.19,0.07,0.04,0.13,0.07,0.11,0.04,0.06
GTR+G,26,6988.27218298887,6823.07512991697,-3385.37327757257,n/a,0.602688177815905,1.34069359363906,0.206976744186047,0.196976744186047,0.285348837209302,0.310697674418605,0.03,0.1,0.16,0.03,0.19,0.03,0.08,0.13,0.06,0.1,0.02,0.06
GTR+G+I,27,6993.00781634795,6821.46975078681,-3383.55790910127,0.194664568230505,1.27409601941214,1.30189796926351,0.206976744186047,0.196976744186047,0.285348837209302,0.310697674418605,0.04,0.1,0.16,0.04,0.19,0.03,0.07,0.13,0.06,0.1,0.02,0.06
HKY+I,22,6998.08939854002,6858.2658663524,-3407.01462595151,0.307845509064994,n/a,1.11639613717221,0.206976744186047,0.196976744186047,0.285348837209302,0.310697674418605,0.05,0.07,0.17,0.05,0.15,0.07,0.05,0.11,0.07,0.11,0.05,0.07
K2+G+I,20,7000.32663463229,6873.19553614715,-3416.49961429933,0.242165357378285,2.13631667735794,1.13521647365328,0.25,0.25,0.25,0.25,0.06,0.06,0.13,0.06,0.13,0.06,0.06,0.13,0.06,0.13,0.06,0.06
K2+G,19,7002.61349966076,6881.83003402227,-3421.82623196441,n/a,0.689189661766046,1.18529899772004,0.25,0.25,0.25,0.25,0.06,0.06,0.14,0.06,0.14,0.06,0.06,0.14,0.06,0.14,0.06,0.06
TN93+I,23,7004.76980042905,6858.6014687102,-3406.17164174518,0.307711581898094,n/a,1.12357792085151,0.206976744186047,0.196976744186047,0.285348837209302,0.310697674418605,0.05,0.07,0.15,0.05,0.17,0.07,0.05,0.12,0.07,0.1,0.05,0.07
K2+I,19,7015.93446148573,6895.15099584723,-3428.48671287689,0.30528897789697,n/a,1.04726817131971,0.25,0.25,0.25,0.25,0.06,0.06,0.13,0.06,0.13,0.06,0.06,0.13,0.06,0.13,0.06,0.06
GTR+I,26,7023.07742499912,6857.88037192722,-3402.7758985777,0.304526503322541,n/a,1.1384742310251,0.206976744186047,0.196976744186047,0.285348837209302,0.310697674418605,0.05,0.08,0.15,0.05,0.17,0.05,0.06,0.12,0.07,0.1,0.03,0.07
JC+G+I,19,7060.03073036896,6939.24726473047,-3450.53484731851,0.249916521084232,2.68235347256641,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
