Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,14512.067139058,14334.2662295814,-7143.08399485622,0.436540572458892,1.21890975482729,2.41158828076104,0.222794117647059,0.213562091503268,0.271078431372549,0.292565359477124,0.03,0.04,0.11,0.03,0.3,0.04,0.03,0.23,0.04,0.08,0.03,0.04
GTR+G+I,27,14514.543730889,14314.5310005185,-7130.20359393762,0.429962465149437,1.19700562134091,2.38645863011488,0.222794117647059,0.213562091503268,0.271078431372549,0.292565359477124,0.01,0.05,0.11,0.01,0.3,0.04,0.04,0.23,0.06,0.08,0.03,0.05
TN93+G,23,14531.4441503443,14361.0478388357,-7157.47873277736,n/a,0.293114935213684,2.57835753593699,0.222794117647059,0.213562091503268,0.271078431372549,0.292565359477124,0.03,0.04,0.1,0.03,0.31,0.04,0.03,0.24,0.04,0.08,0.03,0.04
GTR+G,26,14531.8027746454,14339.1936556571,-7143.53934809385,n/a,0.30184997239548,2.49250340687216,0.222794117647059,0.213562091503268,0.271078431372549,0.292565359477124,0.01,0.05,0.1,0.01,0.3,0.03,0.04,0.24,0.06,0.08,0.02,0.05
T92+G+I,21,14552.2843675942,14396.6982380422,-7177.31130595838,0.450143200547857,1.31266836344347,2.16230458461722,0.218178104575163,0.218178104575163,0.281821895424837,0.281821895424837,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.15,0.04,0.15,0.03,0.04
T92+G,20,14571.851856855,14423.6713111302,-7191.80128286686,n/a,0.300181641818102,2.22887046292049,0.218178104575163,0.218178104575163,0.281821895424837,0.281821895424837,0.03,0.04,0.2,0.03,0.2,0.04,0.03,0.15,0.04,0.15,0.03,0.04
TN93+I,23,14576.3916256729,14405.9953141643,-7179.95247044166,0.519468153103378,n/a,1.92749593082399,0.222794117647059,0.213562091503268,0.271078431372549,0.292565359477124,0.04,0.05,0.12,0.04,0.25,0.05,0.04,0.2,0.05,0.09,0.04,0.05
GTR+I,26,14579.9679718229,14387.3588528346,-7167.62194668259,0.51892989377824,n/a,1.95966253410845,0.222794117647059,0.213562091503268,0.271078431372549,0.292565359477124,0.01,0.05,0.12,0.01,0.26,0.05,0.05,0.2,0.06,0.09,0.04,0.06
HKY+G+I,23,14586.0190968415,14415.6227853329,-7184.76620602598,0.449364205810002,1.30486302364631,2.18041112553356,0.222794117647059,0.213562091503268,0.271078431372549,0.292565359477124,0.03,0.04,0.2,0.03,0.19,0.05,0.03,0.15,0.05,0.15,0.03,0.04
HKY+G,22,14605.3810463556,14442.3896615154,-7199.15341306105,n/a,0.300424711582488,2.24823142080367,0.222794117647059,0.213562091503268,0.271078431372549,0.292565359477124,0.03,0.04,0.2,0.03,0.19,0.04,0.03,0.15,0.04,0.15,0.03,0.04
