Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,17879.927420365,17700.8797263937,-8826.39322503128,0.329534081854782,1.55097075955427,1.65892409940636,0.20411171450737,0.212645461598138,0.27455391776571,0.308688906128782,0.04,0.05,0.14,0.04,0.23,0.06,0.04,0.18,0.06,0.09,0.04,0.05
T92+G+I,21,17881.7415292317,17725.0649862475,-8841.49659010853,0.331979761422139,1.59616846689038,1.59221802402947,0.208378588052754,0.208378588052754,0.291621411947246,0.291621411947246,0.04,0.06,0.18,0.04,0.18,0.06,0.04,0.13,0.06,0.13,0.04,0.06
GTR+G+I,27,17882.4598023733,17681.0437663732,-8813.46310539154,0.317583944195744,1.41880421270052,1.66797820655997,0.20411171450737,0.212645461598138,0.27455391776571,0.308688906128782,0.02,0.07,0.14,0.02,0.23,0.04,0.05,0.18,0.07,0.09,0.03,0.06
GTR+G,26,17896.4318675902,17702.471633372,-8825.18124154799,n/a,0.447859761813256,1.72424503726032,0.20411171450737,0.212645461598138,0.27455391776571,0.308688906128782,0.02,0.07,0.14,0.02,0.23,0.04,0.06,0.18,0.06,0.09,0.03,0.06
TN93+G,23,17898.8887865114,17727.2978308597,-8840.60601165245,n/a,0.444165223510532,1.7357649103382,0.20411171450737,0.212645461598138,0.27455391776571,0.308688906128782,0.04,0.05,0.14,0.04,0.23,0.06,0.04,0.18,0.06,0.09,0.04,0.05
T92+G,20,17899.2304152576,17750.0115464759,-8854.97313666946,n/a,0.448571519443407,1.66638371978068,0.208378588052754,0.208378588052754,0.291621411947246,0.291621411947246,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.13,0.05,0.13,0.04,0.05
HKY+G+I,23,17906.3541787089,17734.7632230573,-8844.33870775123,0.32912691512019,1.55345787511216,1.59621792250677,0.20411171450737,0.212645461598138,0.27455391776571,0.308688906128782,0.04,0.05,0.19,0.04,0.17,0.06,0.04,0.13,0.06,0.13,0.04,0.05
HKY+G,22,17922.6793156517,17758.5454103533,-8857.23337977059,n/a,0.447720543915359,1.67037615143221,0.20411171450737,0.212645461598138,0.27455391776571,0.308688906128782,0.04,0.05,0.2,0.04,0.17,0.06,0.04,0.13,0.06,0.13,0.04,0.05
T92+I,20,17942.590733619,17793.3718648374,-8876.65329585018,0.405361138411202,n/a,1.42103269528351,0.208378588052754,0.208378588052754,0.291621411947246,0.291621411947246,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.12,0.06,0.12,0.04,0.06
TN93+I,23,17946.042203245,17774.4512475934,-8864.18272001929,0.403476037618257,n/a,1.4437596163428,0.20411171450737,0.212645461598138,0.27455391776571,0.308688906128782,0.04,0.06,0.14,0.04,0.2,0.06,0.04,0.16,0.06,0.09,0.04,0.06
GTR+I,26,17954.7672365907,17760.8070023724,-8854.34892604822,0.402786522962774,n/a,1.46309363337977,0.20411171450737,0.212645461598138,0.27455391776571,0.308688906128782,0.03,0.07,0.14,0.02,0.21,0.05,0.05,0.16,0.07,0.09,0.04,0.06
HKY+I,22,17969.460148784,17805.3262434856,-8880.62379633673,0.405041693792165,n/a,1.41843276304497,0.20411171450737,0.212645461598138,0.27455391776571,0.308688906128782,0.04,0.06,0.18,0.04,0.16,0.06,0.04,0.13,0.06,0.12,0.04,0.06
K2+G+I,20,17995.2939514907,17846.075082709,-8903.004904786,0.32757392717648,1.73018992787544,1.46147996975338,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
K2+G,19,18011.9344982763,17870.1736155127,-8916.0572817268,n/a,0.486174254723344,1.51964904769546,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
K2+I,19,18048.3347070308,17906.5738242671,-8934.25738610401,0.402437789257404,n/a,1.33569656384449,0.25,0.25,0.25,0.25,0.05,0.05,0.14,0.05,0.14,0.05,0.05,0.14,0.05,0.14,0.05,0.05
JC+G+I,19,18284.9263147885,18143.1654320248,-9052.55318998287,0.338080614703779,2.21149816252289,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
