Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,13617.6131092978,13473.5784116508,-6715.72374818868,0.133640161011896,1.94263931987822,1.28503071441192,0.222528248587571,0.222528248587571,0.277471751412429,0.277471751412429,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.13,0.06,0.13,0.05,0.06
GTR+G+I,27,13624.231322736,13439.0899419558,-6692.43776734772,0.120651338901895,1.75858318105745,1.25899552062403,0.219067796610169,0.225988700564972,0.27725988700565,0.277683615819209,0.03,0.1,0.17,0.03,0.14,0.03,0.08,0.12,0.07,0.13,0.03,0.07
T92+G,20,13625.265625508,13488.0840387993,-6723.98252088713,n/a,0.873737988741553,1.33793990087074,0.222528248587571,0.222528248587571,0.277471751412429,0.277471751412429,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.13,0.06,0.13,0.05,0.06
GTR+G,26,13627.5539922862,13449.2622976603,-6698.53161671614,n/a,0.894806512540503,1.29111683927235,0.219067796610169,0.225988700564972,0.27725988700565,0.277683615819209,0.03,0.1,0.17,0.03,0.14,0.03,0.08,0.12,0.07,0.14,0.02,0.07
HKY+G+I,23,13637.9365785708,13480.197369862,-6717.02045363848,0.133519622097332,1.94009617874071,1.28628895474611,0.219067796610169,0.225988700564972,0.27725988700565,0.277683615819209,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.13,0.06,0.12,0.05,0.06
TN93+G+I,24,13645.4049468666,13480.8143385193,-6716.32212319304,0.131823283138595,1.91980124366638,1.28441240906256,0.219067796610169,0.225988700564972,0.27725988700565,0.277683615819209,0.05,0.06,0.17,0.05,0.15,0.06,0.05,0.12,0.06,0.13,0.05,0.06
HKY+G,22,13645.5354630226,13494.6482246281,-6725.25241045773,n/a,0.873884269342843,1.33910816829174,0.219067796610169,0.225988700564972,0.27725988700565,0.277683615819209,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.13,0.06,0.13,0.05,0.06
TN93+G,23,13652.2383286626,13494.4991199538,-6724.17132868438,n/a,0.879145776540068,1.33719455531351,0.219067796610169,0.225988700564972,0.27725988700565,0.277683615819209,0.05,0.06,0.17,0.05,0.15,0.06,0.05,0.12,0.06,0.14,0.05,0.06
T92+I,20,13669.1309006347,13531.949313926,-6745.91515845048,0.178680134375745,n/a,1.12985276245448,0.222528248587571,0.222528248587571,0.277471751412429,0.277471751412429,0.05,0.06,0.15,0.05,0.15,0.06,0.05,0.12,0.06,0.12,0.05,0.06
K2+G+I,20,13676.943132265,13539.7615455563,-6749.8212742656,0.134461760369985,2.20533491133347,1.2187778518703,0.25,0.25,0.25,0.25,0.06,0.06,0.14,0.06,0.14,0.06,0.06,0.14,0.06,0.14,0.06,0.06
