Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,11426.0939975304,11276.3004246975,-5617.10041713424,0.475279292350846,1.8063186539034,1.69960704080441,0.21010752688172,0.21010752688172,0.28989247311828,0.28989247311828,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.13,0.05,0.13,0.04,0.05
TN93+G+I,24,11430.8379326502,11259.6608404047,-5605.7657301754,0.463093744948945,1.56616125669864,1.78030560278727,0.211182795698925,0.209032258064516,0.262150537634409,0.317634408602151,0.04,0.05,0.14,0.04,0.23,0.06,0.04,0.18,0.06,0.09,0.04,0.05
T92+G,20,11445.3328328722,11302.6679662858,-5631.28871964469,n/a,0.305448721176142,1.78070897269596,0.21010752688172,0.21010752688172,0.28989247311828,0.28989247311828,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.14,0.05,0.14,0.04,0.05
HKY+G+I,23,11446.5414522145,11282.4917664118,-5618.18637479711,0.470905760526195,1.691508563071,1.72784105993907,0.211182795698925,0.209032258064516,0.262150537634409,0.317634408602151,0.04,0.05,0.2,0.04,0.17,0.06,0.04,0.13,0.06,0.13,0.04,0.05
TN93+G,23,11448.1520743628,11284.1023885601,-5618.99168587127,n/a,0.300187334494778,1.90623913790658,0.211182795698925,0.209032258064516,0.262150537634409,0.317634408602151,0.04,0.04,0.14,0.04,0.24,0.05,0.04,0.19,0.05,0.09,0.04,0.04
GTR+G+I,27,11453.6604045519,11261.1036948285,-5603.47031160753,0.465138562640272,1.60783881143394,1.77337228017997,0.211182795698925,0.209032258064516,0.262150537634409,0.317634408602151,0.03,0.05,0.14,0.04,0.23,0.07,0.04,0.18,0.04,0.09,0.04,0.04
T92+I,20,11455.0359657991,11312.3710992127,-5636.14028610814,0.526807820780544,n/a,1.50475610610671,0.21010752688172,0.21010752688172,0.28989247311828,0.28989247311828,0.04,0.06,0.18,0.04,0.18,0.06,0.04,0.13,0.06,0.13,0.04,0.06
K2+G+I,20,11463.6993374393,11321.0344708529,-5640.47197192822,0.475534104635851,1.88813081855002,1.6270243579793,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
HKY+G,22,11464.0297032191,11307.1078572673,-5631.49938513898,n/a,0.303330862758735,1.81313382246222,0.211182795698925,0.209032258064516,0.262150537634409,0.317634408602151,0.04,0.05,0.21,0.04,0.17,0.06,0.04,0.14,0.06,0.14,0.04,0.05
TN93+I,23,11465.5551037039,11301.5054179012,-5627.69320054181,0.524147718410572,n/a,1.51569446475287,0.211182795698925,0.209032258064516,0.262150537634409,0.317634408602151,0.04,0.05,0.15,0.04,0.2,0.06,0.04,0.16,0.06,0.1,0.04,0.05
