Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
K2+G+I,20,1984.58989098335,1862.62919245169,-911.187669661931,0.594394197243818,0.274760262833122,2.77718639448601,0.25,0.25,0.25,0.25,0.03,0.03,0.18,0.03,0.18,0.03,0.03,0.18,0.03,0.18,0.03,0.03
K2+G,19,1987.35846555079,1871.48424872503,-916.627320737137,n/a,0.0634238866829746,2.44296907732309,0.25,0.25,0.25,0.25,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.18,0.04,0.18,0.04,0.04
T92+G+I,21,1993.18966638299,1865.14370999421,-911.432193570262,0.592268280272957,0.272299678688182,2.7857944881427,0.245645645645646,0.245645645645646,0.254354354354354,0.254354354354354,0.03,0.03,0.19,0.03,0.19,0.03,0.03,0.18,0.03,0.18,0.03,0.03
T92+G,20,1995.68372521788,1873.72302668622,-916.734586779195,n/a,0.0613342242431411,2.46061475176877,0.245645645645646,0.245645645645646,0.254354354354354,0.254354354354354,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.17,0.04,0.17,0.04,0.04
HKY+G+I,23,2009.98548512557,1869.77268901116,-911.719375358576,0.59272738288837,0.27462484218859,2.81987425738171,0.262462462462462,0.228828828828829,0.252852852852853,0.255855855855856,0.03,0.03,0.19,0.03,0.19,0.03,0.03,0.17,0.03,0.19,0.03,0.03
GTR+G,26,2011.80632894646,1853.35247990902,-900.463705894564,n/a,0.05,1.82640793211786,0.262462462462462,0.228828828828829,0.252852852852853,0.255855855855856,0.12,0,0.11,0.13,0.22,0.06,0,0.2,0,0.12,0.05,0
HKY+G,22,2012.21327055173,1878.08328126484,-916.888631863143,n/a,0.0599789772509484,2.50108312884793,0.262462462462462,0.228828828828829,0.252852852852853,0.255855855855856,0.03,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.19,0.03,0.04
TN93+G+I,24,2014.32647149266,1868.03209573426,-909.834504750638,0.65735750460204,0.392569961285306,2.77562004013783,0.262462462462462,0.228828828828829,0.252852852852853,0.255855855855856,0.03,0.03,0.12,0.03,0.26,0.03,0.03,0.24,0.03,0.12,0.03,0.03
TN93+G,23,2015.76425966205,1875.55146354765,-914.608762626821,n/a,0.0719690974788647,2.31645319924749,0.262462462462462,0.228828828828829,0.252852852852853,0.255855855855856,0.03,0.04,0.11,0.04,0.25,0.04,0.04,0.23,0.04,0.11,0.03,0.04
GTR+G+I,27,2015.96923373784,1851.43749329795,-898.489794498762,0.783707716189204,1.47576175411264,2.00612186233612,0.262462462462462,0.228828828828829,0.252852852852853,0.255855855855856,0.11,0,0.11,0.12,0.23,0.05,0,0.21,0,0.11,0.05,0
JC+G,18,2020.45499253496,1910.66848015498,-937.230948020712,n/a,0.05,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,2023.48019223361,1907.60597540785,-934.688184078546,0.642940377941999,0.393653337772035,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
K2+I,19,2054.10411606336,1938.2298992376,-950.000145993423,0.426426426426426,n/a,1.89738623303614,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
T92+I,20,2062.58251699843,1940.62181846677,-950.18398266947,0.426426426426426,n/a,1.89869270597017,0.245645645645646,0.245645645645646,0.254354354354354,0.254354354354354,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.16,0.04,0.16,0.04,0.04
TN93+I,23,2078.29987858731,1938.08708247291,-945.876572089448,0.426426426426426,n/a,1.92003602281013,0.262462462462462,0.228828828828829,0.252852852852853,0.255855855855856,0.04,0.04,0.1,0.04,0.25,0.04,0.04,0.22,0.04,0.1,0.04,0.04
