Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,14377.194017221,14222.1485702982,-7090.03548770201,0.457386101681818,1.36933492379044,2.15167368797866,0.237971500419111,0.237971500419111,0.262028499580889,0.262028499580889,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
GTR+G+I,27,14382.3516227968,14183.034749362,-7064.45385594465,0.429989114490515,1.13291095457089,2.21666630596416,0.242917015926236,0.233025984911987,0.249706621961442,0.274350377200335,0.02,0.05,0.14,0.02,0.23,0.02,0.05,0.21,0.07,0.12,0.02,0.06
K2+G+I,20,14389.0407287369,14241.3750333247,-7100.65224921754,0.459873451235625,1.44167260939047,2.1085531690939,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
TN93+G+I,24,14391.6785126446,14214.4958342665,-7083.19751814121,0.441859225777269,1.20168798981135,2.21580110290506,0.242917015926236,0.233025984911987,0.249706621961442,0.274350377200335,0.04,0.04,0.14,0.04,0.22,0.04,0.04,0.21,0.04,0.12,0.04,0.04
T92+G,20,14394.1123893245,14246.4466939122,-7103.18807951133,n/a,0.292903013078025,2.21556432031869,0.237971500419111,0.237971500419111,0.262028499580889,0.262028499580889,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
HKY+G+I,23,14405.5061363194,14235.7021978287,-7094.80473573614,0.457094092191066,1.36760143992747,2.16216691102959,0.242917015926236,0.233025984911987,0.249706621961442,0.274350377200335,0.04,0.04,0.19,0.04,0.17,0.04,0.04,0.16,0.04,0.17,0.04,0.04
K2+G,19,14406.507946665,14266.222339801,-7114.07926393913,n/a,0.296911242164325,2.17187386981451,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
TN93+G,23,14407.0916813342,14237.2877428435,-7095.59750824353,n/a,0.292003976637143,2.30114734656128,0.242917015926236,0.233025984911987,0.249706621961442,0.274350377200335,0.04,0.04,0.13,0.04,0.23,0.04,0.04,0.22,0.04,0.12,0.04,0.04
GTR+G,26,14416.0130714999,14224.0739255647,-7085.97798605377,n/a,0.309301554361324,1.96184148322051,0.242917015926236,0.233025984911987,0.249706621961442,0.274350377200335,0.04,0.05,0.15,0.04,0.2,0.02,0.05,0.19,0.07,0.13,0.02,0.06
HKY+G,22,14422.5783524715,14260.1534911609,-7108.03424956972,n/a,0.293362407484354,2.22565887382236,0.242917015926236,0.233025984911987,0.249706621961442,0.274350377200335,0.04,0.04,0.19,0.04,0.17,0.04,0.04,0.16,0.04,0.17,0.04,0.04
T92+I,20,14437.8294682029,14290.1637727906,-7125.04661895051,0.527008142234531,n/a,1.85290773637972,0.237971500419111,0.237971500419111,0.262028499580889,0.262028499580889,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.15,0.05,0.15,0.04,0.05
K2+I,19,14445.3901379788,14305.1045311148,-7133.52035959604,0.526573116400856,n/a,1.83495342962987,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
GTR+I,26,14452.6033552457,14260.6642093105,-7104.27312792667,0.523565664326336,n/a,1.87992002792114,0.242917015926236,0.233025984911987,0.249706621961442,0.274350377200335,0.02,0.05,0.15,0.02,0.19,0.03,0.05,0.18,0.07,0.13,0.03,0.07
TN93+I,23,14459.9243536153,14290.1204151247,-7122.01384438411,0.525220287301372,n/a,1.85098669350202,0.242917015926236,0.233025984911987,0.249706621961442,0.274350377200335,0.04,0.04,0.15,0.04,0.19,0.05,0.04,0.18,0.05,0.13,0.04,0.04
HKY+I,22,14466.2861392982,14303.8612779877,-7129.88814298308,0.526900761144847,n/a,1.86075870883391,0.242917015926236,0.233025984911987,0.249706621961442,0.274350377200335,0.04,0.04,0.18,0.04,0.16,0.05,0.04,0.15,0.05,0.16,0.04,0.04
JC+G+I,19,14796.2746458278,14655.9890389638,-7308.96261352051,0.472564182558768,2.14854111362124,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,14818.0985414787,14685.1933601158,-7324.5679671035,n/a,0.333899079931549,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,14828.718600567,14695.8134192041,-7329.87799664766,0.522872905553536,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
GTR,25,15422.4061655071,15237.8450846191,-7593.86793881492,n/a,n/a,1.31408568384528,0.242917015926236,0.233025984911987,0.249706621961442,0.274350377200335,0.04,0.06,0.13,0.05,0.17,0.03,0.06,0.16,0.08,0.12,0.03,0.08
K2,18,15434.2064248101,15301.3012434472,-7632.62190876921,n/a,n/a,1.47592337430332,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
T92,19,15437.6887014511,15297.4030945871,-7629.66964133218,n/a,n/a,1.47685257162569,0.237971500419111,0.237971500419111,0.262028499580889,0.262028499580889,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.14,0.05,0.14,0.05,0.05
