Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,9900.92045968506,9732.81136820987,-4842.33219972036,0.379217386481356,1.10417639519084,2.26833887352101,0.223199023199023,0.222954822954823,0.287301587301587,0.266544566544567,0.03,0.04,0.12,0.03,0.26,0.04,0.03,0.2,0.04,0.1,0.03,0.04
T92+G+I,21,9901.18899901707,9754.07807069113,-4855.98247315164,0.362261930036103,0.992561635454454,2.15893348666228,0.223076923076923,0.223076923076923,0.276923076923077,0.276923076923077,0.04,0.04,0.19,0.04,0.19,0.04,0.04,0.15,0.04,0.15,0.04,0.04
T92+G,20,9901.5719550854,9761.46139931195,-4860.67928577423,n/a,0.349684276587806,2.19076330544934,0.223076923076923,0.223076923076923,0.276923076923077,0.276923076923077,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.15,0.04,0.15,0.03,0.04
TN93+G,23,9903.19947584597,9742.08927948826,-4847.97704238924,n/a,0.344955832925943,2.32104534161678,0.223199023199023,0.222954822954823,0.287301587301587,0.266544566544567,0.03,0.04,0.12,0.03,0.27,0.04,0.03,0.21,0.04,0.1,0.03,0.04
HKY+G+I,23,9913.91293391814,9752.80273756043,-4853.33377142533,0.368004282833683,1.03239966302064,2.14706015648279,0.223199023199023,0.222954822954823,0.287301587301587,0.266544566544567,0.04,0.05,0.18,0.04,0.2,0.04,0.04,0.15,0.04,0.15,0.04,0.05
HKY+G,22,9914.72057268393,9760.60976410296,-4858.24292539665,n/a,0.351050616667371,2.18007116338183,0.223199023199023,0.222954822954823,0.287301587301587,0.266544566544567,0.03,0.04,0.18,0.03,0.2,0.04,0.03,0.15,0.04,0.15,0.03,0.04
GTR+G,26,9924.16481426762,9742.05941125946,-4844.9437078348,n/a,0.341350681245297,2.32651912391262,0.223199023199023,0.222954822954823,0.287301587301587,0.266544566544567,0.03,0.06,0.12,0.03,0.27,0.03,0.04,0.21,0.04,0.1,0.02,0.05
GTR+G+I,27,9924.17281781867,9735.06999875735,-4840.4423750219,0.363172055913539,0.99139810903031,2.28257815703264,0.223199023199023,0.222954822954823,0.287301587301587,0.266544566544567,0.03,0.05,0.12,0.03,0.26,0.03,0.04,0.2,0.04,0.1,0.03,0.05
K2+G,19,9925.31509446901,9792.20540336473,-4877.05619005446,n/a,0.367648867590671,2.04824911138092,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+G+I,20,9925.97057192821,9785.86001615476,-4872.87859419563,0.358388844504399,1.04985814981032,2.01857423726919,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
TN93+I,23,9940.51822360542,9779.4080272477,-4866.63641626897,0.489924992767219,n/a,1.91794623921565,0.223199023199023,0.222954822954823,0.287301587301587,0.266544566544567,0.04,0.05,0.13,0.04,0.24,0.05,0.04,0.18,0.05,0.11,0.04,0.05
T92+I,20,9942.87752369102,9802.76696791757,-4881.33207007704,0.491607809800511,n/a,1.84712091183611,0.223076923076923,0.223076923076923,0.276923076923077,0.276923076923077,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.15,0.04,0.05
HKY+I,22,9953.99813607664,9799.88732749566,-4877.881707093,0.491729654722591,n/a,1.84948351059136,0.223199023199023,0.222954822954823,0.287301587301587,0.266544566544567,0.04,0.05,0.17,0.04,0.19,0.05,0.04,0.15,0.05,0.15,0.04,0.05
K2+I,19,9964.4048102873,9831.29511918302,-4896.6010479636,0.488661292299375,n/a,1.76362503005973,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
GTR+I,26,9966.40256857961,9784.29716557144,-4866.06258499079,0.489717984912388,n/a,1.92382841899976,0.223199023199023,0.222954822954823,0.287301587301587,0.266544566544567,0.04,0.05,0.13,0.04,0.24,0.04,0.04,0.18,0.05,0.11,0.03,0.05
JC+G+I,19,10195.3738761566,10062.2641850523,-5012.08558089826,0.387715622626587,1.59224561609576,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,10196.1954005779,10070.0870660788,-5017.00167769734,n/a,0.419721568988139,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,10218.1857175583,10092.0773830591,-5027.99683618751,0.483258426981308,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
K2,18,10457.3501341396,10331.2417996405,-5147.57904447818,n/a,n/a,1.48575270486847,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
T92,19,10463.7938874246,10330.6841963203,-5146.29558653227,n/a,n/a,1.49486362322171,0.223076923076923,0.223076923076923,0.276923076923077,0.276923076923077,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.13,0.06,0.13,0.04,0.06
TN93,22,10470.8583498348,10316.7475412539,-5136.3118139721,n/a,n/a,1.50340885646243,0.223199023199023,0.222954822954823,0.287301587301587,0.266544566544567,0.04,0.06,0.13,0.04,0.2,0.05,0.04,0.16,0.05,0.11,0.04,0.06
HKY,21,10476.23224799,10329.1213196641,-5143.50409763811,n/a,n/a,1.49561986482717,0.223199023199023,0.222954822954823,0.287301587301587,0.266544566544567,0.04,0.06,0.16,0.04,0.17,0.05,0.04,0.13,0.05,0.13,0.04,0.06
GTR,25,10483.3968170954,10308.289323343,-5129.06504383709,n/a,n/a,1.50563834195134,0.223199023199023,0.222954822954823,0.287301587301587,0.266544566544567,0.03,0.06,0.13,0.03,0.2,0.04,0.05,0.16,0.07,0.11,0.04,0.07
JC,17,10678.8641116546,10559.757625516,-5262.84136782409,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
