Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,10905.3691534952,10760.2581921405,-5359.06689897816,0.279187902878247,0.950662302707094,1.51149292139237,0.219664429530201,0.219664429530201,0.280335570469799,0.280335570469799,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.13,0.06,0.13,0.04,0.06
T92+G,20,10906.041968496,10767.8356526683,-5363.86129113425,n/a,0.394709588609448,1.58832699480935,0.219664429530201,0.219664429530201,0.280335570469799,0.280335570469799,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.14,0.05,0.14,0.04,0.05
HKY+G,22,10923.1674722779,10771.152407021,-5363.50807371382,n/a,0.392595684793624,1.60295686326524,0.187248322147651,0.252080536912752,0.26255033557047,0.298120805369128,0.05,0.05,0.19,0.04,0.16,0.06,0.04,0.16,0.06,0.12,0.05,0.05
HKY+G+I,23,10923.6815868582,10764.7629595428,-5359.30714634831,0.267044320200092,0.889386918648984,1.5290405212499,0.187248322147651,0.252080536912752,0.26255033557047,0.298120805369128,0.05,0.05,0.18,0.04,0.16,0.06,0.04,0.15,0.06,0.11,0.05,0.05
GTR+G,26,10927.211241238,10747.5851809987,-5347.69801957113,n/a,0.384694298927061,1.59428673550084,0.187248322147651,0.252080536912752,0.26255033557047,0.298120805369128,0.03,0.1,0.18,0.02,0.16,0.04,0.07,0.16,0.05,0.11,0.03,0.04
GTR+G+I,27,10930.0139367078,10743.4864839749,-5344.64138265034,0.238556327453226,0.765036780700684,1.53992369177222,0.187248322147651,0.252080536912752,0.26255033557047,0.298120805369128,0.03,0.1,0.17,0.02,0.17,0.04,0.07,0.16,0.05,0.11,0.04,0.04
TN93+G,23,10931.7642042357,10772.8455769204,-5363.34845503708,n/a,0.392357638553408,1.60606549055188,0.187248322147651,0.252080536912752,0.26255033557047,0.298120805369128,0.05,0.05,0.18,0.04,0.17,0.06,0.04,0.16,0.06,0.11,0.05,0.05
TN93+G+I,24,10931.8972244396,10766.0755771283,-5358.95698048332,0.271361871078193,0.908818895714281,1.53206315410465,0.187248322147651,0.252080536912752,0.26255033557047,0.298120805369128,0.05,0.05,0.17,0.04,0.17,0.06,0.04,0.16,0.06,0.11,0.05,0.05
K2+G+I,20,10934.4143890913,10796.2080732636,-5378.04750143191,0.292151746244419,1.07389664869092,1.43384388373838,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
K2+G,19,10936.929214661,10805.6280857664,-5383.76289887246,n/a,0.412351996033336,1.50225139350025,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
T92+I,20,10974.7479389067,10836.541623079,-5398.21427633959,0.405179779185396,n/a,1.2537111114162,0.219664429530201,0.219664429530201,0.280335570469799,0.280335570469799,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.12,0.06,0.12,0.05,0.06
K2+I,19,10995.7409518665,10864.439822972,-5413.16876747521,0.404907908690633,n/a,1.22639762236034,0.25,0.25,0.25,0.25,0.06,0.06,0.14,0.06,0.14,0.06,0.06,0.14,0.06,0.14,0.06,0.06
HKY+I,22,10997.9669448052,10845.9518795484,-5400.9078099775,0.404191494034738,n/a,1.25639133267328,0.187248322147651,0.252080536912752,0.26255033557047,0.298120805369128,0.06,0.06,0.17,0.04,0.15,0.07,0.04,0.14,0.07,0.11,0.06,0.06
TN93+I,23,11004.2835855386,10845.3649582233,-5399.60814568853,0.404211630051667,n/a,1.26555034369492,0.187248322147651,0.252080536912752,0.26255033557047,0.298120805369128,0.06,0.06,0.15,0.04,0.16,0.07,0.04,0.15,0.07,0.1,0.06,0.06
GTR+I,26,11013.0225574391,10833.3964971998,-5390.60367767171,0.402952790487172,n/a,1.27126974366922,0.187248322147651,0.252080536912752,0.26255033557047,0.298120805369128,0.03,0.09,0.15,0.02,0.16,0.06,0.06,0.15,0.06,0.1,0.05,0.06
JC+G+I,19,11085.5706054569,10954.2694765624,-5458.08359427042,0.320235224712014,1.53948824198481,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,11093.0882902726,10968.6928894987,-5466.30042133394,n/a,0.471067022180923,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,11129.0736092211,11004.6782084472,-5484.29308080817,0.402772462742801,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
T92,19,11524.9348157392,11393.6336868446,-5677.76569941154,n/a,n/a,1.06685597890897,0.219664429530201,0.219664429530201,0.280335570469799,0.280335570469799,0.05,0.07,0.15,0.05,0.15,0.07,0.05,0.11,0.07,0.11,0.05,0.07
K2,18,11534.2981506339,11409.90274986,-5686.9053515146,n/a,n/a,1.05918879621636,0.25,0.25,0.25,0.25,0.06,0.06,0.13,0.06,0.13,0.06,0.06,0.13,0.06,0.13,0.06,0.06
HKY,21,11542.0529343383,11396.9419729836,-5677.40878939971,n/a,n/a,1.07318802454489,0.187248322147651,0.252080536912752,0.26255033557047,0.298120805369128,0.06,0.06,0.16,0.04,0.14,0.07,0.04,0.13,0.07,0.1,0.06,0.06
GTR,25,11549.6993001126,11376.9751750869,-5663.40003366412,n/a,n/a,1.07087020540598,0.187248322147651,0.252080536912752,0.26255033557047,0.298120805369128,0.04,0.09,0.15,0.03,0.14,0.06,0.07,0.13,0.07,0.09,0.05,0.07
TN93,22,11550.7378965435,11398.7228312867,-5677.29328584664,n/a,n/a,1.07307927925794,0.187248322147651,0.252080536912752,0.26255033557047,0.298120805369128,0.06,0.06,0.15,0.04,0.14,0.07,0.04,0.13,0.07,0.1,0.06,0.06
JC,17,11648.0782998138,11530.5891681297,-5748.25341076021,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
