Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,16611.8349020591,16430.0186374401,-8190.967753081,0.452651613433285,1.00940678334739,2.15711525852728,0.210511756569848,0.203526970954357,0.261134163208852,0.324827109266943,0.03,0.04,0.12,0.03,0.28,0.05,0.03,0.21,0.05,0.08,0.03,0.04
T92+G+I,21,16633.4614819031,16474.3635082767,-8216.14975524654,0.498923753710664,1.46441951447831,1.99685817232491,0.207019363762102,0.207019363762102,0.292980636237898,0.292980636237898,0.03,0.05,0.2,0.03,0.2,0.05,0.03,0.14,0.05,0.14,0.03,0.05
TN93+G,23,16635.0192103976,16460.7754314742,-8207.34947799812,n/a,0.260913558343042,2.34144652703884,0.210511756569848,0.203526970954357,0.261134163208852,0.324827109266943,0.03,0.04,0.12,0.03,0.29,0.05,0.03,0.23,0.05,0.08,0.03,0.04
GTR+G+I,27,16638.0291387503,16433.4970855501,-8189.69615918303,0.448766344128167,0.98986140140015,2.16504242130186,0.210511756569848,0.203526970954357,0.261134163208852,0.324827109266943,0.02,0.04,0.12,0.02,0.28,0.05,0.04,0.22,0.06,0.08,0.03,0.04
GTR+G,26,16659.7287887977,16462.7683869826,-8205.3355549546,n/a,0.262904669787562,2.33364861652797,0.210511756569848,0.203526970954357,0.261134163208852,0.324827109266943,0.02,0.04,0.12,0.02,0.29,0.04,0.03,0.23,0.05,0.08,0.03,0.04
T92+G,20,16660.3928263619,16508.8681722215,-8234.4049982238,n/a,0.262356762759536,2.06658903648859,0.207019363762102,0.207019363762102,0.292980636237898,0.292980636237898,0.03,0.05,0.2,0.03,0.2,0.05,0.03,0.14,0.05,0.14,0.03,0.05
HKY+G+I,23,16673.1744261632,16498.9306472397,-8226.42708588088,0.493466690803988,1.36734909649606,2.05633223695191,0.210511756569848,0.203526970954357,0.261134163208852,0.324827109266943,0.03,0.04,0.22,0.03,0.18,0.05,0.03,0.14,0.05,0.14,0.03,0.04
TN93+I,23,16690.8082812126,16516.5645022892,-8235.24401340559,0.551993790473289,n/a,1.6958857174577,0.210511756569848,0.203526970954357,0.261134163208852,0.324827109266943,0.04,0.05,0.14,0.04,0.22,0.06,0.04,0.18,0.06,0.09,0.04,0.05
T92+I,20,16691.2983579147,16539.7737037744,-8249.8577640002,0.558351925470053,n/a,1.70592858802783,0.207019363762102,0.207019363762102,0.292980636237898,0.292980636237898,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.13,0.05,0.13,0.04,0.05
HKY+G,22,16699.091638701,16532.4206234611,-8244.17526289768,n/a,0.261842224541565,2.12299951282314,0.210511756569848,0.203526970954357,0.261134163208852,0.324827109266943,0.03,0.04,0.22,0.03,0.18,0.05,0.03,0.14,0.05,0.14,0.03,0.04
GTR+I,26,16716.1713449861,16519.210943171,-8233.55683304879,0.552376446418391,n/a,1.70386092507201,0.210511756569848,0.203526970954357,0.261134163208852,0.324827109266943,0.03,0.05,0.15,0.03,0.23,0.06,0.04,0.18,0.06,0.09,0.04,0.05
K2+G+I,20,16735.3602575578,16583.8356034175,-8271.88871382177,0.501143935694234,1.67772151906871,1.8083414615401,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
HKY+I,22,16736.5130893819,16569.8420741419,-8262.88598823811,0.557777086776813,n/a,1.73200890900172,0.210511756569848,0.203526970954357,0.261134163208852,0.324827109266943,0.04,0.05,0.21,0.04,0.17,0.06,0.04,0.13,0.06,0.13,0.04,0.05
K2+G,19,16759.8566822961,16615.9056254565,-8288.92649693876,n/a,0.276216516254021,1.8598127760469,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
K2+I,19,16783.2291272683,16639.2780704287,-8300.61271942486,0.557177388596553,n/a,1.60693866062529,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
JC+G+I,19,17108.0924830355,16964.1414261959,-8463.04439730846,0.514924246603576,2.60009686264864,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,17134.1610238206,16997.7838420387,-8480.86823844891,0.554347984822246,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,17139.6925167734,17003.3153349915,-8483.63398492529,n/a,0.303505036698851,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
TN93,22,17879.9601219518,17713.2891067118,-8834.60950452306,n/a,n/a,1.35785485251781,0.210511756569848,0.203526970954357,0.261134163208852,0.324827109266943,0.04,0.05,0.12,0.04,0.22,0.07,0.04,0.17,0.07,0.08,0.04,0.05
GTR,25,17886.0861614003,17696.6976891314,-8823.30381200372,n/a,n/a,1.36167887642952,0.210511756569848,0.203526970954357,0.261134163208852,0.324827109266943,0.03,0.06,0.12,0.03,0.22,0.06,0.05,0.17,0.08,0.08,0.04,0.07
T92,19,17951.6313572781,17807.6803004385,-8884.81383442979,n/a,n/a,1.34404209782588,0.207019363762102,0.207019363762102,0.292980636237898,0.292980636237898,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.12,0.06,0.12,0.04,0.06
K2,18,17983.3065354777,17846.9293536958,-8905.44099427742,n/a,n/a,1.33083596579241,0.25,0.25,0.25,0.25,0.05,0.05,0.14,0.05,0.14,0.05,0.05,0.14,0.05,0.14,0.05,0.05
