Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,9125.2406951185,8978.91775315028,-4468.40015771393,0.520951100502507,1.93443963635387,2.1514883392379,0.230481622306717,0.230481622306717,0.269518377693283,0.269518377693283,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
K2+G+I,20,9133.97676024577,8994.61647996745,-4477.25486598449,0.517434534722471,1.87296024386523,2.10659251470665,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
TN93+G+I,24,9135.20842335483,8968.0005641207,-4459.92399471134,0.493162723493403,1.41812532472451,2.25300770023931,0.231939163498099,0.229024081115336,0.242839036755387,0.296197718631179,0.03,0.04,0.13,0.04,0.24,0.04,0.04,0.22,0.04,0.1,0.03,0.04
T92+I,20,9142.5547762436,9003.19449596528,-4481.5438739834,0.560799392949055,n/a,1.9121895512846,0.230481622306717,0.230481622306717,0.269518377693283,0.269518377693283,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.15,0.04,0.05
T92+G,20,9145.07718045158,9005.71690017326,-4482.80507608739,n/a,0.260554189200456,2.22291126794154,0.230481622306717,0.230481622306717,0.269518377693283,0.269518377693283,0.04,0.04,0.19,0.04,0.19,0.04,0.04,0.16,0.04,0.16,0.04,0.04
TN93+G,23,9149.70396424196,8989.45723260083,-4471.65844086182,n/a,0.263977006848722,2.40473571646326,0.231939163498099,0.229024081115336,0.242839036755387,0.296197718631179,0.03,0.04,0.12,0.03,0.25,0.04,0.03,0.24,0.04,0.1,0.03,0.04
GTR+G+I,27,9150.31991317942,8962.23174248222,-4454.01971250287,0.475222336562256,1.18836531617627,2.30689478993296,0.231939163498099,0.229024081115336,0.242839036755387,0.296197718631179,0.01,0.05,0.13,0.01,0.24,0.04,0.05,0.23,0.05,0.1,0.03,0.04
HKY+G+I,23,9151.03154038635,8990.78480874522,-4472.32222893401,0.51686466335393,1.79313407689649,2.21918572909507,0.231939163498099,0.229024081115336,0.242839036755387,0.296197718631179,0.04,0.04,0.2,0.04,0.17,0.05,0.04,0.16,0.05,0.16,0.04,0.04
K2+G,19,9152.06879274196,9019.67168512932,-4490.7875579395,n/a,0.263110492188783,2.17010662874697,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+I,19,9152.67261239504,9020.2755047824,-4491.08946776604,0.560246507394993,n/a,1.87413656608501,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
