Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G,20,6585.59156108958,6460.74696104519,-3210.26350408897,n/a,1.09213133756349,1.3215122489384,0.233333333333333,0.233333333333333,0.266666666666667,0.266666666666667,0.05,0.06,0.15,0.05,0.15,0.06,0.05,0.13,0.06,0.13,0.05,0.06
T92+G+I,21,6592.03827868215,6460.96250964929,-3209.36024906247,0.0951760754074037,1.67535534734029,1.30697603075872,0.233333333333333,0.233333333333333,0.266666666666667,0.266666666666667,0.05,0.06,0.15,0.05,0.15,0.06,0.05,0.13,0.06,0.13,0.05,0.06
K2+G,19,6592.44511381885,6473.83274143238,-3217.8168942764,n/a,1.13585029962697,1.297215052325,0.25,0.25,0.25,0.25,0.05,0.05,0.14,0.05,0.14,0.05,0.05,0.14,0.05,0.14,0.05,0.05
HKY+G,22,6596.20684549446,6458.90096697466,-3207.31791864583,n/a,1.10364091485337,1.3222461427358,0.179427083333333,0.287239583333333,0.259375,0.273958333333333,0.06,0.06,0.16,0.04,0.15,0.06,0.04,0.16,0.06,0.1,0.06,0.06
K2+G+I,20,6598.47602539287,6473.63142534848,-3216.70573624062,0.101847921317987,1.83206854306605,1.28241632992392,0.25,0.25,0.25,0.25,0.05,0.05,0.14,0.05,0.14,0.05,0.05,0.14,0.05,0.14,0.05,0.05
HKY+G+I,23,6603.33995602195,6459.80502834967,-3206.75786008679,0.078066574403979,1.54401429929959,1.31028127978159,0.179427083333333,0.287239583333333,0.259375,0.273958333333333,0.06,0.06,0.16,0.04,0.15,0.06,0.04,0.16,0.06,0.1,0.06,0.06
TN93+G,23,6603.53547960497,6460.00055193269,-3206.85562187829,n/a,1.10897258961832,1.31617051328535,0.179427083333333,0.287239583333333,0.259375,0.273958333333333,0.06,0.06,0.17,0.04,0.14,0.06,0.04,0.15,0.06,0.11,0.06,0.06
TN93+G+I,24,6610.73479673577,6460.97188107929,-3206.32866662091,0.0759704834857452,1.53628640613714,1.30461045843925,0.179427083333333,0.287239583333333,0.259375,0.273958333333333,0.06,0.06,0.17,0.04,0.14,0.06,0.04,0.15,0.06,0.11,0.06,0.06
T92+I,20,6612.47598513656,6487.63138509217,-3223.70571611246,0.200094987297003,n/a,1.19720282479806,0.233333333333333,0.233333333333333,0.266666666666667,0.266666666666667,0.05,0.06,0.15,0.05,0.15,0.06,0.05,0.13,0.06,0.13,0.05,0.06
GTR+G+I,27,6613.01923169286,6444.57872744473,-3195.09104263107,0.0618479711314899,1.5235022748302,1.29402601097504,0.179427083333333,0.287239583333333,0.259375,0.273958333333333,0.05,0.08,0.17,0.03,0.14,0.03,0.05,0.15,0.08,0.11,0.03,0.08
