Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
GTR+G+I,27,29996.8501074415,29776.5450456333,-14861.2432907387,0.480245292905351,1.4599736008888,2.50892159871775,0.254190807261491,0.199497875627655,0.256315179606026,0.289996137504828,0.01,0.03,0.12,0.02,0.29,0.05,0.03,0.22,0.06,0.1,0.03,0.05
TN93+G+I,24,30017.2289343523,29821.3966393484,-14886.6751223032,0.4740575873753,1.30838076455175,2.56626731555926,0.254190807261491,0.199497875627655,0.256315179606026,0.289996137504828,0.03,0.03,0.12,0.03,0.29,0.04,0.03,0.22,0.04,0.1,0.03,0.03
TN93+G,23,30066.2968590614,29878.6224629007,-14916.2898906942,n/a,0.261056307830397,2.92513846135677,0.254190807261491,0.199497875627655,0.256315179606026,0.289996137504828,0.02,0.03,0.1,0.03,0.32,0.04,0.03,0.25,0.04,0.09,0.02,0.03
T92+G+I,21,30076.0668413247,29904.7087076053,-14931.3364938985,0.496632765331688,1.57770762532281,2.35053774483274,0.226844341444573,0.226844341444573,0.273155658555427,0.273155658555427,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.16,0.04,0.16,0.03,0.04
GTR+G,26,30095.3062936879,29883.1586658422,-14915.5521898982,n/a,0.285270109295171,2.25603892968306,0.254190807261491,0.199497875627655,0.256315179606026,0.289996137504828,0.03,0.03,0.12,0.04,0.27,0.04,0.03,0.21,0.06,0.11,0.03,0.05
TN93+I,23,30137.1915499486,29949.5171537878,-14951.7372361377,0.546688132290868,n/a,2.0364715407434,0.254190807261491,0.199497875627655,0.256315179606026,0.289996137504828,0.03,0.04,0.13,0.04,0.24,0.05,0.04,0.19,0.05,0.12,0.03,0.04
GTR+I,26,30138.0483276998,29925.9006998541,-14936.9232069042,0.546954501096642,n/a,1.83804391031107,0.254190807261491,0.199497875627655,0.256315179606026,0.289996137504828,0.03,0.03,0.14,0.04,0.22,0.05,0.03,0.17,0.06,0.12,0.04,0.06
T92+G,20,30139.9849200943,29976.7851499371,-14968.3763393197,n/a,0.272453287923909,2.41085173854149,0.226844341444573,0.226844341444573,0.273155658555427,0.273155658555427,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.16,0.04,0.16,0.03,0.04
HKY+G+I,23,30150.1581352187,29962.4837390579,-14958.2205287728,0.499044690621163,1.60578012564498,2.4382467267076,0.254190807261491,0.199497875627655,0.256315179606026,0.289996137504828,0.03,0.04,0.21,0.04,0.18,0.04,0.04,0.14,0.04,0.18,0.03,0.04
K2+G+I,20,30170.0882999231,30006.8885297658,-14983.4280292341,0.499591203009754,1.75208592240424,2.23646869853688,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92+I,20,30205.1253125179,30041.9255423607,-15000.9465355315,0.550575987925448,n/a,1.61655712380773,0.226844341444573,0.226844341444573,0.273155658555427,0.273155658555427,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.14,0.05,0.14,0.04,0.05
HKY+G,22,30215.7421531135,30036.2258107203,-14996.0933437565,n/a,0.270344140442757,2.50667467240359,0.254190807261491,0.199497875627655,0.256315179606026,0.289996137504828,0.03,0.04,0.21,0.04,0.18,0.04,0.04,0.14,0.04,0.18,0.03,0.04
K2+G,19,30233.1496636231,30078.1084118984,-15020.0395171205,n/a,0.279896258597316,2.29628924472543,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+I,19,30261.3716255495,30106.3303738249,-15034.1504980837,0.551019423082128,n/a,1.95963749282116,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
HKY+I,22,30280.197159074,30100.6808166808,-15028.3208467368,0.550759333301645,n/a,1.64139087398366,0.254190807261491,0.199497875627655,0.256315179606026,0.289996137504828,0.04,0.05,0.18,0.05,0.16,0.06,0.05,0.12,0.06,0.16,0.04,0.05
JC+G+I,19,31152.1604658335,30997.1192141088,-15479.5449182257,0.517721441152235,3.21457829484228,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
