Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,6904.14510878006,6741.80782937312,-3346.81052947255,0.457122361421671,1.15474808159602,2.39410244516823,0.248992248062016,0.198604651162791,0.251317829457364,0.301085271317829,0.03,0.04,0.09,0.04,0.31,0.04,0.04,0.25,0.04,0.07,0.03,0.04
TN93+G,23,6910.66267841133,6755.08226604032,-3354.45523199308,n/a,0.289050533056989,2.47676499864926,0.248992248062016,0.198604651162791,0.251317829457364,0.301085271317829,0.03,0.03,0.09,0.03,0.32,0.04,0.03,0.25,0.04,0.07,0.03,0.03
TN93+I,23,6920.31001906207,6764.72960669106,-3359.27890231845,0.555248329499088,n/a,1.94052231560613,0.248992248062016,0.198604651162791,0.251317829457364,0.301085271317829,0.03,0.04,0.1,0.04,0.27,0.05,0.04,0.21,0.05,0.08,0.03,0.04
T92+G,20,6923.03637477715,6787.73032453749,-3373.79983329068,n/a,0.277589792874252,2.08199108053907,0.223798449612403,0.223798449612403,0.276201550387597,0.276201550387597,0.04,0.04,0.19,0.04,0.19,0.04,0.04,0.15,0.04,0.15,0.04,0.04
GTR+G+I,27,6925.31303762512,6742.70892223349,-3344.2367407804,0.427975870900081,0.922578265053941,2.47574582360508,0.248992248062016,0.198604651162791,0.251317829457364,0.301085271317829,0.02,0.05,0.09,0.02,0.32,0.03,0.05,0.25,0.05,0.07,0.02,0.04
T92+G+I,21,6926.21221727719,6784.14741978236,-3371.0018368358,0.474829402333092,1.23379571417737,2.07585526084279,0.223798449612403,0.223798449612403,0.276201550387597,0.276201550387597,0.04,0.04,0.19,0.04,0.19,0.04,0.04,0.15,0.04,0.15,0.04,0.04
GTR+G,26,6930.33576030622,6754.48662909587,-3351.13401982584,n/a,0.286683194041946,2.51389718999424,0.248992248062016,0.198604651162791,0.251317829457364,0.301085271317829,0.02,0.05,0.09,0.02,0.32,0.03,0.05,0.25,0.05,0.07,0.02,0.04
K2+G,19,6930.64080344094,6802.09412661139,-3381.98796532747,n/a,0.284077120973874,2.01184719286432,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+G+I,20,6933.5533680684,6798.24731782874,-3379.0583299363,0.481341018895641,1.36158135095263,2.00041363700931,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92+I,20,6942.58116535885,6807.27511511919,-3383.57222858153,0.571629568483514,n/a,1.86165859845302,0.223798449612403,0.223798449612403,0.276201550387597,0.276201550387597,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.15,0.04,0.05
GTR+I,26,6945.77266284691,6769.92353163656,-3358.85247109619,0.554662691498921,n/a,1.95332425963847,0.248992248062016,0.198604651162791,0.251317829457364,0.301085271317829,0.03,0.05,0.1,0.04,0.27,0.05,0.05,0.21,0.05,0.08,0.03,0.04
K2+I,19,6947.27631172593,6818.72963489638,-3390.30571946996,0.570908574015791,n/a,1.82447679149193,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
HKY+G,22,6961.48856120662,6812.66564290387,-3384.25409109562,n/a,0.275402932521365,2.19580000850479,0.248992248062016,0.198604651162791,0.251317829457364,0.301085271317829,0.03,0.04,0.21,0.04,0.17,0.05,0.04,0.14,0.05,0.17,0.03,0.04
HKY+G+I,23,6965.14107456333,6809.56066219232,-3381.69443006908,0.479989406639579,1.28539432229231,2.17044214634443,0.248992248062016,0.198604651162791,0.251317829457364,0.301085271317829,0.03,0.04,0.21,0.04,0.17,0.05,0.04,0.14,0.05,0.17,0.03,0.04
HKY+I,22,6980.99419486626,6832.1712765635,-3394.00690792544,0.572041062709225,n/a,1.92429026212656,0.248992248062016,0.198604651162791,0.251317829457364,0.301085271317829,0.03,0.04,0.2,0.04,0.16,0.05,0.04,0.13,0.05,0.16,0.03,0.04
JC+G,18,7112.41888528953,6990.63220773294,-3477.26292395666,n/a,0.308432146556031,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,7114.8080056264,6986.26132879685,-3474.0715664202,0.500948961000458,2.01922870503707,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,7121.04777774587,6999.26110018928,-3481.57737018483,0.566649379465654,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
TN93,22,7311.2460441923,7162.42312588955,-3559.13283258846,n/a,n/a,1.56795447798748,0.248992248062016,0.198604651162791,0.251317829457364,0.301085271317829,0.04,0.05,0.1,0.05,0.25,0.06,0.05,0.19,0.06,0.08,0.04,0.05
GTR,25,7327.6140283646,7158.52050924688,-3554.15907155993,n/a,n/a,1.56986743610634,0.248992248062016,0.198604651162791,0.251317829457364,0.301085271317829,0.03,0.06,0.1,0.04,0.25,0.04,0.06,0.2,0.07,0.08,0.03,0.06
K2,18,7351.56911661117,7229.78243905457,-3596.83803961747,n/a,n/a,1.53896261091873,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
T92,19,7354.77774739875,7226.2310705692,-3594.05643730637,n/a,n/a,1.54317660772871,0.223798449612403,0.223798449612403,0.276201550387597,0.276201550387597,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.14,0.05,0.14,0.04,0.05
HKY,21,7395.42916057207,7253.36436307724,-3605.61030848324,n/a,n/a,1.53778633861591,0.248992248062016,0.198604651162791,0.251317829457364,0.301085271317829,0.04,0.05,0.18,0.05,0.15,0.06,0.05,0.12,0.06,0.15,0.04,0.05
JC,17,7504.51394020786,7389.48788749517,-3677.69636912072,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
