Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,31889.9703057533,31726.6624856879,-15842.305049398,0.207422507279983,2.15483321564785,1.09383676511707,0.180436013590034,0.180436013590034,0.319563986409966,0.319563986409966,0.04,0.07,0.17,0.04,0.17,0.07,0.04,0.1,0.07,0.1,0.04,0.07
GTR+G+I,27,31925.1456837857,31715.1968851595,-15830.5555659917,0.194446079560464,1.92378231664782,1.09633097352561,0.158210645526614,0.202661381653454,0.304190260475651,0.334937712344281,0.05,0.11,0.19,0.04,0.16,0.06,0.06,0.1,0.07,0.09,0.03,0.06
HKY+G+I,23,31934.3742721118,31755.518549435,-15854.7279751031,0.20521627460298,2.14304739190109,1.08815438843471,0.158210645526614,0.202661381653454,0.304190260475651,0.334937712344281,0.05,0.07,0.18,0.04,0.17,0.08,0.04,0.11,0.08,0.09,0.05,0.07
T92+G,20,31943.8441587242,31788.3106309883,-15874.1315046205,n/a,0.686835962837518,1.15728236874183,0.180436013590034,0.180436013590034,0.319563986409966,0.319563986409966,0.04,0.07,0.18,0.04,0.18,0.07,0.04,0.1,0.07,0.1,0.04,0.07
TN93+G+I,24,31943.8967714154,31757.267438534,-15854.5996960178,0.205133174110279,2.14540500686207,1.08678588084162,0.158210645526614,0.202661381653454,0.304190260475651,0.334937712344281,0.05,0.07,0.19,0.04,0.16,0.08,0.04,0.11,0.08,0.09,0.05,0.07
GTR+G,26,31965.3959712249,31763.2201003301,-15855.5702384484,n/a,0.698427608692015,1.14518298219078,0.158210645526614,0.202661381653454,0.304190260475651,0.334937712344281,0.05,0.11,0.19,0.04,0.16,0.05,0.06,0.1,0.06,0.09,0.03,0.06
HKY+G,22,31986.2481674274,31815.1662823689,-15885.554451498,n/a,0.696738886549999,1.14847569680459,0.158210645526614,0.202661381653454,0.304190260475651,0.334937712344281,0.04,0.07,0.19,0.04,0.17,0.07,0.04,0.11,0.07,0.09,0.04,0.07
TN93+G,23,31995.6064784965,31816.7507558198,-15885.3440782954,n/a,0.698073721292172,1.14694099564484,0.158210645526614,0.202661381653454,0.304190260475651,0.334937712344281,0.04,0.07,0.19,0.04,0.16,0.07,0.04,0.11,0.07,0.09,0.04,0.07
T92+I,20,32014.2556755149,31858.722147779,-15909.3372630159,0.250757949891328,n/a,0.976547557524488,0.180436013590034,0.180436013590034,0.319563986409966,0.319563986409966,0.04,0.08,0.16,0.04,0.16,0.08,0.04,0.09,0.08,0.09,0.04,0.08
HKY+I,22,32060.7630534165,31889.6811683579,-15922.8118944925,0.249850375914869,n/a,0.972786155921764,0.158210645526614,0.202661381653454,0.304190260475651,0.334937712344281,0.05,0.07,0.17,0.04,0.16,0.08,0.04,0.1,0.08,0.08,0.05,0.07
TN93+I,23,32069.9058119937,31891.050089317,-15922.4937450441,0.249844424121563,n/a,0.97150593597773,0.158210645526614,0.202661381653454,0.304190260475651,0.334937712344281,0.05,0.07,0.18,0.04,0.15,0.08,0.04,0.1,0.08,0.08,0.05,0.07
GTR+I,26,32070.9216770689,31868.7458061741,-15908.3330913704,0.247855478827914,n/a,0.973716590642696,0.158210645526614,0.202661381653454,0.304190260475651,0.334937712344281,0.05,0.1,0.17,0.04,0.15,0.07,0.05,0.1,0.07,0.08,0.04,0.07
K2+G+I,20,32385.1968599453,32229.6633322094,-16094.8078552311,0.204319409412426,2.19623987191629,1.23903775699021,0.25,0.25,0.25,0.25,0.06,0.06,0.14,0.06,0.14,0.06,0.06,0.14,0.06,0.14,0.06,0.06
K2+G,19,32410.2028087847,32262.4438006759,-16112.2003583878,n/a,0.787846120221473,0.978290217299404,0.25,0.25,0.25,0.25,0.06,0.06,0.12,0.06,0.12,0.06,0.06,0.12,0.06,0.12,0.06,0.06
K2+I,19,32447.2527566196,32299.4937485108,-16130.7253323053,0.250858576145249,n/a,1.00440227024555,0.25,0.25,0.25,0.25,0.06,0.06,0.13,0.06,0.13,0.06,0.06,0.13,0.06,0.13,0.06,0.06
JC+G+I,19,32513.3877808498,32365.628772741,-16163.7928444204,0.211269603766324,2.87509466471681,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,32580.4147233089,32440.4304620862,-16202.195844387,n/a,0.817729505203634,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,32593.720464215,32453.7362029923,-16208.8487148401,0.249752470758808,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
GTR,25,33073.9150988053,32879.5123831717,-16414.7193309757,n/a,n/a,0.867528641207963,0.158210645526614,0.202661381653454,0.304190260475651,0.334937712344281,0.05,0.11,0.17,0.04,0.14,0.06,0.06,0.09,0.08,0.08,0.04,0.08
T92,19,33088.2872503903,32940.5282422815,-16451.2425791906,n/a,n/a,0.863988092910758,0.180436013590034,0.180436013590034,0.319563986409966,0.319563986409966,0.05,0.08,0.15,0.05,0.15,0.08,0.05,0.09,0.08,0.09,0.05,0.08
HKY,21,33111.0557625911,32947.7479425257,-16452.8477778169,n/a,n/a,0.869176869565909,0.158210645526614,0.202661381653454,0.304190260475651,0.334937712344281,0.05,0.08,0.16,0.04,0.15,0.09,0.04,0.1,0.09,0.08,0.05,0.08
TN93,22,33113.0076690986,32941.9257840401,-16448.9342023336,n/a,n/a,0.870536409609999,0.158210645526614,0.202661381653454,0.304190260475651,0.334937712344281,0.05,0.08,0.18,0.04,0.14,0.09,0.04,0.09,0.09,0.08,0.05,0.08
K2,18,33424.2469147693,33284.2626535467,-16624.1119401172,n/a,n/a,0.949547260106313,0.25,0.25,0.25,0.25,0.06,0.06,0.12,0.06,0.12,0.06,0.06,0.12,0.06,0.12,0.06,0.06
JC,17,33550.7799785207,33418.5706914044,-16692.26800073,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
