Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G,23,8091.07124356587,7934.74848928487,-3944.29106200229,n/a,0.335608128471194,2.21859054449888,0.282732732732733,0.182132132132132,0.244594594594595,0.290540540540541,0.03,0.04,0.11,0.04,0.27,0.04,0.04,0.2,0.04,0.11,0.03,0.04
TN93+G+I,24,8099.59159507087,7936.47945982668,-3944.14930037302,0.189689178028449,0.509325725792272,2.20694313260703,0.282732732732733,0.182132132132132,0.244594594594595,0.290540540540541,0.03,0.04,0.12,0.04,0.27,0.04,0.04,0.2,0.04,0.11,0.03,0.04
T92+G,20,8102.16637845802,7966.21540826641,-3963.04444159366,n/a,0.334714216387634,2.11339944439133,0.232432432432432,0.232432432432432,0.267567567567568,0.267567567567568,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
K2+G,19,8107.18091879436,7978.02175611853,-3969.9536491436,n/a,0.339279332503039,2.07000945955446,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92+G+I,21,8109.40276409126,7966.66059261082,-3962.26069702852,0.291953735692186,0.687042894265687,2.11155550075678,0.232432432432432,0.232432432432432,0.267567567567568,0.267567567567568,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
GTR+G,26,8111.88306122164,7935.19398629783,-3941.49115868487,n/a,0.339267764203465,2.18107016061889,0.282732732732733,0.182132132132132,0.244594594594595,0.290540540540541,0.02,0.05,0.12,0.02,0.27,0.04,0.05,0.2,0.05,0.11,0.03,0.04
K2+G+I,20,8115.00084519997,7979.04987500836,-3969.46167496464,0.276654807288314,0.663289335351865,2.0694589848498,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
GTR+G+I,27,8120.4689628983,7936.9923298076,-3941.38217214144,0.17270763611424,0.491830732402918,2.17524455551014,0.282732732732733,0.182132132132132,0.244594594594595,0.290540540540541,0.02,0.05,0.12,0.02,0.27,0.04,0.05,0.2,0.05,0.11,0.03,0.04
HKY+G,22,8122.53770493359,7973.00493866529,-3964.42623006792,n/a,0.329949586524907,2.22604342979623,0.282732732732733,0.182132132132132,0.244594594594595,0.290540540540541,0.03,0.04,0.2,0.04,0.17,0.05,0.04,0.12,0.05,0.19,0.03,0.04
HKY+G+I,23,8129.46589764336,7973.14314336236,-3963.48838904103,0.298174099674262,0.689069663372907,2.2272336970205,0.282732732732733,0.182132132132132,0.244594594594595,0.290540540540541,0.03,0.04,0.2,0.04,0.17,0.05,0.04,0.12,0.05,0.19,0.03,0.04
TN93+I,23,8160.61843888215,8004.29568460115,-3979.06465966043,0.494893581616253,n/a,1.8246990915818,0.282732732732733,0.182132132132132,0.244594594594595,0.290540540540541,0.03,0.04,0.13,0.05,0.22,0.05,0.05,0.17,0.05,0.13,0.03,0.04
T92+I,20,8163.601411344,8027.65044115239,-3993.76195803666,0.501219593835898,n/a,1.81149375618102,0.232432432432432,0.232432432432432,0.267567567567568,0.267567567567568,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.15,0.05,0.15,0.04,0.05
K2+I,19,8169.28857358473,8040.1294109089,-4001.00747653879,0.500204610312776,n/a,1.78318252577415,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
GTR+I,26,8180.51674431186,8003.82766938805,-3975.80800022998,0.493960655201498,n/a,1.8290164408707,0.282732732732733,0.182132132132132,0.244594594594595,0.290540540540541,0.02,0.05,0.13,0.03,0.22,0.06,0.06,0.17,0.06,0.13,0.04,0.05
HKY+I,22,8183.79646257928,8034.26369631097,-3995.05560889076,0.501769310361967,n/a,1.87832934192346,0.282732732732733,0.182132132132132,0.244594594594595,0.290540540540541,0.03,0.04,0.19,0.05,0.16,0.05,0.05,0.12,0.05,0.18,0.03,0.04
JC+G,18,8329.31350480907,8206.94675560212,-4085.42187953273,n/a,0.376372092153534,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
