Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
K2+G,19,4710.92790765821,4588.89313886954,-2275.36341845009,n/a,0.262961688526129,2.30109772972228,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92+G,20,4718.20300739629,4589.75414900428,-2274.7851506676,n/a,0.260642045062844,2.33090825578563,0.235947712418301,0.235947712418301,0.264052287581699,0.264052287581699,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+G+I,20,4718.21032761276,4589.76146922075,-2274.78881077584,0.365068972321983,0.616167591983926,2.33517611870269,0.25,0.25,0.25,0.25,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.18,0.04,0.18,0.04,0.04
T92+G+I,21,4725.49444086023,4590.63237620361,-2274.21504974804,0.376970437777273,0.638252834923177,2.36559347498552,0.235947712418301,0.235947712418301,0.264052287581699,0.264052287581699,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.17,0.04,0.17,0.03,0.04
TN93+G,23,4731.95604088048,4584.27021603243,-2269.01421445511,n/a,0.264908671077893,2.41615334285302,0.240305010893246,0.231590413943355,0.266448801742919,0.261655773420479,0.03,0.04,0.12,0.04,0.26,0.04,0.04,0.22,0.04,0.11,0.03,0.04
K2+I,19,4735.62867888888,4613.59391010021,-2287.71380406542,0.589317260692802,n/a,2.04570434861201,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
HKY+G,22,4735.86282127286,4594.58843427065,-2275.18342230283,n/a,0.26071798633634,2.33395113784987,0.240305010893246,0.231590413943355,0.266448801742919,0.261655773420479,0.03,0.04,0.18,0.04,0.19,0.04,0.04,0.16,0.04,0.17,0.03,0.04
TN93+G+I,24,4737.87723225231,4583.78085463946,-2267.7589924895,0.409467983507486,0.743745926029552,2.4676762330727,0.240305010893246,0.231590413943355,0.266448801742919,0.261655773420479,0.03,0.04,0.12,0.03,0.26,0.04,0.03,0.23,0.04,0.11,0.03,0.04
T92+I,20,4742.34676369857,4613.89790530655,-2286.85702881874,0.590012850615523,n/a,2.068862444426,0.235947712418301,0.235947712418301,0.264052287581699,0.264052287581699,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
HKY+G+I,23,4743.10418997503,4595.41836512699,-2274.58828900239,0.381995638749755,0.651191838691007,2.36830088315356,0.240305010893246,0.231590413943355,0.266448801742919,0.261655773420479,0.03,0.04,0.18,0.04,0.19,0.04,0.04,0.16,0.04,0.17,0.03,0.04
GTR+G,26,4751.3423499577,4584.42752438597,-2266.05991603914,n/a,0.261233434907376,2.38181025145136,0.240305010893246,0.231590413943355,0.266448801742919,0.261655773420479,0.06,0.03,0.12,0.06,0.25,0.03,0.03,0.22,0.04,0.11,0.02,0.04
TN93+I,23,4754.23486024818,4606.54903540013,-2280.15362413896,0.584281956543097,n/a,2.08950530252227,0.240305010893246,0.231590413943355,0.266448801742919,0.261655773420479,0.04,0.04,0.12,0.04,0.23,0.04,0.04,0.2,0.04,0.11,0.04,0.04
GTR+G+I,27,4757.5971934219,4584.27447382119,-2264.97152011971,0.421419420025159,0.783413253224196,2.4188680118826,0.240305010893246,0.231590413943355,0.266448801742919,0.261655773420479,0.06,0.03,0.12,0.06,0.26,0.03,0.03,0.22,0.03,0.11,0.03,0.03
HKY+I,22,4759.53503013984,4618.26064313763,-2287.01952673632,0.590135420381816,n/a,2.07332105942926,0.240305010893246,0.231590413943355,0.266448801742919,0.261655773420479,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
GTR+I,26,4772.76117549209,4605.84634992036,-2276.76932880634,0.585106947210227,n/a,2.0616546606336,0.240305010893246,0.231590413943355,0.266448801742919,0.261655773420479,0.06,0.03,0.12,0.06,0.23,0.04,0.03,0.2,0.04,0.11,0.03,0.04
JC+G,18,4855.29987510748,4739.68007868116,-2351.76521982625,n/a,0.290090836361692,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,4863.03723646624,4741.00246767756,-2351.4180828541,0.42550769556073,0.948659189000663,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,4872.36091143321,4756.74111500689,-2360.29573798911,0.584723494706654,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
K2,18,5000.64351709122,4885.0237206649,-2424.43704081812,n/a,n/a,1.73435909234114,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
T92,19,5010.47487109063,4888.44010230195,-2425.13690016629,n/a,n/a,1.73669351159498,0.235947712418301,0.235947712418301,0.264052287581699,0.264052287581699,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.15,0.05,0.15,0.04,0.05
TN93,22,5016.23199242693,4874.95760542471,-2415.36800787986,n/a,n/a,1.74725039494491,0.240305010893246,0.231590413943355,0.266448801742919,0.261655773420479,0.04,0.05,0.12,0.04,0.22,0.05,0.04,0.19,0.05,0.11,0.04,0.05
HKY,21,5028.02080623181,4893.15874157519,-2425.47823243383,n/a,n/a,1.73642799509436,0.240305010893246,0.231590413943355,0.266448801742919,0.261655773420479,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.15,0.05,0.15,0.04,0.05
GTR,25,5038.29988282409,4877.79383810925,-2413.75450012386,n/a,n/a,1.74756215819733,0.240305010893246,0.231590413943355,0.266448801742919,0.261655773420479,0.05,0.04,0.12,0.06,0.22,0.04,0.04,0.19,0.05,0.11,0.04,0.05
JC,17,5123.09429984173,5013.89035795752,-2489.8782498449,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
