Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
K2+G,19,3449.66956346826,3333.7953466425,-1647.78286969587,n/a,0.208517581071248,3.67265257583039,0.25,0.25,0.25,0.25,0.03,0.03,0.2,0.03,0.2,0.03,0.03,0.2,0.03,0.2,0.03,0.03
K2+G+I,20,3452.60345369266,3330.642755161,-1645.19445101659,0.529109426790803,0.962881505790109,3.82660434922283,0.25,0.25,0.25,0.25,0.03,0.03,0.2,0.03,0.2,0.03,0.03,0.2,0.03,0.2,0.03,0.03
T92+G,20,3459.00852971829,3337.04783118664,-1648.3969890294,n/a,0.208076404644351,3.67547210660257,0.244594594594595,0.244594594594595,0.255405405405405,0.255405405405405,0.03,0.03,0.2,0.03,0.2,0.03,0.03,0.19,0.03,0.19,0.03,0.03
TN93+G,23,3460.99787023512,3320.78507412071,-1637.22556791335,n/a,0.193624459994663,5.41558323955184,0.261261261261261,0.227927927927928,0.242642642642643,0.268168168168168,0.02,0.02,0.08,0.02,0.36,0.02,0.02,0.34,0.02,0.07,0.02,0.02
K2+I,19,3461.23555819262,3345.36134136686,-1653.56586705805,0.620263494202637,n/a,3.07865874219153,0.25,0.25,0.25,0.25,0.03,0.03,0.19,0.03,0.19,0.03,0.03,0.19,0.03,0.19,0.03,0.03
T92+G+I,21,3461.85493600336,3333.80897961459,-1645.76482838045,0.531895736016718,0.982882437508955,3.83351706378939,0.244594594594595,0.244594594594595,0.255405405405405,0.255405405405405,0.03,0.03,0.2,0.03,0.2,0.03,0.03,0.19,0.03,0.19,0.03,0.03
TN93+G+I,24,3463.11830690644,3316.82393114803,-1634.23042245753,0.519980428688087,0.927677812388101,4.76479963572206,0.261261261261261,0.227927927927928,0.242642642642643,0.268168168168168,0.02,0.02,0.08,0.02,0.34,0.02,0.02,0.32,0.02,0.08,0.02,0.02
T92+I,20,3469.93956491009,3347.97886637843,-1653.8625066253,0.620371264587311,n/a,3.08582477572232,0.244594594594595,0.244594594594595,0.255405405405405,0.255405405405405,0.03,0.03,0.19,0.03,0.19,0.03,0.03,0.18,0.03,0.18,0.03,0.03
TN93+I,23,3474.23982420655,3334.02702809215,-1643.84654489907,0.610713837009802,n/a,3.24828421916986,0.261261261261261,0.227927927927928,0.242642642642643,0.268168168168168,0.03,0.03,0.11,0.03,0.28,0.03,0.03,0.26,0.03,0.11,0.03,0.03
HKY+G,22,3482.24398437613,3348.11399508925,-1651.90398877535,n/a,0.206557512656149,3.76746640292636,0.261261261261261,0.227927927927928,0.242642642642643,0.268168168168168,0.02,0.03,0.21,0.03,0.19,0.03,0.03,0.18,0.03,0.21,0.02,0.03
