Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
GTR+G+I,27,11694.3659721181,11505.463055237,-5725.63821732474,0.163106336253621,0.905527122352845,1.22778076887495,0.171094710947109,0.259286592865929,0.254612546125461,0.315006150061501,0.03,0.09,0.14,0.02,0.17,0.05,0.06,0.17,0.09,0.08,0.04,0.08
HKY+G,22,11699.278695957,11545.3305698946,-5750.60286975055,n/a,0.546327296482178,1.22905859629442,0.171094710947109,0.259286592865929,0.254612546125461,0.315006150061501,0.06,0.06,0.18,0.04,0.14,0.07,0.04,0.15,0.07,0.1,0.06,0.06
TN93+G,23,11700.8688243016,11539.9287470539,-5746.89627582155,n/a,0.544825746712179,1.24994757954255,0.171094710947109,0.259286592865929,0.254612546125461,0.315006150061501,0.06,0.06,0.14,0.04,0.17,0.07,0.04,0.17,0.07,0.08,0.06,0.06
GTR+G,26,11701.9777398937,11520.0647877872,-5733.94575931383,n/a,0.575280926346334,1.10850373448206,0.171094710947109,0.259286592865929,0.254612546125461,0.315006150061501,0.05,0.08,0.15,0.04,0.15,0.04,0.05,0.15,0.09,0.08,0.04,0.07
HKY+G+I,23,11702.6624151926,11541.722337945,-5747.79307126709,0.212535623781726,1.0633816512026,1.20520230025556,0.171094710947109,0.259286592865929,0.254612546125461,0.315006150061501,0.06,0.06,0.18,0.04,0.14,0.07,0.04,0.14,0.07,0.1,0.06,0.06
T92+G,20,11703.9009577608,11563.9382223152,-5761.91731685499,n/a,0.534126566365469,1.24787752781297,0.215190651906519,0.215190651906519,0.284809348093481,0.284809348093481,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.12,0.06,0.12,0.05,0.06
TN93+G+I,24,11704.7458742551,11536.8143421492,-5744.33314269707,0.205362746040321,1.02588832025964,1.22497707246936,0.171094710947109,0.259286592865929,0.254612546125461,0.315006150061501,0.06,0.06,0.15,0.04,0.17,0.07,0.04,0.17,0.07,0.08,0.06,0.06
T92+G+I,21,11706.1367982012,11559.1811194673,-5758.53357897392,0.230115820578865,1.12132020880015,1.22298576121517,0.215190651906519,0.215190651906519,0.284809348093481,0.284809348093481,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.12,0.06,0.12,0.05,0.06
T92+I,20,11761.9528928537,11621.9901574081,-5790.94328440144,0.367677396648831,n/a,1.09318121494228,0.215190651906519,0.215190651906519,0.284809348093481,0.284809348093481,0.05,0.07,0.15,0.05,0.15,0.07,0.05,0.11,0.07,0.11,0.05,0.07
HKY+I,22,11762.2660657125,11608.31793965,-5782.09655462827,0.363255583777825,n/a,1.06995264824676,0.171094710947109,0.259286592865929,0.254612546125461,0.315006150061501,0.06,0.06,0.17,0.04,0.13,0.07,0.04,0.14,0.07,0.09,0.06,0.06
GTR+I,26,11762.8105595049,11580.8976073984,-5764.3621691194,0.356560903295565,n/a,1.08852088033494,0.171094710947109,0.259286592865929,0.254612546125461,0.315006150061501,0.03,0.08,0.15,0.02,0.15,0.06,0.05,0.15,0.1,0.08,0.05,0.08
TN93+I,23,11766.7482760845,11605.8081988368,-5779.836001713,0.36246271309783,n/a,1.0730770203342,0.171094710947109,0.259286592865929,0.254612546125461,0.315006150061501,0.06,0.06,0.15,0.04,0.15,0.07,0.04,0.15,0.07,0.08,0.06,0.06
K2+G,19,11775.996068665,11643.026772284,-5802.46653040835,n/a,0.568775661680768,1.17819250424511,0.25,0.25,0.25,0.25,0.06,0.06,0.14,0.06,0.14,0.06,0.06,0.14,0.06,0.14,0.06,0.06
K2+G+I,20,11778.1639427238,11638.2012072782,-5799.04880933646,0.232283041093718,1.22958935481536,1.15594763552657,0.25,0.25,0.25,0.25,0.06,0.06,0.13,0.06,0.13,0.06,0.06,0.13,0.06,0.13,0.06,0.06
K2+I,19,11826.8995806917,11693.9302843108,-5827.91828642172,0.364894486243606,n/a,1.05408400392455,0.25,0.25,0.25,0.25,0.06,0.06,0.13,0.06,0.13,0.06,0.06,0.13,0.06,0.13,0.06,0.06
JC+G,18,11886.3923377508,11760.4169760274,-5862.16632305253,n/a,0.609293514054574,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,11886.7878118545,11753.8185154735,-5857.8624020031,0.249076742465498,1.48450317154704,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,11925.8644429251,11799.8890812016,-5881.90237563965,0.362895195958562,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
GTR,25,12141.3538433512,11966.4313528978,-5958.13546914384,n/a,n/a,0.842105127670542,0.171094710947109,0.259286592865929,0.254612546125461,0.315006150061501,0.06,0.09,0.14,0.04,0.13,0.05,0.06,0.13,0.11,0.07,0.04,0.09
