Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
GTR+G+I,27,26762.6182323105,26551.1631621014,-13248.541027462,0.257806907430125,1.57049782002439,1.81219604772997,0.261917514729513,0.195072308516336,0.253347616497054,0.289662560257097,0.01,0.05,0.11,0.02,0.25,0.05,0.05,0.19,0.07,0.1,0.04,0.06
GTR+G,26,26778.5369881909,26574.9107938087,-13261.4177420205,n/a,0.589641095112143,1.84868310665236,0.261917514729513,0.195072308516336,0.253347616497054,0.289662560257097,0.01,0.05,0.11,0.02,0.25,0.05,0.05,0.2,0.07,0.1,0.03,0.06
TN93+G+I,24,26785.9173008545,26597.949503596,-13274.9425715888,0.270805074988758,1.71448247607691,1.79313254081007,0.261917514729513,0.195072308516336,0.253347616497054,0.289662560257097,0.03,0.04,0.11,0.05,0.25,0.05,0.05,0.19,0.05,0.1,0.03,0.04
TN93+G,23,26808.539403746,26628.401127715,-13291.1709596528,n/a,0.586290030047272,1.83892412097698,0.261917514729513,0.195072308516336,0.253347616497054,0.289662560257097,0.03,0.04,0.11,0.05,0.25,0.05,0.05,0.19,0.05,0.1,0.03,0.04
T92+G+I,21,26849.3972958518,26684.9187074341,-13321.4345789423,0.222882997580545,1.2112670514042,1.70205962664324,0.228494911622924,0.228494911622924,0.271505088377076,0.271505088377076,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.14,0.05,0.14,0.04,0.05
T92+G,20,26853.5365744036,26696.8881523025,-13328.4215548365,n/a,0.579690179967252,1.73822625721787,0.228494911622924,0.228494911622924,0.271505088377076,0.271505088377076,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.15,0.05,0.15,0.04,0.05
TN93+I,23,26893.6721281275,26713.5338520965,-13333.7373218436,0.353879605528337,n/a,1.3950479028526,0.261917514729513,0.195072308516336,0.253347616497054,0.289662560257097,0.04,0.05,0.12,0.05,0.21,0.06,0.05,0.16,0.06,0.1,0.04,0.05
GTR+I,26,26908.0965493371,26704.4703549549,-13326.1975225936,0.354022634368198,n/a,1.39617049271696,0.261917514729513,0.195072308516336,0.253347616497054,0.289662560257097,0.04,0.04,0.12,0.05,0.21,0.06,0.04,0.16,0.07,0.1,0.04,0.06
K2+G+I,20,26916.2853532438,26759.6369311427,-13359.7959442565,0.222449333868568,1.26805512425534,1.64578473603241,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
HKY+G+I,23,26917.8145431338,26737.6762671028,-13345.8085293468,0.22743158820738,1.23604607090147,1.73642336554145,0.261917514729513,0.195072308516336,0.253347616497054,0.289662560257097,0.04,0.05,0.18,0.05,0.16,0.05,0.05,0.12,0.05,0.17,0.04,0.05
K2+G,19,26920.4916912463,26771.6736504223,-13366.816449876,n/a,0.601968106271557,1.67801120530522,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
HKY+G,22,26922.5308339328,26750.2222941936,-13353.0840113645,n/a,0.577523811767897,1.78084997609765,0.261917514729513,0.195072308516336,0.253347616497054,0.289662560257097,0.04,0.05,0.18,0.05,0.16,0.05,0.05,0.12,0.05,0.17,0.04,0.05
T92+I,20,26979.6315873954,26822.9831652943,-13391.4690613323,0.358362766455924,n/a,1.52339096778686,0.228494911622924,0.228494911622924,0.271505088377076,0.271505088377076,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.14,0.05,0.14,0.05,0.05
K2+I,19,27038.928399903,26890.110359079,-13426.0348042044,0.356360896001433,n/a,1.49076026742378,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
HKY+I,22,27044.7956514239,26872.4871116847,-13414.2164201101,0.3588615780758,n/a,1.53043846774009,0.261917514729513,0.195072308516336,0.253347616497054,0.289662560257097,0.04,0.05,0.17,0.05,0.15,0.06,0.05,0.12,0.06,0.16,0.04,0.05
JC+G+I,19,27510.1900190172,27361.3719781933,-13661.6656137615,0.239517038401736,1.59979597197444,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,27518.8824922083,27377.8950475875,-13670.9291869753,n/a,0.665258012991507,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,27605.3833538649,27464.395909244,-13714.1796178036,0.352504057556519,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
