Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,10748.6643635048,10606.5668098056,-5282.21164348622,0.249467872114148,1.85184225316775,1.30864545854525,0.231656346749226,0.231656346749226,0.268343653250774,0.268343653250774,0.05,0.06,0.15,0.05,0.15,0.06,0.05,0.13,0.06,0.13,0.05,0.06
T92+G,20,10757.2447639855,10621.9075270896,-5290.888536025,n/a,0.601956835838625,1.38843104191272,0.231656346749226,0.231656346749226,0.268343653250774,0.268343653250774,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.13,0.06,0.13,0.05,0.06
K2+G+I,20,10758.7004613635,10623.3632244676,-5291.616384714,0.253961028437145,2.02061689428013,1.27653855479971,0.25,0.25,0.25,0.25,0.05,0.05,0.14,0.05,0.14,0.05,0.05,0.14,0.05,0.14,0.05,0.05
K2+G,19,10769.1605809214,10640.584286005,-5301.23313679132,n/a,0.619575006441758,1.35162456498075,0.25,0.25,0.25,0.25,0.05,0.05,0.14,0.05,0.14,0.05,0.05,0.14,0.05,0.14,0.05,0.05
HKY+G+I,23,10774.1926001761,10618.5762895652,-5286.20237722512,0.245559361902025,1.80403424767429,1.29488776250356,0.227244582043344,0.236068111455108,0.244582043343653,0.292105263157895,0.05,0.05,0.17,0.05,0.14,0.06,0.05,0.13,0.06,0.13,0.05,0.05
TN93+G+I,24,10780.5461791812,10618.171429045,-5284.99247442927,0.248027071693063,1.82923870913422,1.30355091783715,0.227244582043344,0.236068111455108,0.244582043343653,0.292105263157895,0.05,0.05,0.15,0.05,0.15,0.06,0.05,0.15,0.06,0.12,0.05,0.05
HKY+G,22,10781.6280290915,10632.7707840569,-5294.30678398121,n/a,0.60475856895476,1.37446712918074,0.227244582043344,0.236068111455108,0.244582043343653,0.292105263157895,0.05,0.05,0.17,0.05,0.14,0.06,0.05,0.14,0.06,0.13,0.05,0.05
GTR+G+I,27,10784.3043922268,10601.6580827407,-5273.71150405691,0.240793572216635,1.79905444341773,1.29978159457767,0.227244582043344,0.236068111455108,0.244582043343653,0.292105263157895,0.03,0.08,0.15,0.03,0.15,0.04,0.07,0.15,0.08,0.12,0.04,0.06
T92+I,20,10785.3763847654,10650.0391478695,-5304.95434641496,0.31166700981365,n/a,1.16827227502402,0.231656346749226,0.231656346749226,0.268343653250774,0.268343653250774,0.05,0.06,0.14,0.05,0.14,0.06,0.05,0.13,0.06,0.13,0.05,0.06
TN93+G,23,10788.820718765,10633.2044081541,-5293.51643651955,n/a,0.602470831129844,1.37979907398762,0.227244582043344,0.236068111455108,0.244582043343653,0.292105263157895,0.05,0.05,0.16,0.05,0.16,0.06,0.05,0.15,0.06,0.12,0.05,0.05
