Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,13145.6287463733,12971.1821234425,-6461.534591133,0.317410208104827,0.772661329230739,2.12310083969814,0.237370892018779,0.212582159624413,0.262629107981221,0.287417840375587,0.03,0.04,0.1,0.04,0.28,0.05,0.04,0.22,0.05,0.08,0.03,0.04
TN93+G,23,13146.5624081151,12979.3800552829,-6466.63807958948,n/a,0.332426006247494,2.19839010521014,0.237370892018779,0.212582159624413,0.262629107981221,0.287417840375587,0.03,0.04,0.1,0.04,0.28,0.04,0.04,0.23,0.04,0.08,0.03,0.04
GTR+G+I,27,13170.4648037481,12974.2276402016,-6460.04264706368,0.317718763621952,0.783643016616756,2.11813153200032,0.237370892018779,0.212582159624413,0.262629107981221,0.287417840375587,0.03,0.04,0.1,0.03,0.28,0.04,0.04,0.22,0.05,0.08,0.03,0.05
T92+G+I,21,13170.5998436542,13017.9471652184,-6487.93011253016,0.33906339367426,0.820566254204173,1.97644348959879,0.224976525821596,0.224976525821596,0.275023474178404,0.275023474178404,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.15,0.04,0.05
GTR+G,26,13171.3799081667,12982.4058797719,-6465.13685685855,n/a,0.335906921713979,2.18956962486522,0.237370892018779,0.212582159624413,0.262629107981221,0.287417840375587,0.03,0.04,0.1,0.03,0.28,0.04,0.04,0.23,0.05,0.08,0.03,0.05
T92+G,20,13173.4738408865,13028.0865665352,-6494.00376873188,n/a,0.332357277474285,2.01114013959784,0.224976525821596,0.224976525821596,0.275023474178404,0.275023474178404,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.15,0.04,0.05
HKY+G+I,23,13206.2155052514,13039.0331524191,-6496.46462815761,0.338005534011646,0.808596169065041,2.01914608308771,0.237370892018779,0.212582159624413,0.262629107981221,0.287417840375587,0.04,0.04,0.19,0.04,0.18,0.05,0.04,0.14,0.05,0.16,0.04,0.04
K2+G+I,20,13208.5511201481,13063.1638457968,-6511.54240836269,0.347521648171603,0.911015024810312,1.86540710040994,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
HKY+G,22,13209.2039274596,13049.2862228279,-6502.59549684728,n/a,0.330324202267332,2.05512973240878,0.237370892018779,0.212582159624413,0.262629107981221,0.287417840375587,0.03,0.04,0.19,0.04,0.18,0.05,0.04,0.14,0.05,0.16,0.03,0.04
K2+G,19,13211.6220138819,13073.500521397,-6517.71451281513,n/a,0.348672531170793,1.89347538025743,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
TN93+I,23,13229.7539007672,13062.5715479349,-6508.23382591551,0.484949149043406,n/a,1.6744011004779,0.237370892018779,0.212582159624413,0.262629107981221,0.287417840375587,0.04,0.05,0.12,0.04,0.23,0.05,0.04,0.19,0.05,0.1,0.04,0.05
T92+I,20,13246.4637692564,13101.076494905,-6530.49873291682,0.492601512793617,n/a,1.65805202103436,0.224976525821596,0.224976525821596,0.275023474178404,0.275023474178404,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.14,0.05,0.14,0.04,0.05
GTR+I,26,13252.9318635913,13063.9578351965,-6505.91283457084,0.48446299470944,n/a,1.68659120852262,0.237370892018779,0.212582159624413,0.262629107981221,0.287417840375587,0.03,0.05,0.12,0.04,0.23,0.05,0.04,0.19,0.06,0.1,0.04,0.06
K2+I,19,13277.0880683042,13138.9665758193,-6550.44754002629,0.490960489967294,n/a,1.60782792530182,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
HKY+I,22,13282.8853616076,13122.9676569759,-6539.43621392129,0.492765304294305,n/a,1.67683081369602,0.237370892018779,0.212582159624413,0.262629107981221,0.287417840375587,0.04,0.05,0.18,0.04,0.16,0.05,0.04,0.13,0.05,0.15,0.04,0.05
JC+G+I,19,13522.3096535075,13384.1881610225,-6673.05833262792,0.388656940865781,1.44064818937694,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,13528.1658457714,13397.3105128283,-6680.62308634547,n/a,0.398036487351722,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,13567.0904947627,13436.2351618195,-6700.0854108411,0.487148411497261,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
TN93,22,13942.4631274495,13782.5454228178,-6869.22509684224,n/a,n/a,1.38639471647904,0.237370892018779,0.212582159624413,0.262629107981221,0.287417840375587,0.04,0.05,0.11,0.05,0.22,0.06,0.05,0.17,0.06,0.09,0.04,0.05
GTR,25,13952.3420346098,13770.6315197892,-6860.2545776657,n/a,n/a,1.389162688377,0.237370892018779,0.212582159624413,0.262629107981221,0.287417840375587,0.03,0.05,0.11,0.03,0.22,0.06,0.05,0.18,0.08,0.09,0.04,0.07
T92,19,13986.5151263209,13848.393633836,-6905.16106903467,n/a,n/a,1.37095577427842,0.224976525821596,0.224976525821596,0.275023474178404,0.275023474178404,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.13,0.06,0.13,0.05,0.06
K2,18,13991.0113238791,13860.1559909359,-6912.04582539929,n/a,n/a,1.36530499785847,0.25,0.25,0.25,0.25,0.05,0.05,0.14,0.05,0.14,0.05,0.05,0.14,0.05,0.14,0.05,0.05
HKY,21,14024.4042600495,13871.7515816137,-6914.83232072779,n/a,n/a,1.36817024139077,0.237370892018779,0.212582159624413,0.262629107981221,0.287417840375587,0.04,0.06,0.17,0.05,0.15,0.06,0.05,0.12,0.06,0.14,0.04,0.06
JC,17,14245.5413469551,14121.9525511225,-7043.94749452286,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
