Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,10361.5066770047,10222.7359421931,-5090.28394054,0.197740008823044,1.87436803107829,1.18827496756581,0.228713768115942,0.228713768115942,0.271286231884058,0.271286231884058,0.05,0.06,0.15,0.05,0.15,0.06,0.05,0.12,0.06,0.12,0.05,0.06
T92+G,20,10369.9185799352,10237.7486721961,-5098.79795857487,n/a,0.681536289489297,1.25673315737556,0.228713768115942,0.228713768115942,0.271286231884058,0.271286231884058,0.05,0.06,0.15,0.05,0.15,0.06,0.05,0.13,0.06,0.13,0.05,0.06
K2+G+I,20,10370.7104015301,10238.540493791,-5099.19386937233,0.198832495951153,1.95952335954384,1.1558390716376,0.25,0.25,0.25,0.25,0.06,0.06,0.13,0.06,0.13,0.06,0.06,0.13,0.06,0.13,0.06,0.06
K2+G,19,10379.8787890211,10254.3104411932,-5108.08612968749,n/a,0.696930882405447,1.22205132254322,0.25,0.25,0.25,0.25,0.06,0.06,0.14,0.06,0.14,0.06,0.06,0.14,0.06,0.14,0.06,0.06
HKY+G+I,23,10385.1082645349,10233.1380756941,-5093.46860116582,0.196178196134372,1.86181570606482,1.18661613316138,0.217753623188406,0.239673913043478,0.258333333333333,0.284239130434783,0.05,0.06,0.15,0.05,0.14,0.06,0.05,0.13,0.06,0.12,0.05,0.06
HKY+G,22,10393.1064925034,10247.7356638578,-5101.7757817197,n/a,0.685665359902426,1.25530382081733,0.217753623188406,0.239673913043478,0.258333333333333,0.284239130434783,0.05,0.06,0.16,0.05,0.14,0.06,0.05,0.13,0.06,0.12,0.05,0.06
TN93+G+I,24,10393.7241189413,10235.1553039446,-5093.4684617994,0.196168557717458,1.86160426669989,1.18661221609503,0.217753623188406,0.239673913043478,0.258333333333333,0.284239130434783,0.05,0.06,0.15,0.05,0.14,0.06,0.05,0.13,0.06,0.12,0.05,0.06
TN93+G,23,10401.709064323,10249.7388754822,-5101.76900105987,n/a,0.685611326658713,1.25527327947865,0.217753623188406,0.239673913043478,0.258333333333333,0.284239130434783,0.05,0.06,0.16,0.05,0.15,0.06,0.05,0.14,0.06,0.12,0.05,0.06
T92+I,20,10404.2296576197,10272.0597498806,-5115.95349741713,0.247606919917692,n/a,1.03813178979126,0.228713768115942,0.228713768115942,0.271286231884058,0.271286231884058,0.06,0.07,0.14,0.06,0.14,0.07,0.06,0.12,0.07,0.12,0.06,0.07
GTR+G+I,27,10405.2632161449,10226.9029309258,-5086.31381069231,0.191059386582615,1.80531302530293,1.18620303518248,0.217753623188406,0.239673913043478,0.258333333333333,0.284239130434783,0.04,0.09,0.16,0.04,0.14,0.05,0.08,0.13,0.05,0.12,0.05,0.05
K2+I,19,10410.57226658,10285.003918752,-5123.4328684669,0.247381852512068,n/a,1.02224014906058,0.25,0.25,0.25,0.25,0.06,0.06,0.13,0.06,0.13,0.06,0.06,0.13,0.06,0.13,0.06,0.06
GTR+G,26,10412.2324291546,10240.4685655675,-5094.1064837668,n/a,0.698277640918474,1.23959825192075,0.217753623188406,0.239673913043478,0.258333333333333,0.284239130434783,0.04,0.09,0.16,0.04,0.14,0.05,0.08,0.13,0.05,0.12,0.04,0.05
HKY+I,22,10428.0856371413,10282.7148084957,-5119.26535403866,0.247093342352435,n/a,1.03476355558422,0.217753623188406,0.239673913043478,0.258333333333333,0.284239130434783,0.06,0.06,0.15,0.05,0.13,0.07,0.05,0.12,0.07,0.11,0.06,0.06
TN93+I,23,10436.6583214641,10284.6881326233,-5119.24362963042,0.247107290364965,n/a,1.03498013884827,0.217753623188406,0.239673913043478,0.258333333333333,0.284239130434783,0.06,0.06,0.15,0.05,0.13,0.07,0.05,0.12,0.07,0.11,0.06,0.06
GTR+I,26,10450.3887190974,10278.6248555102,-5113.18462873816,0.24602301491144,n/a,1.04395661026545,0.217753623188406,0.239673913043478,0.258333333333333,0.284239130434783,0.04,0.09,0.15,0.04,0.13,0.07,0.07,0.12,0.06,0.11,0.06,0.06
JC+G+I,19,10454.9093098223,10329.3409619943,-5145.60139008808,0.203327951369562,2.3396398101278,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,10467.1975348523,10348.2314793744,-5156.05356917272,n/a,0.747340248802758,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
