Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G,23,9925.78897346121,9765.86714767935,-4859.86240313312,n/a,0.355381082189489,2.19758121037722,0.225835475578406,0.197943444730077,0.281362467866324,0.294858611825193,0.03,0.04,0.1,0.03,0.3,0.04,0.03,0.21,0.04,0.08,0.03,0.04
TN93+G+I,24,9929.45900375823,9762.59026382424,-4857.21776247305,0.289076167853385,0.797220511543415,2.12393394983893,0.225835475578406,0.197943444730077,0.281362467866324,0.294858611825193,0.03,0.04,0.1,0.04,0.3,0.05,0.04,0.21,0.05,0.08,0.03,0.04
GTR+G,26,9940.78151243788,9760.02050158191,-4853.9197051957,n/a,0.368420839192041,2.09272611482356,0.225835475578406,0.197943444730077,0.281362467866324,0.294858611825193,0.02,0.05,0.11,0.02,0.3,0.03,0.04,0.21,0.07,0.08,0.02,0.06
T92+G,20,9941.34029168913,9802.26232071957,-4881.07702967284,n/a,0.368685966323773,1.91402409610614,0.211889460154242,0.211889460154242,0.288110539845758,0.288110539845758,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.14,0.05,0.14,0.04,0.05
GTR+G+I,27,9943.78745562384,9756.08108839981,-4850.94302098009,0.297575175792826,0.861631854021362,2.03043364941244,0.225835475578406,0.197943444730077,0.281362467866324,0.294858611825193,0.02,0.05,0.11,0.02,0.29,0.03,0.04,0.21,0.07,0.08,0.02,0.06
T92+G+I,21,9946.43538895496,9800.40894785591,-4879.14492249717,0.289083435012177,0.81679543257063,1.87163765676169,0.211889460154242,0.211889460154242,0.288110539845758,0.288110539845758,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.14,0.05,0.14,0.04,0.05
HKY+G,22,9968.57433483689,9815.59994206688,-4885.73473962955,n/a,0.369811544376844,1.93653389868809,0.225835475578406,0.197943444730077,0.281362467866324,0.294858611825193,0.03,0.05,0.2,0.04,0.19,0.05,0.04,0.13,0.05,0.15,0.03,0.05
HKY+G+I,23,9973.41549322323,9813.49366744136,-4883.67566301413,0.295869453863608,0.844841021904139,1.89106474892345,0.225835475578406,0.197943444730077,0.281362467866324,0.294858611825193,0.03,0.05,0.19,0.04,0.19,0.05,0.04,0.13,0.05,0.15,0.03,0.05
TN93+I,23,9986.75792385009,9826.83609806822,-4890.34687832756,0.451250293828266,n/a,1.62475081911268,0.225835475578406,0.197943444730077,0.281362467866324,0.294858611825193,0.04,0.05,0.12,0.04,0.25,0.05,0.04,0.17,0.05,0.09,0.04,0.05
GTR+I,26,9996.02089837945,9815.25988752347,-4881.53939816648,0.451246995540071,n/a,1.62719988723093,0.225835475578406,0.197943444730077,0.281362467866324,0.294858611825193,0.02,0.06,0.12,0.02,0.25,0.04,0.05,0.18,0.07,0.09,0.03,0.07
T92+I,20,10001.8320494808,9862.75407851127,-4911.32290856869,0.457329053098734,n/a,1.56643582412207,0.211889460154242,0.211889460154242,0.288110539845758,0.288110539845758,0.04,0.06,0.18,0.04,0.18,0.06,0.04,0.13,0.06,0.13,0.04,0.06
K2+G,19,10010.6782534373,9878.5492708554,-4920.22566635553,n/a,0.393245668309738,1.77289280311754,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
K2+G+I,20,10014.2460533834,9875.16808241387,-4917.52991051999,0.320295022892545,1.03270309466122,1.73084768775327,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
HKY+I,22,10027.4647808753,9874.49038810525,-4915.17996264873,0.457551894380507,n/a,1.58010027407824,0.225835475578406,0.197943444730077,0.281362467866324,0.294858611825193,0.04,0.05,0.18,0.04,0.17,0.06,0.04,0.12,0.06,0.14,0.04,0.05
K2+I,19,10056.5628964359,9924.433913854,-4943.16798785484,0.456332648834787,n/a,1.51433931667567,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
JC+G+I,19,10223.2583776189,10091.129395037,-5026.51572844633,0.358401162267594,1.57952406594346,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,10223.280734148,10098.1012580115,-5031.00656251947,n/a,0.445650210789042,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,10249.0132434497,10123.8337673131,-5043.87281717029,0.452652477319129,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
GTR,25,10479.0964080887,10305.281273063,-5127.55680882968,n/a,n/a,1.30586941742042,0.225835475578406,0.197943444730077,0.281362467866324,0.294858611825193,0.02,0.07,0.12,0.03,0.22,0.04,0.06,0.16,0.09,0.09,0.03,0.08
TN93,22,10485.8938521897,10332.9194594197,-5144.39449830596,n/a,n/a,1.30800736107607,0.225835475578406,0.197943444730077,0.281362467866324,0.294858611825193,0.04,0.06,0.11,0.05,0.22,0.06,0.05,0.15,0.06,0.09,0.04,0.06
T92,19,10504.8269043723,10372.6979217903,-5167.299991823,n/a,n/a,1.29755664152656,0.211889460154242,0.211889460154242,0.288110539845758,0.288110539845758,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.12,0.06,0.12,0.05,0.06
HKY,21,10532.1271402863,10386.1006991872,-5171.99079816282,n/a,n/a,1.29620090655224,0.225835475578406,0.197943444730077,0.281362467866324,0.294858611825193,0.04,0.06,0.17,0.05,0.16,0.06,0.05,0.11,0.06,0.13,0.04,0.06
