Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,20663.9901811525,20481.4844026331,-10216.7018108756,0.235834415612624,0.877512724526099,1.78762651939045,0.23635752688172,0.205174731182796,0.282459677419355,0.276008064516129,0.04,0.05,0.13,0.04,0.23,0.05,0.04,0.17,0.05,0.11,0.04,0.05
TN93+G,23,20666.9226971747,20492.0182244905,-10222.9719555409,n/a,0.441595204826844,1.82352859686978,0.23635752688172,0.205174731182796,0.282459677419355,0.276008064516129,0.04,0.05,0.13,0.04,0.23,0.05,0.04,0.17,0.05,0.12,0.04,0.05
T92+G,20,20675.3324915332,20523.2335567605,-10241.5885126827,n/a,0.451094858583196,1.74466795314893,0.220766129032258,0.220766129032258,0.279233870967742,0.279233870967742,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.14,0.05,0.14,0.04,0.05
T92+G+I,21,20675.8548911791,20516.1538404228,-10237.0458258515,0.210544101034769,0.809333593006713,1.71002163031879,0.220766129032258,0.220766129032258,0.279233870967742,0.279233870967742,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.14,0.05,0.14,0.04,0.05
HKY+G+I,23,20682.6117332007,20507.7072605165,-10230.8164735539,0.216885667786206,0.82159373319243,1.72526963623625,0.23635752688172,0.205174731182796,0.282459677419355,0.276008064516129,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.13,0.05,0.15,0.04,0.05
HKY+G,22,20682.8209633625,20515.5180666176,-10235.724975289,n/a,0.446687676466216,1.76348611893997,0.23635752688172,0.205174731182796,0.282459677419355,0.276008064516129,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.13,0.05,0.15,0.04,0.05
GTR+G+I,27,20684.7432472017,20479.435172346,-10212.6666839376,0.227435017226476,0.898598675216923,1.59852653677821,0.23635752688172,0.205174731182796,0.282459677419355,0.276008064516129,0.04,0.06,0.14,0.04,0.21,0.04,0.05,0.15,0.06,0.12,0.03,0.06
GTR+G,26,20695.2281817176,20497.5206020579,-10222.7130378498,n/a,0.468013674906467,1.57052578759358,0.23635752688172,0.205174731182796,0.282459677419355,0.276008064516129,0.04,0.06,0.15,0.05,0.2,0.03,0.05,0.15,0.06,0.12,0.02,0.06
K2+G+I,20,20749.7158690202,20597.6169342475,-10278.7802014262,0.220714436567517,0.909114866466406,1.60081941740596,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
K2+G,19,20750.1030206817,20605.6064718331,-10283.7776639112,n/a,0.480485319828067,1.63201842203677,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
TN93+I,23,20800.8570466393,20625.9525739551,-10289.9391302732,0.391240588683579,n/a,1.48240026160654,0.23635752688172,0.205174731182796,0.282459677419355,0.276008064516129,0.04,0.06,0.13,0.05,0.21,0.05,0.05,0.15,0.05,0.11,0.04,0.06
T92+I,20,20816.535850538,20664.4369157654,-10312.1901921851,0.39061291382514,n/a,1.43310724420005,0.220766129032258,0.220766129032258,0.279233870967742,0.279233870967742,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.13,0.06,0.13,0.04,0.06
HKY+I,22,20820.888602866,20653.585706121,-10304.7587950407,0.391445512275855,n/a,1.44404972831863,0.23635752688172,0.205174731182796,0.282459677419355,0.276008064516129,0.04,0.06,0.16,0.05,0.17,0.06,0.05,0.12,0.06,0.14,0.04,0.06
GTR+I,26,20834.9142590171,20637.2066793573,-10292.5560764995,0.39024611109084,n/a,1.32183204575279,0.23635752688172,0.205174731182796,0.282459677419355,0.276008064516129,0.05,0.06,0.14,0.05,0.19,0.05,0.05,0.13,0.07,0.12,0.04,0.07
K2+I,19,20873.6726340166,20729.176085168,-10345.5624705786,0.388244515428378,n/a,1.38176270678798,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
JC+G+I,19,21140.6906624293,20996.1941135808,-10479.071484785,0.262099376662699,1.3241365161103,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,21145.5846795984,21008.6907865598,-10486.3223800237,n/a,0.547858549230138,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,21226.4906796853,21089.5967866467,-10526.7753800672,0.385116838728066,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
T92,19,21664.697539383,21520.2009905344,-10741.0749232618,n/a,n/a,1.22010773785827,0.220766129032258,0.220766129032258,0.279233870967742,0.279233870967742,0.05,0.06,0.15,0.05,0.15,0.06,0.05,0.12,0.06,0.12,0.05,0.06
GTR,25,21665.6570071709,21475.5501929747,-10712.7313372306,n/a,n/a,1.08750008431307,0.23635752688172,0.205174731182796,0.282459677419355,0.276008064516129,0.04,0.07,0.14,0.05,0.16,0.04,0.06,0.11,0.08,0.12,0.03,0.08
K2,18,21677.5228651982,21540.6289721596,-10752.2914728236,n/a,n/a,1.21437438993416,0.25,0.25,0.25,0.25,0.06,0.06,0.14,0.06,0.14,0.06,0.06,0.14,0.06,0.14,0.06,0.06
TN93,22,21681.2468386053,21513.9439418603,-10734.9379129104,n/a,n/a,1.22262338054803,0.23635752688172,0.205174731182796,0.282459677419355,0.276008064516129,0.05,0.06,0.14,0.05,0.17,0.06,0.05,0.13,0.06,0.12,0.05,0.06
HKY,21,21682.1264376212,21522.425386865,-10740.1815990726,n/a,n/a,1.22044419637236,0.23635752688172,0.205174731182796,0.282459677419355,0.276008064516129,0.05,0.06,0.15,0.05,0.16,0.06,0.05,0.11,0.06,0.13,0.05,0.06
JC,17,21993.3088996229,21864.0179322257,-10914.9883766901,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
