Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
K2+G+I,20,13600.8647729744,13456.522425729,-6708.21958336703,0.417282135977764,1.62429456262217,1.72591919005926,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
GTR+G+I,27,13604.1684606469,13409.3438624665,-6677.59694611125,0.383490905624239,1.22483409021039,1.77430850423,0.253907022749753,0.240356083086053,0.231256181998022,0.274480712166172,0.02,0.06,0.13,0.02,0.19,0.03,0.06,0.2,0.08,0.12,0.02,0.07
T92+G+I,21,13605.3969655936,13453.8416730143,-6705.87503952063,0.416558445986062,1.59729949714568,1.73556718077226,0.247131552917903,0.247131552917903,0.252868447082097,0.252868447082097,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
TN93+G+I,24,13626.9465328485,13453.7547939571,-6702.81790268006,0.402150537970619,1.39543701632236,1.77696746850696,0.253907022749753,0.240356083086053,0.231256181998022,0.274480712166172,0.04,0.04,0.13,0.05,0.19,0.05,0.05,0.2,0.05,0.12,0.04,0.04
K2+G,19,13629.4430685582,13492.3140647311,-6727.11937131498,n/a,0.350946519482369,1.86853777157259,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
T92+G,20,13633.6880503219,13489.3457030766,-6724.63122204081,n/a,0.348894794518219,1.88143195736577,0.247131552917903,0.247131552917903,0.252868447082097,0.252868447082097,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.16,0.04,0.16,0.04,0.04
HKY+G+I,23,13636.0197063236,13470.0397178028,-6711.96512957361,0.413657272839636,1.52657277895895,1.76609738446757,0.253907022749753,0.240356083086053,0.231256181998022,0.274480712166172,0.04,0.04,0.17,0.05,0.15,0.05,0.05,0.15,0.05,0.16,0.04,0.04
GTR+G,26,13645.6748624283,13458.0608185884,-6702.96078715795,n/a,0.370881153360927,1.5798747614676,0.253907022749753,0.240356083086053,0.231256181998022,0.274480712166172,0.04,0.05,0.14,0.04,0.17,0.02,0.06,0.18,0.08,0.13,0.02,0.07
K2+I,19,13647.6444770301,13510.515473203,-6736.22007555094,0.477018723354116,n/a,1.49532844908562,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
TN93+G,23,13649.2799145047,13483.2999259839,-6718.59523366417,n/a,0.345039679874434,1.94614581369157,0.253907022749753,0.240356083086053,0.231256181998022,0.274480712166172,0.04,0.04,0.12,0.04,0.21,0.05,0.04,0.22,0.05,0.12,0.04,0.04
T92+I,20,13653.170608054,13508.8282608086,-6734.37250090685,0.477159001385961,n/a,1.49895212798508,0.247131552917903,0.247131552917903,0.252868447082097,0.252868447082097,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
HKY+G,22,13663.3552986665,13504.5874589559,-6730.24356590108,n/a,0.345519710173814,1.91676822461159,0.253907022749753,0.240356083086053,0.231256181998022,0.274480712166172,0.04,0.04,0.18,0.04,0.15,0.05,0.04,0.16,0.05,0.17,0.04,0.04
