Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
K2+G,19,7326.95013519907,7192.36092339221,-3577.13742658852,n/a,0.293343217645792,1.99048267437017,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92+G,20,7332.6351488722,7190.96683512473,-3575.43584705608,n/a,0.292803839689494,1.99439392548284,0.258870056497175,0.258870056497175,0.241129943502825,0.241129943502825,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+G+I,20,7332.65594155741,7190.98762780994,-3575.44624339868,0.401867673870137,0.805286384005628,2.01008445669094,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92+G+I,21,7338.32982928131,7189.582868752,-3573.73910089163,0.39851846444008,0.790810563463491,2.01458675030465,0.258870056497175,0.258870056497175,0.241129943502825,0.241129943502825,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+I,19,7343.947124345,7209.35791253814,-3585.63592116148,0.611501405952071,n/a,1.91491524274673,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
TN93+G,23,7346.26890612324,7183.3660181254,-3568.6204665746,n/a,0.29712410616141,2.02909534446962,0.266779661016949,0.250960451977401,0.225084745762712,0.257175141242938,0.04,0.04,0.12,0.04,0.2,0.04,0.04,0.23,0.04,0.12,0.04,0.04
T92+I,20,7350.07912058258,7208.41080683511,-3584.15783291127,0.611453421579701,n/a,1.91567725658229,0.258870056497175,0.258870056497175,0.241129943502825,0.241129943502825,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.17,0.04,0.17,0.04,0.04
TN93+G+I,24,7352.19574933882,7182.21558096388,-3567.03980181339,0.410665270279785,0.864064698020881,2.04431737620146,0.266779661016949,0.250960451977401,0.225084745762712,0.257175141242938,0.04,0.04,0.12,0.04,0.2,0.04,0.04,0.23,0.04,0.12,0.04,0.04
HKY+G,22,7355.63240931247,7199.80725731478,-3577.84630453821,n/a,0.292551541393118,2.00939449235079,0.266779661016949,0.250960451977401,0.225084745762712,0.257175141242938,0.04,0.04,0.17,0.04,0.15,0.04,0.04,0.17,0.04,0.18,0.04,0.04
HKY+G+I,23,7361.38044312573,7198.47755512789,-3576.17623507584,0.39425048694903,0.775832786030472,2.03047553487754,0.266779661016949,0.250960451977401,0.225084745762712,0.257175141242938,0.04,0.04,0.17,0.04,0.15,0.04,0.04,0.17,0.04,0.18,0.04,0.04
TN93+I,23,7362.63241441722,7199.72952641938,-3576.80222072159,0.604492713526234,n/a,1.92760380810162,0.266779661016949,0.250960451977401,0.225084745762712,0.257175141242938,0.04,0.04,0.12,0.05,0.2,0.04,0.05,0.22,0.04,0.12,0.04,0.04
GTR+G,26,7364.63634976346,7180.50298812319,-3564.17192928771,n/a,0.298102080053684,2.02994340821143,0.266779661016949,0.250960451977401,0.225084745762712,0.257175141242938,0.05,0.05,0.12,0.05,0.2,0.04,0.06,0.23,0.02,0.12,0.04,0.02
GTR+G+I,27,7370.68736704759,7179.47809282908,-3562.65335156077,0.402199840303738,0.835944278682027,2.04422304895109,0.266779661016949,0.250960451977401,0.225084745762712,0.257175141242938,0.05,0.05,0.12,0.05,0.2,0.04,0.06,0.23,0.02,0.12,0.04,0.02
HKY+I,22,7373.5895405105,7217.76438851282,-3586.82487013723,0.611262829620668,n/a,1.92145267998404,0.266779661016949,0.250960451977401,0.225084745762712,0.257175141242938,0.04,0.04,0.17,0.05,0.15,0.04,0.05,0.16,0.04,0.18,0.04,0.04
GTR+I,26,7381.340625001,7197.20726336072,-3572.52406690647,0.603867251996654,n/a,1.92802198566178,0.266779661016949,0.250960451977401,0.225084745762712,0.257175141242938,0.05,0.05,0.12,0.05,0.2,0.04,0.06,0.22,0.02,0.12,0.04,0.02
JC+G,18,7501.05015227158,7373.54049740947,-3668.73152149377,n/a,0.318901828711589,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,7507.57357187752,7372.98436007065,-3667.44914492774,0.403170749336531,0.931048793761365,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,7514.41392792751,7386.9042730654,-3675.41340932174,0.602427686907133,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
K2,18,7587.73991455285,7460.23025969073,-3712.07640263441,n/a,n/a,1.66949801577482,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
T92,19,7593.94599199994,7459.35678019308,-3710.63535498895,n/a,n/a,1.66951309773404,0.258870056497175,0.258870056497175,0.241129943502825,0.241129943502825,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.16,0.05,0.16,0.05,0.05
TN93,22,7602.8057478883,7446.98059589061,-3701.43297382613,n/a,n/a,1.6768301683856,0.266779661016949,0.250960451977401,0.225084745762712,0.257175141242938,0.05,0.04,0.12,0.05,0.18,0.05,0.05,0.2,0.05,0.12,0.05,0.04
HKY,21,7616.99096872052,7468.24400819121,-3713.06967061124,n/a,n/a,1.66833345560562,0.266779661016949,0.250960451977401,0.225084745762712,0.257175141242938,0.05,0.04,0.16,0.05,0.14,0.05,0.05,0.16,0.05,0.17,0.05,0.04
GTR,25,7620.45256279054,7443.39556981646,-3696.62412217024,n/a,n/a,1.67876573659588,0.266779661016949,0.250960451977401,0.225084745762712,0.257175141242938,0.05,0.06,0.12,0.05,0.18,0.04,0.07,0.2,0.03,0.12,0.04,0.03
JC,17,7740.97700995796,7620.54736689019,-3793.23903670596,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
