Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
GTR+G+I,27,20691.6211213113,20483.7105454147,-10214.8090398307,0.411872332865876,1.39642910953763,2.31722091779665,0.218070818070818,0.244383394383394,0.259035409035409,0.278510378510379,0.01,0.06,0.12,0.01,0.25,0.04,0.05,0.24,0.05,0.09,0.03,0.05
TN93+G+I,24,20704.6091197923,20519.790899272,-10235.8587636073,0.419761746998004,1.44653538704575,2.30381378680139,0.218070818070818,0.244383394383394,0.259035409035409,0.278510378510379,0.04,0.04,0.12,0.03,0.25,0.04,0.03,0.23,0.04,0.09,0.04,0.04
GTR+G,26,20720.4963856444,20520.2830161581,-10234.0985801759,n/a,0.335071581823801,2.46871431885101,0.218070818070818,0.244383394383394,0.259035409035409,0.278510378510379,0.01,0.06,0.12,0.01,0.26,0.03,0.05,0.24,0.05,0.09,0.03,0.05
TN93+G,23,20738.0972805454,20560.9770024909,-10257.4547521625,n/a,0.327943674289681,2.50358048639236,0.218070818070818,0.244383394383394,0.259035409035409,0.278510378510379,0.03,0.04,0.12,0.03,0.26,0.04,0.03,0.25,0.04,0.09,0.03,0.04
T92+G+I,21,20748.7745934867,20587.0509361042,-10272.4972249906,0.427503268431675,1.55615975652855,2.1314058871826,0.231227106227106,0.231227106227106,0.268772893772894,0.268772893772894,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
HKY+G+I,23,20759.9603574833,20582.8400794287,-10268.3862906315,0.422830725206576,1.48057028210787,2.13825779860817,0.218070818070818,0.244383394383394,0.259035409035409,0.278510378510379,0.04,0.04,0.19,0.03,0.18,0.04,0.03,0.17,0.04,0.15,0.04,0.04
GTR+I,26,20780.1230367489,20579.9096672626,-10263.9119057282,0.488216988318336,n/a,1.92685356463371,0.218070818070818,0.244383394383394,0.259035409035409,0.278510378510379,0.01,0.06,0.13,0.01,0.22,0.05,0.05,0.21,0.06,0.1,0.04,0.05
T92+G,20,20783.235917057,20629.2109377908,-10294.5797949545,n/a,0.339189427769797,2.24911857117026,0.231227106227106,0.231227106227106,0.268772893772894,0.268772893772894,0.04,0.04,0.19,0.04,0.19,0.04,0.04,0.16,0.04,0.16,0.04,0.04
TN93+I,23,20791.6104879921,20614.4902099375,-10284.2113558859,0.489803783567417,n/a,1.89447215916571,0.218070818070818,0.244383394383394,0.259035409035409,0.278510378510379,0.04,0.04,0.13,0.04,0.22,0.05,0.04,0.21,0.05,0.1,0.04,0.04
HKY+G,22,20792.1077533895,20622.6856630625,-10289.3118967633,n/a,0.33815311159844,2.25468760177229,0.218070818070818,0.244383394383394,0.259035409035409,0.278510378510379,0.04,0.04,0.19,0.03,0.18,0.04,0.03,0.17,0.04,0.15,0.04,0.04
