Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,14715.2616690324,14562.9684516298,-7260.44000682563,0.279290806077635,0.993812677473557,1.84945859530138,0.222588347659981,0.222588347659981,0.277411652340019,0.277411652340019,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.15,0.04,0.05
T92+G,20,14719.1914713469,14574.1464757376,-7267.03304263479,n/a,0.427047379686611,1.90893622357303,0.222588347659981,0.222588347659981,0.277411652340019,0.277411652340019,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.15,0.04,0.05
TN93+G+I,24,14722.1116944285,14548.0761186418,-7249.98061556789,0.271049405605034,0.965913468255194,1.89192429851172,0.226074498567335,0.219102196752627,0.274021012416428,0.28080229226361,0.04,0.05,0.13,0.04,0.23,0.05,0.04,0.19,0.05,0.11,0.04,0.05
TN93+G,23,14725.7266902795,14558.9381826778,-7256.41624814533,n/a,0.427615897846744,1.96400775168055,0.226074498567335,0.219102196752627,0.274021012416428,0.28080229226361,0.04,0.05,0.13,0.04,0.24,0.05,0.04,0.19,0.05,0.11,0.04,0.05
GTR+G+I,27,14729.2045073812,14533.4300360237,-7239.64261808844,0.277768554921321,1.05464669625836,1.85755709844618,0.226074498567335,0.219102196752627,0.274021012416428,0.28080229226361,0.02,0.05,0.13,0.02,0.23,0.04,0.04,0.19,0.07,0.11,0.03,0.07
GTR+G,26,14732.9840112034,14544.4554534282,-7246.16050465146,n/a,0.445802181877948,1.91561751986461,0.226074498567335,0.219102196752627,0.274021012416428,0.28080229226361,0.02,0.05,0.13,0.02,0.24,0.03,0.04,0.19,0.07,0.11,0.03,0.07
HKY+G+I,23,14737.3627097091,14570.5742021074,-7262.23425786011,0.278973977440975,0.989634483721023,1.85647721469584,0.226074498567335,0.219102196752627,0.274021012416428,0.28080229226361,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.14,0.05,0.15,0.04,0.05
HKY+G,22,14741.2881283625,14581.7470735922,-7268.82510183872,n/a,0.426337030687842,1.91612039961869,0.226074498567335,0.219102196752627,0.274021012416428,0.28080229226361,0.04,0.05,0.19,0.04,0.18,0.05,0.04,0.14,0.05,0.15,0.04,0.05
K2+G+I,20,14775.2548821228,14630.2098865135,-7295.06474802275,0.2893939914887,1.13819257268058,1.73121494480831,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
K2+G,19,14780.4561453335,14642.6597558328,-7302.29351428004,n/a,0.453677593883805,1.78558399126487,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
