Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,8987.76042846483,8822.46339216373,-4387.14910833238,0.415241817196011,1.39713097691196,2.03021130554045,0.220713305898491,0.215089163237311,0.290260631001372,0.273936899862826,0.04,0.05,0.12,0.04,0.27,0.04,0.04,0.2,0.04,0.09,0.04,0.05
T92+G+I,21,8990.28584727028,8845.63354458143,-4401.75320597261,0.411568000354166,1.35025032859396,1.89777341738758,0.217901234567901,0.217901234567901,0.282098765432099,0.282098765432099,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.14,0.05,0.14,0.04,0.05
TN93+G,23,8995.39293832625,8836.97692589619,-4395.41249267559,n/a,0.339605158687422,2.10737732416263,0.220713305898491,0.215089163237311,0.290260631001372,0.273936899862826,0.03,0.05,0.11,0.04,0.27,0.04,0.04,0.2,0.04,0.09,0.03,0.05
T92+G,20,8996.06382840858,8858.29421113263,-4409.08932595426,n/a,0.347608887133649,1.93602803283743,0.217901234567901,0.217901234567901,0.282098765432099,0.282098765432099,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.14,0.05,0.14,0.04,0.05
GTR+G+I,27,8997.99370372391,8812.05692255432,-4378.92435772442,0.404205517783511,1.30725775348471,2.05810852339907,0.220713305898491,0.215089163237311,0.290260631001372,0.273936899862826,0.01,0.05,0.12,0.02,0.27,0.03,0.04,0.2,0.06,0.09,0.03,0.07
GTR+G,26,9003.08881111264,8824.03139021276,-4385.91904083129,n/a,0.345617273635472,2.09905409958962,0.220713305898491,0.215089163237311,0.290260631001372,0.273936899862826,0.01,0.05,0.11,0.01,0.28,0.03,0.04,0.21,0.07,0.09,0.02,0.07
HKY+G+I,23,9005.23722873062,8846.82121630056,-4400.33463787778,0.414010139273578,1.37647449910156,1.89503335584812,0.220713305898491,0.215089163237311,0.290260631001372,0.273936899862826,0.04,0.05,0.18,0.04,0.19,0.05,0.04,0.14,0.05,0.15,0.04,0.05
HKY+G,22,9011.39328393389,8859.85884945081,-4407.85979489191,n/a,0.34738366512926,1.93306464261004,0.220713305898491,0.215089163237311,0.290260631001372,0.273936899862826,0.04,0.05,0.18,0.04,0.19,0.05,0.04,0.14,0.05,0.15,0.04,0.05
TN93+I,23,9014.01258560695,8855.59657317689,-4404.72231631594,0.4933069732394,n/a,1.73755100992843,0.220713305898491,0.215089163237311,0.290260631001372,0.273936899862826,0.04,0.05,0.12,0.04,0.24,0.05,0.04,0.18,0.05,0.1,0.04,0.05
T92+I,20,9018.23214650673,8880.46252923078,-4420.17348500334,0.496436011651697,n/a,1.68493156784658,0.217901234567901,0.217901234567901,0.282098765432099,0.282098765432099,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.14,0.05,0.14,0.04,0.05
