Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
HKY+G,22,12309.2118405719,12151.6342083806,-6053.76415870532,n/a,0.328091777470984,2.12627365098238,0.17160751565762,0.270459290187891,0.267745302713988,0.290187891440501,0.04,0.04,0.2,0.03,0.18,0.05,0.03,0.18,0.05,0.12,0.04,0.04
T92+G,20,12312.9236825033,12169.6629003847,-6064.78751254198,n/a,0.31993400042128,2.20063523027102,0.221033402922756,0.221033402922756,0.278966597077244,0.278966597077244,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.15,0.04,0.15,0.03,0.04
GTR+G,26,12313.8370554034,12127.6307702967,-6037.74190037917,n/a,0.343088415600869,2.14408903218719,0.17160751565762,0.270459290187891,0.267745302713988,0.290187891440501,0.02,0.06,0.18,0.01,0.2,0.03,0.04,0.2,0.07,0.11,0.02,0.06
HKY+G+I,23,12314.9825379228,12150.2471114009,-6052.0657909453,0.201300507023771,0.517161068835038,2.1055961314767,0.17160751565762,0.270459290187891,0.267745302713988,0.290187891440501,0.04,0.04,0.2,0.03,0.18,0.05,0.03,0.18,0.05,0.12,0.04,0.04
T92+G+I,21,12317.0231492795,12166.6037319334,-6062.25352949463,0.239380928002204,0.565083776718251,2.1740121422758,0.221033402922756,0.221033402922756,0.278966597077244,0.278966597077244,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.15,0.04,0.15,0.03,0.04
TN93+G,23,12317.2970759628,12152.5616494408,-6053.22305996528,n/a,0.327306231952472,2.1474159835325,0.17160751565762,0.270459290187891,0.267745302713988,0.290187891440501,0.04,0.04,0.18,0.03,0.2,0.05,0.03,0.2,0.05,0.11,0.04,0.04
GTR+G+I,27,12321.3480820596,12127.9856860009,-6036.91369727178,0.14459912897972,0.464327168393271,2.14229030407031,0.17160751565762,0.270459290187891,0.267745302713988,0.290187891440501,0.02,0.06,0.18,0.01,0.2,0.03,0.04,0.2,0.07,0.11,0.03,0.06
TN93+G+I,24,12322.973824346,12151.0810241398,-6051.4777177214,0.205634671435147,0.522610017958653,2.12714687826442,0.17160751565762,0.270459290187891,0.267745302713988,0.290187891440501,0.04,0.04,0.18,0.03,0.2,0.05,0.03,0.2,0.05,0.11,0.04,0.04
K2+G,19,12383.5039459356,12247.4022192952,-6104.66136069365,n/a,0.345302991836119,1.99088415254145,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+G+I,20,12388.9907431694,12245.7299610509,-6102.82104287507,0.213939395200564,0.567552965267012,1.9749117146979,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
