Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G,23,7761.93011964348,7604.78731422424,-3779.31337788001,n/a,0.257952746568218,2.14489282816771,0.226231884057971,0.223333333333333,0.254202898550725,0.296231884057971,0.03,0.04,0.11,0.04,0.27,0.05,0.04,0.23,0.05,0.08,0.03,0.04
TN93+G+I,24,7765.76968461913,7601.80158949963,-3776.81352202254,0.377350446404465,0.65089030303287,2.12883123368577,0.226231884057971,0.223333333333333,0.254202898550725,0.296231884057971,0.04,0.04,0.11,0.04,0.26,0.05,0.04,0.23,0.05,0.08,0.04,0.04
T92+G,20,7766.13477050467,7629.47134746488,-3794.67461834648,n/a,0.257175975914588,1.96842778836857,0.224782608695652,0.224782608695652,0.275217391304348,0.275217391304348,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.15,0.04,0.05
T92+G+I,21,7768.77310396272,7625.28263483874,-3791.57414673022,0.418480805243695,0.767622736692838,1.97759459540002,0.224782608695652,0.224782608695652,0.275217391304348,0.275217391304348,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.15,0.04,0.05
GTR+G,26,7777.02202446859,7599.4051081214,-3773.60041525669,n/a,0.268111441903376,2.06648664470397,0.226231884057971,0.223333333333333,0.254202898550725,0.296231884057971,0.03,0.03,0.11,0.03,0.26,0.04,0.03,0.23,0.07,0.08,0.03,0.06
GTR+G+I,27,7781.24145734464,7596.80100998172,-3771.29049334942,0.429025984661627,0.922189927754609,2.02061125608464,0.226231884057971,0.223333333333333,0.254202898550725,0.296231884057971,0.03,0.03,0.11,0.03,0.26,0.04,0.03,0.23,0.07,0.08,0.03,0.06
HKY+G,22,7788.25521352031,7637.93828351807,-3796.89556316372,n/a,0.255703492756281,2.0084503421755,0.226231884057971,0.223333333333333,0.254202898550725,0.296231884057971,0.04,0.04,0.2,0.04,0.17,0.05,0.04,0.15,0.05,0.15,0.04,0.04
K2+G,19,7790.4410741251,7660.60528212026,-3811.24740850199,n/a,0.269261373592952,1.83446299817555,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
HKY+G+I,23,7791.14988607046,7634.00708065122,-3793.9232610935,0.409606100950755,0.72524586101519,2.02394337254611,0.226231884057971,0.223333333333333,0.254202898550725,0.296231884057971,0.04,0.04,0.2,0.04,0.17,0.05,0.04,0.15,0.05,0.15,0.04,0.04
K2+G+I,20,7793.04882074532,7656.38539770552,-3808.1316434668,0.455666688543869,1.05604052417052,1.82392303325011,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
T92+I,20,7804.42746241532,7667.76403937553,-3813.82096430181,0.561004057577363,n/a,1.63036987145572,0.224782608695652,0.224782608695652,0.275217391304348,0.275217391304348,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.14,0.05,0.14,0.04,0.05
TN93+I,23,7807.79177679852,7650.64897137928,-3802.24420645753,0.554429403127921,n/a,1.63819958460478,0.226231884057971,0.223333333333333,0.254202898550725,0.296231884057971,0.04,0.05,0.12,0.04,0.22,0.06,0.04,0.19,0.06,0.09,0.04,0.05
GTR+I,26,7809.55104226381,7631.93412591662,-3789.8649241543,0.553453200630827,n/a,1.64914658565299,0.226231884057971,0.223333333333333,0.254202898550725,0.296231884057971,0.03,0.03,0.12,0.03,0.22,0.05,0.03,0.19,0.09,0.09,0.04,0.07
K2+I,19,7817.8396115115,7688.00381950666,-3824.94667719519,0.559914383964502,n/a,1.58719078499282,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
HKY+I,22,7829.1216971725,7678.80476717026,-3817.32880498981,0.560806242577919,n/a,1.6439237476025,0.226231884057971,0.223333333333333,0.254202898550725,0.296231884057971,0.04,0.05,0.18,0.04,0.16,0.06,0.04,0.14,0.06,0.14,0.04,0.05
JC+G,18,7952.7509606901,7829.74338441594,-3896.82199012978,n/a,0.29225091372254,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,7954.70608993029,7824.87029792545,-3893.37991640458,0.488345958713882,1.68603958700386,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,7968.25616572539,7845.24858945123,-3904.57459264743,0.557334693240005,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
TN93,22,8304.86404672181,8154.54711671957,-4055.19997976447,n/a,n/a,1.34841935395782,0.226231884057971,0.223333333333333,0.254202898550725,0.296231884057971,0.05,0.05,0.11,0.05,0.2,0.06,0.05,0.18,0.06,0.09,0.05,0.05
GTR,25,8304.89432435505,8134.10152550764,-4041.95620354521,n/a,n/a,1.18567224299303,0.226231884057971,0.223333333333333,0.254202898550725,0.296231884057971,0.05,0.04,0.11,0.05,0.19,0.05,0.03,0.16,0.1,0.09,0.04,0.09
K2,18,8319.6829469836,8196.67537070944,-4080.28798327653,n/a,n/a,1.32856821620875,0.25,0.25,0.25,0.25,0.05,0.05,0.14,0.05,0.14,0.05,0.05,0.14,0.05,0.14,0.05,0.05
T92,19,8320.45882239722,8190.62303039237,-4076.25628263805,n/a,n/a,1.33311673936424,0.224782608695652,0.224782608695652,0.275217391304348,0.275217391304348,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.13,0.06,0.13,0.05,0.06
HKY,21,8344.03055794549,8200.5400888215,-4079.2028737216,n/a,n/a,1.33106721203428,0.226231884057971,0.223333333333333,0.254202898550725,0.296231884057971,0.05,0.05,0.17,0.05,0.15,0.06,0.05,0.13,0.06,0.13,0.05,0.05
JC,17,8452.20092978472,8336.02215368208,-4150.96661302239,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
