Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G,20,14758.5692723946,14617.0605400206,-7288.48231933102,n/a,0.919890681158376,1.21235425483463,0.187927107061503,0.187927107061503,0.312072892938497,0.312072892938497,0.04,0.07,0.18,0.04,0.18,0.07,0.04,0.11,0.07,0.11,0.04,0.07
T92+G+I,21,14767.6453161876,14619.065954308,-7288.48022538418,0.00377070527700079,0.931813660722607,1.21214435991375,0.187927107061503,0.187927107061503,0.312072892938497,0.312072892938497,0.04,0.07,0.18,0.04,0.18,0.07,0.04,0.11,0.07,0.11,0.04,0.07
GTR+G,26,14782.9742514437,14599.0486297392,-7273.44411379568,n/a,0.935408747192764,1.19818335513845,0.180979498861048,0.194874715261959,0.294077448747153,0.330068337129841,0.03,0.1,0.17,0.03,0.18,0.04,0.06,0.12,0.08,0.09,0.03,0.07
HKY+G,22,14784.2776463318,14628.628113917,-7292.25627461297,n/a,0.926692131023805,1.21075787256961,0.180979498861048,0.194874715261959,0.294077448747153,0.330068337129841,0.04,0.06,0.19,0.04,0.17,0.07,0.04,0.11,0.07,0.1,0.04,0.06
TN93+G,23,14789.60223259,14626.8829887678,-7290.37845189876,n/a,0.923903224436266,1.21470883584477,0.180979498861048,0.194874715261959,0.294077448747153,0.330068337129841,0.04,0.06,0.17,0.04,0.18,0.07,0.04,0.12,0.07,0.09,0.04,0.06
GTR+G+I,27,14792.0544756839,14601.0609806568,-7273.44411007248,0,0.934925738014102,1.19841598634425,0.180979498861048,0.194874715261959,0.294077448747153,0.330068337129841,0.03,0.1,0.17,0.03,0.18,0.04,0.06,0.12,0.08,0.09,0.03,0.07
HKY+G+I,23,14793.3579451466,14630.6387013245,-7292.25630817707,8.60818181818182E-6,0.926240336640468,1.21100310307852,0.180979498861048,0.194874715261959,0.294077448747153,0.330068337129841,0.04,0.06,0.19,0.04,0.17,0.07,0.04,0.11,0.07,0.1,0.04,0.06
TN93+G+I,24,14798.6826709988,14628.8941750543,-7290.37855525987,0.00001,0.923420571450955,1.21497527288092,0.180979498861048,0.194874715261959,0.294077448747153,0.330068337129841,0.04,0.06,0.17,0.04,0.18,0.07,0.04,0.12,0.07,0.09,0.04,0.06
T92+I,20,14890.3837493391,14748.8750169651,-7354.38955780324,0.157991518415659,n/a,1.06255420862056,0.187927107061503,0.187927107061503,0.312072892938497,0.312072892938497,0.04,0.07,0.17,0.04,0.17,0.07,0.04,0.1,0.07,0.1,0.04,0.07
GTR+I,26,14913.8309065943,14729.9052848898,-7338.87244137098,0.155604611318663,n/a,1.06333807196267,0.180979498861048,0.194874715261959,0.294077448747153,0.330068337129841,0.03,0.09,0.17,0.03,0.17,0.05,0.06,0.11,0.09,0.09,0.03,0.08
