Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G,20,12857.5131840515,12719.8265200219,-6339.85524094755,n/a,0.823070839300157,1.25570845364639,0.216804407713499,0.216804407713499,0.283195592286501,0.283195592286501,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.12,0.06,0.12,0.05,0.06
GTR+G,26,12858.1741091123,12679.2247066366,-6313.51529815449,n/a,0.868641741245604,1.22587064662105,0.221625344352617,0.21198347107438,0.289944903581267,0.276446280991736,0.02,0.07,0.14,0.02,0.18,0.03,0.05,0.13,0.1,0.11,0.03,0.1
T92+G+I,21,12866.403494526,12721.8383168363,-6339.85532863091,0.00001,0.823250836543065,1.25560398278005,0.216804407713499,0.216804407713499,0.283195592286501,0.283195592286501,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.12,0.06,0.12,0.05,0.06
GTR+G+I,27,12867.0642598541,12681.2396827395,-6313.5153059715,0,0.868610093335292,1.22589126954258,0.221625344352617,0.21198347107438,0.289944903581267,0.276446280991736,0.02,0.07,0.14,0.02,0.18,0.03,0.05,0.13,0.1,0.11,0.03,0.1
HKY+G,22,12869.2375166352,12717.7943812122,-6336.8272721316,n/a,0.818558795664481,1.26091964860702,0.221625344352617,0.21198347107438,0.289944903581267,0.276446280991736,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.12,0.06,0.12,0.05,0.06
TN93+G,23,12875.237231983,12716.9166949841,-6335.38206225159,n/a,0.810502103294085,1.27149989793308,0.221625344352617,0.21198347107438,0.289944903581267,0.276446280991736,0.05,0.06,0.14,0.05,0.18,0.06,0.05,0.13,0.06,0.11,0.05,0.06
HKY+G+I,23,12878.1278269648,12719.8072899659,-6336.82735974249,0.00001,0.818704766430391,1.26082239602518,0.221625344352617,0.21198347107438,0.289944903581267,0.276446280991736,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.12,0.06,0.12,0.05,0.06
TN93+G+I,24,12884.1275683035,12718.9301861166,-6335.3821628579,0.00001,0.810677346885651,1.27137335544726,0.221625344352617,0.21198347107438,0.289944903581267,0.276446280991736,0.05,0.06,0.14,0.05,0.18,0.06,0.05,0.13,0.06,0.11,0.05,0.06
K2+G,19,12924.8729706165,12794.0653759437,-6377.98020178398,n/a,0.887142101644484,1.18484879445422,0.25,0.25,0.25,0.25,0.06,0.06,0.14,0.06,0.14,0.06,0.06,0.14,0.06,0.14,0.06,0.06
K2+G+I,20,12933.7631150195,12796.0764509899,-6377.98020643154,0,0.886610901632676,1.18513581417817,0.25,0.25,0.25,0.25,0.06,0.06,0.14,0.06,0.14,0.06,0.06,0.14,0.06,0.14,0.06,0.06
GTR+I,26,12989.3222175688,12810.3728150932,-6379.08935238274,0.155060808504201,n/a,1.06236216923619,0.221625344352617,0.21198347107438,0.289944903581267,0.276446280991736,0.03,0.08,0.14,0.03,0.16,0.04,0.06,0.12,0.1,0.11,0.03,0.1
T92+I,20,12998.6108300147,12860.9241659851,-6410.40406392917,0.15738757793534,n/a,1.05243006973346,0.216804407713499,0.216804407713499,0.283195592286501,0.283195592286501,0.05,0.07,0.15,0.05,0.15,0.07,0.05,0.11,0.07,0.11,0.05,0.07
