Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G,20,12499.1573188047,12355.7087026891,-6157.81082351786,n/a,0.388930293665113,1.89395024629689,0.211995863495346,0.211995863495346,0.288004136504654,0.288004136504654,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.14,0.05,0.14,0.04,0.05
T92+G+I,21,12503.2849070068,12352.6682227937,-6155.2862258247,0.244829809315889,0.732557487306065,1.87837830994917,0.211995863495346,0.211995863495346,0.288004136504654,0.288004136504654,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.14,0.05,0.14,0.04,0.05
TN93+G,23,12505.3251993913,12340.3736284431,-6147.12958842848,n/a,0.382589745253977,1.97803284817409,0.202378490175801,0.221613236814891,0.272905894519131,0.303102378490176,0.04,0.05,0.15,0.03,0.23,0.05,0.03,0.19,0.05,0.1,0.04,0.05
TN93+G+I,24,12508.04266335,12335.9242740235,-6143.89992861362,0.251018465207126,0.738134524615013,1.96040883975504,0.202378490175801,0.221613236814891,0.272905894519131,0.303102378490176,0.04,0.05,0.15,0.03,0.23,0.05,0.03,0.19,0.05,0.1,0.04,0.05
HKY+G,22,12514.6987362935,12356.9144004264,-6156.40474867384,n/a,0.387842041278879,1.90204852895382,0.202378490175801,0.221613236814891,0.272905894519131,0.303102378490176,0.04,0.05,0.2,0.03,0.18,0.05,0.03,0.15,0.05,0.13,0.04,0.05
GTR+G,26,12518.0775892665,12331.6268138099,-6139.74060798346,n/a,0.380809618648866,1.98444209351018,0.202378490175801,0.221613236814891,0.272905894519131,0.303102378490176,0.02,0.06,0.15,0.02,0.24,0.03,0.04,0.19,0.06,0.1,0.02,0.06
HKY+G+I,23,12519.3136008824,12354.3620299342,-6154.12378917405,0.23454134405155,0.702473609797613,1.88766392383469,0.202378490175801,0.221613236814891,0.272905894519131,0.303102378490176,0.04,0.05,0.2,0.03,0.18,0.05,0.03,0.15,0.05,0.13,0.04,0.05
GTR+G+I,27,12522.4442657784,12328.8279228293,-6137.33555444515,0.222657061866366,0.660761033179181,1.97628115192036,0.202378490175801,0.221613236814891,0.272905894519131,0.303102378490176,0.03,0.06,0.15,0.02,0.24,0.03,0.04,0.19,0.06,0.1,0.02,0.06
K2+G,19,12552.9068269854,12416.6266952816,-6189.27396940244,n/a,0.408836792980907,1.77851305902644,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
K2+G+I,20,12558.1184858646,12414.6698697491,-6187.29140704783,0.23316534327882,0.746084880883313,1.76502705235538,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
T92+I,20,12588.6810106763,12445.2323945607,-6202.57266945365,0.437643039084567,n/a,1.59719580367114,0.211995863495346,0.211995863495346,0.288004136504654,0.288004136504654,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.13,0.05,0.13,0.04,0.05
TN93+I,23,12593.8466437262,12428.8950727781,-6191.39031059598,0.435204141375687,n/a,1.62680492752935,0.202378490175801,0.221613236814891,0.272905894519131,0.303102378490176,0.04,0.05,0.14,0.04,0.21,0.06,0.04,0.17,0.06,0.1,0.04,0.05
HKY+I,22,12608.8588428813,12451.0745070141,-6203.48480196771,0.436941185609572,n/a,1.59196012071573,0.202378490175801,0.221613236814891,0.272905894519131,0.303102378490176,0.04,0.05,0.19,0.04,0.17,0.06,0.04,0.14,0.06,0.13,0.04,0.05
GTR+I,26,12614.8952473119,12428.4444718553,-6188.14943700613,0.43513990002269,n/a,1.64401044787522,0.202378490175801,0.221613236814891,0.272905894519131,0.303102378490176,0.04,0.05,0.15,0.03,0.21,0.05,0.04,0.17,0.07,0.1,0.03,0.06
K2+I,19,12639.0255569676,12502.7454252638,-6232.33333439355,0.435883095506927,n/a,1.53229240661028,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
JC+G,18,12826.0081670669,12696.8969359595,-6330.41303123743,n/a,0.450410423051925,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,12830.2978573465,12694.0177256426,-6327.96948458298,0.268634879516318,0.982919694954792,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,12889.2716023908,12760.1603712833,-6362.04474889936,0.432830193688118,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
T92,19,13173.5046743643,13037.2245426605,-6499.5728930919,n/a,n/a,1.33225899818998,0.211995863495346,0.211995863495346,0.288004136504654,0.288004136504654,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.12,0.06,0.12,0.04,0.06
TN93,22,13178.4479106028,13020.6635747356,-6488.27933582847,n/a,n/a,1.33679570575944,0.202378490175801,0.221613236814891,0.272905894519131,0.303102378490176,0.05,0.06,0.14,0.04,0.19,0.06,0.04,0.15,0.06,0.1,0.05,0.06
GTR,25,13185.8202696209,13006.5354787484,-6478.20033995487,n/a,n/a,1.34087373726701,0.202378490175801,0.221613236814891,0.272905894519131,0.303102378490176,0.03,0.06,0.14,0.03,0.19,0.05,0.05,0.15,0.08,0.1,0.04,0.07
HKY,21,13188.825428029,13038.2087438159,-6498.05648633579,n/a,n/a,1.33326741013855,0.202378490175801,0.221613236814891,0.272905894519131,0.303102378490176,0.05,0.06,0.18,0.04,0.16,0.06,0.04,0.13,0.06,0.12,0.05,0.06
K2,18,13193.3304590669,13064.2192279594,-6514.07417723741,n/a,n/a,1.3222328498712,0.25,0.25,0.25,0.25,0.05,0.05,0.14,0.05,0.14,0.05,0.05,0.14,0.05,0.14,0.05,0.05
JC,17,13417.8176827073,13295.8757682516,-6630.90618085186,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
