Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,4837.60011074075,4686.36358727264,-2319.0338281616,0.419501190595428,1.15572284307977,2.59385536317896,0.244362745098039,0.213235294117647,0.255392156862745,0.287009803921569,0.03,0.03,0.1,0.03,0.3,0.04,0.03,0.25,0.04,0.08,0.03,0.03
T92+G+I,21,4838.54139525227,4706.17819601049,-2331.97524881845,0.469060754890785,1.57314141718272,2.34527873447855,0.228799019607843,0.228799019607843,0.271200980392157,0.271200980392157,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.16,0.04,0.16,0.03,0.04
TN93+G,23,4839.23204475504,4694.28563195399,-2324.00672130244,n/a,0.305322237937683,2.94326596831822,0.244362745098039,0.213235294117647,0.255392156862745,0.287009803921569,0.03,0.03,0.09,0.03,0.32,0.04,0.03,0.27,0.04,0.07,0.03,0.03
T92+G,20,4840.65241620262,4714.58231837867,-2337.18768542733,n/a,0.31238641377983,2.39386354114967,0.228799019607843,0.228799019607843,0.271200980392157,0.271200980392157,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.16,0.04,0.16,0.03,0.04
K2+G+I,20,4844.07002460312,4717.99992677918,-2338.89648962758,0.464881227343214,1.5736488097417,2.27446946275409,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+G,19,4845.23447535409,4725.45847439175,-2343.63564113676,n/a,0.318244085641429,2.32114807045866,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92+I,20,4845.55530037827,4719.48520255433,-2339.63912751515,0.535750049965181,n/a,2.05137293554543,0.228799019607843,0.228799019607843,0.271200980392157,0.271200980392157,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.15,0.04,0.15,0.04,0.04
TN93+I,23,4847.24268477754,4702.29627197649,-2328.01204131369,0.520151221902378,n/a,2.03911718375031,0.244362745098039,0.213235294117647,0.255392156862745,0.287009803921569,0.03,0.04,0.11,0.04,0.25,0.05,0.04,0.21,0.05,0.1,0.03,0.04
GTR+G,26,4850.22473791825,4686.41098903251,-2317.03228948295,n/a,0.306725780821562,2.90995033161072,0.244362745098039,0.213235294117647,0.255392156862745,0.287009803921569,0,0.05,0.09,0.01,0.33,0.02,0.05,0.27,0.06,0.07,0.01,0.05
K2+I,19,4850.98816447447,4731.21216351213,-2346.51248569695,0.534467965848247,n/a,2.00252079978012,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
GTR+G+I,27,4851.23476291564,4681.13390075808,-2313.38037584795,0.374373353624158,0.864882815311279,2.71296572040691,0.244362745098039,0.213235294117647,0.255392156862745,0.287009803921569,0.01,0.05,0.09,0.01,0.31,0.02,0.05,0.26,0.06,0.08,0.02,0.05
HKY+G+I,23,4863.1730581979,4718.22664539686,-2335.97722802387,0.471531553572752,1.6011724698805,2.43080087104312,0.244362745098039,0.213235294117647,0.255392156862745,0.287009803921569,0.03,0.04,0.2,0.04,0.18,0.04,0.04,0.15,0.04,0.17,0.03,0.04
GTR+I,26,4864.83536169298,4701.02161280724,-2324.33760137031,0.517704729723951,n/a,2.08156443992183,0.244362745098039,0.213235294117647,0.255392156862745,0.287009803921569,0.02,0.05,0.12,0.02,0.26,0.03,0.04,0.21,0.06,0.1,0.02,0.06
HKY+G,22,4865.32298330945,4726.6676788297,-2341.20911671335,n/a,0.31050436881631,2.48730479928147,0.244362745098039,0.213235294117647,0.255392156862745,0.287009803921569,0.03,0.04,0.2,0.04,0.18,0.04,0.04,0.15,0.04,0.17,0.03,0.04
HKY+I,22,4870.06746017106,4731.41215569131,-2343.58135514415,0.536218008364723,n/a,2.11525944185095,0.244362745098039,0.213235294117647,0.255392156862745,0.287009803921569,0.03,0.04,0.19,0.04,0.17,0.05,0.04,0.14,0.05,0.17,0.03,0.04
JC+I,18,4993.67107005428,4880.19016066195,-2422.01086462056,0.529833320215092,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
