Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,15853.1713323613,15703.6747941753,-7830.78689424552,0.226816686356888,2.38044411835702,1.1288799693705,0.212159214830971,0.212159214830971,0.287840785169029,0.287840785169029,0.05,0.07,0.15,0.05,0.15,0.07,0.05,0.11,0.07,0.11,0.05,0.07
HKY+G+I,23,15861.8345759035,15698.1103554092,-7825.99482345139,0.227756633953523,2.39139496184339,1.12332123508594,0.229880043620502,0.194438386041439,0.285496183206107,0.290185387131952,0.05,0.07,0.16,0.05,0.15,0.07,0.05,0.1,0.07,0.12,0.05,0.07
TN93+G+I,24,15864.1107280814,15693.2733257609,-7822.5710532577,0.232356920954293,2.50603813897027,1.13920204081389,0.229880043620502,0.194438386041439,0.285496183206107,0.290185387131952,0.04,0.07,0.14,0.05,0.18,0.07,0.05,0.12,0.07,0.11,0.04,0.07
GTR+G+I,27,15869.9639766792,15677.7896679228,-7811.81213870873,0.230501234675342,2.61333190885267,1.12770563768917,0.229880043620502,0.194438386041439,0.285496183206107,0.290185387131952,0.02,0.08,0.14,0.03,0.18,0.06,0.07,0.12,0.08,0.11,0.04,0.08
T92+G,20,15876.4464791787,15734.0644411866,-7846.98631393683,n/a,0.702272359286158,1.19304552850928,0.212159214830971,0.212159214830971,0.287840785169029,0.287840785169029,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.12,0.06,0.12,0.05,0.06
HKY+G,22,15885.3411471696,15728.7305481015,-7842.30995536705,n/a,0.696780383760556,1.19087825711598,0.229880043620502,0.194438386041439,0.285496183206107,0.290185387131952,0.04,0.06,0.16,0.05,0.16,0.07,0.05,0.11,0.07,0.13,0.04,0.06
TN93+G,23,15891.1872714894,15727.463050995,-7840.67117124429,n/a,0.693578575382773,1.19884755335503,0.229880043620502,0.194438386041439,0.285496183206107,0.290185387131952,0.04,0.06,0.14,0.05,0.17,0.07,0.05,0.12,0.07,0.11,0.04,0.06
T92+I,20,15895.4933633957,15753.1113254036,-7856.50975604535,0.271706698628717,n/a,1.03009995452872,0.212159214830971,0.212159214830971,0.287840785169029,0.287840785169029,0.05,0.07,0.15,0.05,0.15,0.07,0.05,0.11,0.07,0.11,0.05,0.07
GTR+G,26,15895.9593672304,15710.8969206345,-7829.37168026694,n/a,0.724399640266812,1.17175647846966,0.229880043620502,0.194438386041439,0.285496183206107,0.290185387131952,0.02,0.08,0.15,0.03,0.17,0.06,0.07,0.12,0.08,0.12,0.04,0.08
HKY+I,22,15903.2882382887,15746.6776392206,-7851.28350092658,0.271957258255071,n/a,1.02371343729488,0.229880043620502,0.194438386041439,0.285496183206107,0.290185387131952,0.05,0.07,0.15,0.06,0.15,0.07,0.06,0.1,0.07,0.12,0.05,0.07
TN93+I,23,15903.6168334887,15739.8926129944,-7846.88595224398,0.272617596776423,n/a,1.04211975731682,0.229880043620502,0.194438386041439,0.285496183206107,0.290185387131952,0.05,0.07,0.13,0.06,0.17,0.07,0.06,0.11,0.07,0.1,0.05,0.07
GTR+I,26,15904.8029087836,15719.7404621877,-7833.79345104352,0.271680146810446,n/a,1.05233661848696,0.229880043620502,0.194438386041439,0.285496183206107,0.290185387131952,0.02,0.08,0.13,0.03,0.17,0.07,0.06,0.12,0.08,0.11,0.05,0.08
K2+G+I,20,15957.1747156665,15814.7926776744,-7887.35043218073,0.228539353686952,2.87481909353508,1.04192299119672,0.25,0.25,0.25,0.25,0.06,0.06,0.13,0.06,0.13,0.06,0.06,0.13,0.06,0.13,0.06,0.06
