Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,28384.612880252,28190.7341400037,-14071.341907494,0.379982056630486,0.86868475555917,2.20037832499953,0.218600754084625,0.219606200251362,0.257771260997067,0.304021784666946,0.03,0.04,0.12,0.03,0.27,0.05,0.03,0.23,0.05,0.08,0.03,0.04
GTR+G+I,27,28386.5973966103,28168.4906156869,-14057.2135990942,0.366907910411299,0.814420749560885,2.21169750278456,0.218600754084625,0.219606200251362,0.257771260997067,0.304021784666946,0.02,0.05,0.12,0.02,0.27,0.03,0.04,0.23,0.06,0.08,0.03,0.05
GTR+G,26,28409.5160291396,28199.4850936443,-14073.7131042185,n/a,0.30578287300609,2.27718066935843,0.218600754084625,0.219606200251362,0.257771260997067,0.304021784666946,0.02,0.05,0.11,0.02,0.28,0.03,0.04,0.24,0.06,0.08,0.02,0.05
TN93+G,23,28411.4756971644,28225.6733066927,-14089.8135048099,n/a,0.304562140446331,2.28980087563566,0.218600754084625,0.219606200251362,0.257771260997067,0.304021784666946,0.03,0.04,0.11,0.03,0.28,0.05,0.03,0.23,0.05,0.08,0.03,0.04
T92+G+I,21,28457.0238668935,28287.374680175,-14122.6679673938,0.408426194641199,1.02073720539168,2.00637955850773,0.219103477167993,0.219103477167993,0.280896522832007,0.280896522832007,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.15,0.05,0.15,0.04,0.05
T92+G,20,28484.3937856424,28322.8214528584,-14141.3931156279,n/a,0.310700951696579,2.04067425398137,0.219103477167993,0.219103477167993,0.280896522832007,0.280896522832007,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.15,0.05,0.15,0.04,0.05
HKY+G+I,23,28503.0706128198,28317.268222348,-14135.6109626376,0.402212405620394,0.975856902072807,2.03888300293641,0.218600754084625,0.219606200251362,0.257771260997067,0.304021784666946,0.04,0.04,0.2,0.04,0.17,0.05,0.04,0.15,0.05,0.15,0.04,0.04
HKY+G,22,28528.9709105984,28351.2450379769,-14153.6013003865,n/a,0.309363960844201,2.07388338986372,0.218600754084625,0.219606200251362,0.257771260997067,0.304021784666946,0.04,0.04,0.21,0.04,0.17,0.05,0.04,0.15,0.05,0.15,0.04,0.04
TN93+I,23,28555.8989471649,28370.0965566931,-14162.0251298101,0.515241514554653,n/a,1.72720140817321,0.218600754084625,0.219606200251362,0.257771260997067,0.304021784666946,0.04,0.05,0.13,0.04,0.22,0.05,0.04,0.19,0.05,0.09,0.04,0.05
K2+G+I,20,28566.0583235575,28404.4859907734,-14182.2253845854,0.414060724916153,1.11453583207419,1.91482809566926,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
GTR+I,26,28566.1238889074,28356.0929534121,-14152.0170341024,0.515031409756846,n/a,1.74127691603864,0.218600754084625,0.219606200251362,0.257771260997067,0.304021784666946,0.03,0.05,0.13,0.03,0.22,0.05,0.04,0.19,0.07,0.1,0.04,0.06
K2+G,19,28591.1169309034,28437.6216200641,-14199.794877118,n/a,0.320169754178678,1.94440420292483,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92+I,20,28603.9854029188,28442.4130701347,-14201.1889242661,0.521432534235228,n/a,1.70788593337264,0.219103477167993,0.219103477167993,0.280896522832007,0.280896522832007,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.14,0.05,0.14,0.04,0.05
HKY+I,22,28657.003310685,28479.2774380635,-14217.6175004298,0.521027111229909,n/a,1.71622952967791,0.218600754084625,0.219606200251362,0.257771260997067,0.304021784666946,0.04,0.05,0.19,0.04,0.16,0.06,0.04,0.14,0.06,0.14,0.04,0.05
K2+I,19,28701.0798716168,28547.5845607776,-14254.7763474748,0.520709014444538,n/a,1.66551744720732,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
JC+G+I,19,29293.645372943,29140.1500621037,-14551.0590981378,0.44354641019039,1.74294812473757,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,29325.5713548318,29180.1532339267,-14572.0622779419,n/a,0.35717845991131,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,29379.4174267781,29233.999305873,-14598.9853139151,0.517189751183831,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
GTR,25,30283.3453931721,30081.3904712423,-15015.6679750944,n/a,n/a,1.42217165769656,0.218600754084625,0.219606200251362,0.257771260997067,0.304021784666946,0.03,0.06,0.12,0.03,0.21,0.05,0.05,0.18,0.08,0.09,0.04,0.07
TN93,22,30306.9951854114,30129.2693127899,-15042.613437793,n/a,n/a,1.42166884762539,0.218600754084625,0.219606200251362,0.257771260997067,0.304021784666946,0.04,0.05,0.12,0.04,0.21,0.06,0.04,0.18,0.06,0.09,0.04,0.05
T92,19,30408.2712103527,30254.7758995134,-15108.3720168427,n/a,n/a,1.40783309803643,0.219103477167993,0.219103477167993,0.280896522832007,0.280896522832007,0.05,0.06,0.17,0.05,0.17,0.06,0.05,0.13,0.06,0.13,0.05,0.06
HKY,21,30454.298606934,30284.6494202154,-15121.305337414,n/a,n/a,1.40642435051683,0.218600754084625,0.219606200251362,0.257771260997067,0.304021784666946,0.05,0.05,0.18,0.05,0.15,0.06,0.05,0.13,0.06,0.13,0.05,0.05
K2,18,30457.0197338557,30311.6016129506,-15137.7864674539,n/a,n/a,1.40327230839619,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
JC,17,31050.8609013554,30913.5201383525,-15439.7472400634,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
