Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
K2+G,19,2065.70943728431,1955.43640779228,-958.564357742295,n/a,0.276583481255462,2.07803431636495,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+I,19,2070.6080019202,1960.33497242818,-961.013640060242,0.611794013012074,n/a,1.99126031440361,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+G+I,20,2072.83497268609,1956.77443160894,-958.217106448457,0.286384590800325,0.499190659027675,2.08931940529037,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92+G,20,2074.70591417807,1958.64537310093,-959.152577194449,n/a,0.279912883636797,2.06245611080241,0.235542168674699,0.235542168674699,0.264457831325301,0.264457831325301,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
T92+I,20,2079.7689531573,1963.70841208016,-961.684096684064,0.609906160708458,n/a,1.98254048519383,0.235542168674699,0.235542168674699,0.264457831325301,0.264457831325301,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
T92+G+I,21,2082.08186241071,1960.23545685249,-958.930532316036,0.284971487321819,0.504781703142438,2.07968138285639,0.235542168674699,0.235542168674699,0.264457831325301,0.264457831325301,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
HKY+G,22,2090.37746419884,1962.74684326658,-959.168314215373,n/a,0.280468969829597,2.06061919202064,0.229718875502008,0.24136546184739,0.257831325301205,0.271084337349398,0.04,0.04,0.18,0.04,0.17,0.04,0.04,0.16,0.04,0.15,0.04,0.04
TN93+G,23,2090.67840614784,1957.26522095477,-955.408766195146,n/a,0.297145450291005,2.06491578303602,0.229718875502008,0.24136546184739,0.257831325301205,0.271084337349398,0.04,0.04,0.11,0.04,0.25,0.04,0.04,0.23,0.04,0.09,0.04,0.04
TN93+I,23,2095.29891148941,1961.88572629634,-957.719018865931,0.594039602965962,n/a,1.97581285954303,0.229718875502008,0.24136546184739,0.257831325301205,0.271084337349398,0.04,0.04,0.11,0.04,0.24,0.05,0.04,0.22,0.05,0.09,0.04,0.04
HKY+I,22,2095.55985900129,1967.92923806903,-961.759511616601,0.60932629583956,n/a,1.97857764940167,0.229718875502008,0.24136546184739,0.257831325301205,0.271084337349398,0.04,0.04,0.18,0.04,0.17,0.05,0.04,0.16,0.05,0.15,0.04,0.04
