Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
GTR+G+I,27,9548.05711073685,9367.88149791773,-4656.81200236486,0.222431490237604,2.04268042096396,1.19729446060939,0.242203389830508,0.213728813559322,0.282372881355932,0.261694915254237,0.02,0.07,0.12,0.02,0.19,0.03,0.06,0.14,0.11,0.11,0.02,0.12
GTR+G,26,9568.91143754525,9395.40009927358,-4671.58051958401,n/a,0.778610343617499,1.04392659615605,0.242203389830508,0.213728813559322,0.282372881355932,0.261694915254237,0.01,0.08,0.12,0.02,0.16,0.05,0.07,0.12,0.1,0.11,0.04,0.11
GTR+I,26,9573.24513689323,9399.73379862156,-4673.747369258,0.295138640682687,n/a,1.13680262405696,0.242203389830508,0.213728813559322,0.282372881355932,0.261694915254237,0.02,0.07,0.12,0.02,0.18,0.03,0.06,0.14,0.11,0.11,0.03,0.11
T92+G+I,21,9587.5205931262,9447.34092922371,-4702.59186644922,0.234416709417043,2.00770430926945,1.19569146226635,0.227966101694915,0.227966101694915,0.272033898305085,0.272033898305085,0.05,0.06,0.15,0.05,0.15,0.06,0.05,0.12,0.06,0.12,0.05,0.06
TN93+G+I,24,9592.30864079633,9432.12791299803,-4691.96182883944,0.237063769475475,2.03028531723266,1.22956116543425,0.242203389830508,0.213728813559322,0.282372881355932,0.261694915254237,0.05,0.06,0.11,0.05,0.19,0.06,0.05,0.14,0.06,0.11,0.05,0.06
T92+G,20,9592.42784375197,9458.91657259652,-4709.38684557705,n/a,0.697958311619098,1.23877809262378,0.227966101694915,0.227966101694915,0.272033898305085,0.272033898305085,0.05,0.06,0.15,0.05,0.15,0.06,0.05,0.13,0.06,0.13,0.05,0.06
HKY+G+I,23,9593.56184624791,9440.0474536739,-4696.92978538018,0.238667510168769,2.0581060053921,1.20857983026363,0.242203389830508,0.213728813559322,0.282372881355932,0.261694915254237,0.05,0.06,0.14,0.05,0.16,0.06,0.05,0.12,0.06,0.13,0.05,0.06
TN93+G,23,9598.07819010083,9444.56379752682,-4699.18795730664,n/a,0.686112354302956,1.27762472659215,0.242203389830508,0.213728813559322,0.282372881355932,0.261694915254237,0.05,0.06,0.12,0.05,0.19,0.06,0.05,0.15,0.06,0.11,0.05,0.06
HKY+G,22,9599.37456498166,9452.52719382299,-4704.177498562,n/a,0.690975318919067,1.25377377774923,0.242203389830508,0.213728813559322,0.282372881355932,0.261694915254237,0.05,0.06,0.15,0.05,0.16,0.06,0.05,0.12,0.06,0.14,0.05,0.06
T92+I,20,9613.74831033556,9480.2370391801,-4720.04707886884,0.302072365144185,n/a,1.10184822447158,0.227966101694915,0.227966101694915,0.272033898305085,0.272033898305085,0.05,0.06,0.14,0.05,0.14,0.06,0.05,0.12,0.06,0.12,0.05,0.06
TN93+I,23,9618.63125641645,9465.11686384244,-4709.46449046445,0.301828031800843,n/a,1.12160002213591,0.242203389830508,0.213728813559322,0.282372881355932,0.261694915254237,0.05,0.07,0.12,0.06,0.18,0.06,0.06,0.13,0.06,0.11,0.05,0.07
HKY+I,22,9618.76214975364,9471.91477859497,-4713.87129094799,0.303039771987987,n/a,1.11376062023335,0.242203389830508,0.213728813559322,0.282372881355932,0.261694915254237,0.05,0.07,0.14,0.06,0.15,0.06,0.06,0.11,0.06,0.13,0.05,0.07
K2+G+I,20,9624.58833441485,9491.0770632594,-4725.46709090849,0.239029245759064,2.28407120623947,1.15296612081309,0.25,0.25,0.25,0.25,0.06,0.06,0.13,0.06,0.13,0.06,0.06,0.13,0.06,0.13,0.06,0.06
