Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,12433.2368163993,12257.9230310747,-6104.9070443617,0.427292790734793,0.98602140191338,2.40239627711363,0.204257246376812,0.207065217391304,0.275452898550725,0.313224637681159,0.03,0.04,0.12,0.03,0.3,0.04,0.03,0.22,0.04,0.08,0.03,0.04
TN93+G,23,12443.0076107074,12274.9943812162,-6114.44708167565,n/a,0.285324219834464,2.47451750984533,0.204257246376812,0.207065217391304,0.275452898550725,0.313224637681159,0.03,0.04,0.11,0.03,0.3,0.04,0.03,0.23,0.04,0.07,0.03,0.04
GTR+G+I,27,12446.4862931642,12249.2730292872,-6097.56786226439,0.42451178877372,0.990042688556007,2.38432490358099,0.204257246376812,0.207065217391304,0.275452898550725,0.313224637681159,0.02,0.04,0.12,0.01,0.3,0.03,0.03,0.23,0.06,0.08,0.02,0.06
T92+G+I,21,12456.9240258113,12303.5130018648,-6130.71456954741,0.45015924656208,1.08717477553685,2.22341892075382,0.205661231884058,0.205661231884058,0.294338768115942,0.294338768115942,0.03,0.04,0.21,0.03,0.21,0.04,0.03,0.14,0.04,0.14,0.03,0.04
T92+G,20,12466.4452863371,12320.3359119035,-6140.12983997024,n/a,0.283075876851665,2.23842316565119,0.205661231884058,0.205661231884058,0.294338768115942,0.294338768115942,0.03,0.04,0.21,0.03,0.21,0.04,0.03,0.14,0.04,0.14,0.03,0.04
GTR+G,26,12469.1469372607,12279.2331346438,-6113.55282447255,n/a,0.300201458375362,2.10670543705257,0.204257246376812,0.207065217391304,0.275452898550725,0.313224637681159,0.03,0.04,0.13,0.03,0.27,0.03,0.03,0.21,0.06,0.08,0.02,0.06
HKY+G+I,23,12485.4871181845,12317.4738886934,-6135.68683541421,0.445126905804598,1.05779254172119,2.23906271093509,0.204257246376812,0.207065217391304,0.275452898550725,0.313224637681159,0.03,0.04,0.22,0.03,0.19,0.05,0.03,0.14,0.05,0.14,0.03,0.04
TN93+I,23,12491.9283206814,12323.9150911902,-6138.90743666266,0.539575242672361,n/a,1.91154992216225,0.204257246376812,0.207065217391304,0.275452898550725,0.313224637681159,0.03,0.05,0.13,0.03,0.25,0.05,0.03,0.19,0.05,0.09,0.03,0.05
HKY+G,22,12493.9391837949,12333.2268747962,-6144.56750837931,n/a,0.283987829010456,2.25556422451771,0.204257246376812,0.207065217391304,0.275452898550725,0.313224637681159,0.03,0.04,0.22,0.03,0.19,0.05,0.03,0.14,0.05,0.14,0.03,0.04
T92+I,20,12511.6056738449,12365.4962994112,-6162.71003372413,0.547904562780452,n/a,1.88570683484738,0.205661231884058,0.205661231884058,0.294338768115942,0.294338768115942,0.03,0.05,0.19,0.03,0.19,0.05,0.03,0.14,0.05,0.14,0.03,0.05
GTR+I,26,12518.5435743128,12328.6297716959,-6138.25114299858,0.540704772016379,n/a,1.72899416075791,0.204257246376812,0.207065217391304,0.275452898550725,0.313224637681159,0.04,0.04,0.14,0.04,0.24,0.04,0.03,0.18,0.07,0.09,0.03,0.06
K2+G+I,20,12538.7848589305,12392.6754844969,-6176.29962626696,0.464368229744424,1.33473865484301,2.03320059928347,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
HKY+I,22,12542.4061115304,12381.6938025317,-6168.80097224708,0.547126762811455,n/a,1.88650031699154,0.204257246376812,0.207065217391304,0.275452898550725,0.313224637681159,0.04,0.05,0.21,0.03,0.18,0.05,0.03,0.14,0.05,0.13,0.04,0.05
K2+G,19,12547.0482656115,12408.2409050519,-6185.08596976734,n/a,0.296446975067233,2.04772894108564,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+I,19,12581.1490668034,12442.3417062438,-6202.13637036329,0.54759164131695,n/a,1.80688459766589,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
JC+G+I,19,12882.292849427,12743.4854888674,-6352.7082616751,0.484337958591514,2.02149096944341,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,12891.1806593621,12759.6756769388,-6361.80680680256,n/a,0.323011625226867,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,12906.4569571636,12774.9519747403,-6369.44495570332,0.544221162403489,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
TN93,22,13290.1722007218,13129.4598917231,-6542.68401684276,n/a,n/a,1.53878868019987,0.204257246376812,0.207065217391304,0.275452898550725,0.313224637681159,0.04,0.05,0.12,0.04,0.23,0.06,0.04,0.18,0.06,0.08,0.04,0.05
GTR,25,13298.8681508547,13116.254174455,-6533.06807142944,n/a,n/a,1.36995852065399,0.204257246376812,0.207065217391304,0.275452898550725,0.313224637681159,0.04,0.06,0.13,0.04,0.22,0.04,0.04,0.16,0.08,0.08,0.03,0.07
T92,19,13342.5531408724,13203.7457803129,-6582.83840739783,n/a,n/a,1.51882845614669,0.205661231884058,0.205661231884058,0.294338768115942,0.294338768115942,0.04,0.06,0.18,0.04,0.18,0.06,0.04,0.13,0.06,0.13,0.04,0.06
HKY,21,13365.0501736248,13211.6391496783,-6584.77764345415,n/a,n/a,1.51781939681473,0.204257246376812,0.207065217391304,0.275452898550725,0.313224637681159,0.04,0.05,0.19,0.04,0.17,0.06,0.04,0.13,0.06,0.12,0.04,0.05
K2,18,13381.4185481391,13249.9135657158,-6606.92575119106,n/a,n/a,1.50722306912779,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
JC,17,13668.6852791474,13544.4830390233,-6755.21375685515,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
