Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,19189.1484818411,19006.0197066166,-9478.97049614202,0.385934141404785,1.42617238981705,2.30797879824194,0.251015062213491,0.225802226588081,0.256057629338572,0.267125081859856,0.03,0.04,0.12,0.04,0.25,0.04,0.04,0.22,0.04,0.11,0.03,0.04
GTR+G+I,27,19197.3943441361,18991.3851179645,-9468.64295919218,0.382825028678934,1.41040284945359,2.30252932406079,0.251015062213491,0.225802226588081,0.256057629338572,0.267125081859856,0.02,0.05,0.12,0.02,0.25,0.04,0.05,0.22,0.05,0.11,0.03,0.05
TN93+G,23,19211.2644731293,19035.7630414064,-9494.84531448518,n/a,0.376717983030889,2.41735491502274,0.251015062213491,0.225802226588081,0.256057629338572,0.267125081859856,0.03,0.04,0.12,0.04,0.26,0.04,0.04,0.23,0.04,0.11,0.03,0.04
T92+G+I,21,19213.5705688433,19053.324613592,-9505.6320077404,0.383832268303313,1.35584811622538,2.19420973471062,0.238408644400786,0.238408644400786,0.261591355599214,0.261591355599214,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
GTR+G,26,19218.7548091865,19020.3721366858,-9484.14001441649,n/a,0.380743307403084,2.39777553311689,0.251015062213491,0.225802226588081,0.256057629338572,0.267125081859856,0.02,0.05,0.12,0.02,0.26,0.04,0.05,0.23,0.05,0.11,0.03,0.04
K2+G+I,20,19220.8652183821,19068.2473959972,-9514.0961552089,0.384550139468683,1.38505639467201,2.17009365516085,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92+G,20,19229.7159934785,19077.0981710936,-9518.52154275711,n/a,0.374764183339638,2.27910431073467,0.238408644400786,0.238408644400786,0.261591355599214,0.261591355599214,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+G,19,19237.0741399506,19092.0847134501,-9527.01743869226,n/a,0.378730545746294,2.25075079538658,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
HKY+G+I,23,19247.4330540635,19071.9316223406,-9512.92960495228,0.384518644900196,1.35759259620732,2.2168944893419,0.251015062213491,0.225802226588081,0.256057629338572,0.267125081859856,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.17,0.04,0.04
TN93+I,23,19261.6182518945,19086.1168201716,-9520.02220386779,0.46936141789343,n/a,1.9638105809984,0.251015062213491,0.225802226588081,0.256057629338572,0.267125081859856,0.04,0.04,0.12,0.04,0.23,0.04,0.04,0.2,0.04,0.12,0.04,0.04
