Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,6887.04677241344,6751.90935422154,-3354.85484997162,0.336219879266703,3.05306552388469,1.33077675512211,0.208602150537634,0.208602150537634,0.291397849462366,0.291397849462366,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.12,0.06,0.12,0.04,0.06
T92+I,20,6890.35869210118,6761.64770680875,-3360.73312106478,0.374672291021168,n/a,1.24968733146671,0.208602150537634,0.208602150537634,0.291397849462366,0.291397849462366,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.12,0.06,0.12,0.05,0.06
T92+G,20,6897.97857188883,6769.26758659639,-3364.5430609586,n/a,0.560713518197703,1.40640773874137,0.208602150537634,0.208602150537634,0.291397849462366,0.291397849462366,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.12,0.06,0.12,0.04,0.06
HKY+G+I,23,6907.45285167754,6759.46518531264,-3356.61326710509,0.335121170627664,3.02322248045669,1.328957160215,0.206021505376344,0.211182795698925,0.284086021505376,0.298709677419355,0.04,0.06,0.17,0.04,0.16,0.06,0.04,0.12,0.06,0.12,0.04,0.06
HKY+I,22,6910.99968136271,6769.43670262474,-3362.60899319696,0.374275475716315,n/a,1.24745920993737,0.206021505376344,0.211182795698925,0.284086021505376,0.298709677419355,0.05,0.06,0.17,0.05,0.16,0.07,0.05,0.12,0.07,0.12,0.05,0.06
TN93+G+I,24,6913.65739976009,6759.2459192536,-3355.49322989707,0.332807756957347,2.94536197556438,1.33325924640922,0.206021505376344,0.211182795698925,0.284086021505376,0.298709677419355,0.04,0.06,0.15,0.04,0.18,0.06,0.04,0.14,0.06,0.11,0.04,0.06
GTR+G+I,27,6916.37287011835,6742.69519376873,-3344.18403132833,0.310169465601132,2.24509609073139,1.351856649676,0.206021505376344,0.211182795698925,0.284086021505376,0.298709677419355,0.03,0.09,0.16,0.03,0.19,0.03,0.06,0.14,0.08,0.11,0.02,0.08
TN93+I,23,6917.54939528558,6769.56172892067,-3361.6615389091,0.373463024054528,n/a,1.24717942354619,0.206021505376344,0.211182795698925,0.284086021505376,0.298709677419355,0.05,0.06,0.15,0.05,0.17,0.07,0.05,0.13,0.07,0.1,0.05,0.06
HKY+G,22,6918.1661941066,6776.60321536862,-3366.1922495689,n/a,0.563185581133254,1.40346350006529,0.206021505376344,0.211182795698925,0.284086021505376,0.298709677419355,0.04,0.06,0.18,0.04,0.17,0.06,0.04,0.12,0.06,0.12,0.04,0.06
TN93+G,23,6923.9046917995,6775.91702543459,-3364.83918716606,n/a,0.562801987405369,1.41293707791056,0.206021505376344,0.211182795698925,0.284086021505376,0.298709677419355,0.04,0.06,0.15,0.04,0.19,0.06,0.04,0.14,0.06,0.1,0.04,0.06
