Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
HKY+G+I,23,6773.72400863778,6621.88026319491,-3287.8391436721,0.452760760438701,1.36027091236822,2.03353303516209,0.174681238615665,0.285610200364299,0.249726775956284,0.289981785063752,0.05,0.04,0.2,0.03,0.17,0.05,0.03,0.19,0.05,0.12,0.05,0.04
HKY+G,22,6776.71345763417,6631.46353053907,-3293.63920993754,n/a,0.295953892736489,2.13236245687995,0.174681238615665,0.285610200364299,0.249726775956284,0.289981785063752,0.04,0.04,0.2,0.03,0.17,0.05,0.03,0.2,0.05,0.12,0.04,0.04
TN93+G+I,24,6780.98075253564,6622.54392684754,-3287.16217385378,0.448060790442952,1.29407074550369,2.06958262962332,0.174681238615665,0.285610200364299,0.249726775956284,0.289981785063752,0.05,0.04,0.17,0.03,0.19,0.05,0.03,0.21,0.05,0.1,0.05,0.04
TN93+G,23,6783.02723556666,6631.1834901238,-3292.49075713654,n/a,0.292953629501302,2.1890576123513,0.174681238615665,0.285610200364299,0.249726775956284,0.289981785063752,0.04,0.04,0.17,0.03,0.19,0.05,0.03,0.22,0.05,0.1,0.04,0.04
T92+G+I,21,6789.41081951618,6650.75544846644,-3304.2932326458,0.463767234124216,1.58437813616947,1.93382398185088,0.230145719489982,0.230145719489982,0.269854280510018,0.269854280510018,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.15,0.04,0.05
T92+G,20,6793.84731543765,6661.78723772618,-3310.81682237379,n/a,0.303976195826185,2.01294324105764,0.230145719489982,0.230145719489982,0.269854280510018,0.269854280510018,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.15,0.04,0.15,0.04,0.04
HKY+I,22,6795.60586168455,6650.35593458945,-3303.08541196273,0.525225367376501,n/a,1.72379984104678,0.174681238615665,0.285610200364299,0.249726775956284,0.289981785063752,0.05,0.05,0.18,0.03,0.16,0.05,0.03,0.18,0.05,0.11,0.05,0.05
K2+G+I,20,6798.70275627116,6666.64267855969,-3313.24454279054,0.466317921677039,1.75030588385462,1.83820585875507,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
GTR+G+I,27,6800.6446968718,6622.43306311724,-3284.0781207201,0.442347221013746,1.2554187911856,2.09009384854106,0.174681238615665,0.285610200364299,0.249726775956284,0.289981785063752,0.03,0.06,0.17,0.02,0.19,0.04,0.04,0.21,0.06,0.1,0.04,0.05
GTR+G,26,6801.87874777927,6630.25797752962,-3289.00048794109,n/a,0.293872330715018,2.2148329164778,0.174681238615665,0.285610200364299,0.249726775956284,0.289981785063752,0.03,0.06,0.17,0.02,0.2,0.03,0.04,0.23,0.06,0.1,0.03,0.05
K2+G,19,6803.88189008483,6678.4178426002,-3320.13945146463,n/a,0.31542544034114,1.90706669989505,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
