Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,7354.61400107782,7213.69445196394,-3585.77133899117,0.443263852119044,2.03862761986159,2.10439933141043,0.21873977086743,0.21873977086743,0.28126022913257,0.28126022913257,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.15,0.04,0.15,0.03,0.04
T92+G,20,7362.23208182313,7228.01639446679,-3593.93922038991,n/a,0.364239737381286,2.18415909359239,0.21873977086743,0.21873977086743,0.28126022913257,0.28126022913257,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.15,0.04,0.15,0.03,0.04
T92+I,20,7363.59294080367,7229.37725344733,-3594.61964988018,0.497920394260843,n/a,1.91350107396861,0.21873977086743,0.21873977086743,0.28126022913257,0.28126022913257,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.14,0.05,0.14,0.04,0.05
HKY+G+I,23,7372.90780939399,7218.58252212846,-3586.20056109709,0.437112629662011,1.87403870116096,2.13643338069003,0.227659574468085,0.209819967266776,0.25139116202946,0.311129296235679,0.03,0.04,0.21,0.04,0.17,0.05,0.04,0.14,0.05,0.16,0.03,0.04
TN93+G+I,24,7376.4262621964,7215.39909918929,-3583.60094647221,0.439990855037652,2.00794027768452,2.10951637567601,0.227659574468085,0.209819967266776,0.25139116202946,0.311129296235679,0.03,0.04,0.18,0.04,0.2,0.05,0.04,0.17,0.05,0.13,0.03,0.04
HKY+G,22,7379.37643291017,7231.75368371784,-3593.79371388126,n/a,0.362987830685808,2.2152094708032,0.227659574468085,0.209819967266776,0.25139116202946,0.311129296235679,0.03,0.04,0.21,0.04,0.17,0.05,0.04,0.14,0.05,0.16,0.03,0.04
K2+G+I,20,7380.17340249269,7245.95771513635,-3602.90988072469,0.447748888614772,2.46122715413408,1.97282052601999,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
TN93+G,23,7384.06771775579,7229.74243049025,-3591.78051527799,n/a,0.36731325813495,2.19258879419991,0.227659574468085,0.209819967266776,0.25139116202946,0.311129296235679,0.03,0.04,0.18,0.04,0.21,0.05,0.04,0.17,0.05,0.13,0.03,0.04
HKY+I,22,7384.13531373064,7236.51256453831,-3596.1731542915,0.497447177884977,n/a,1.91983581295366,0.227659574468085,0.209819967266776,0.25139116202946,0.311129296235679,0.04,0.04,0.2,0.04,0.17,0.05,0.04,0.14,0.05,0.15,0.04,0.04
K2+I,19,7384.9469598965,7257.43579565084,-3609.65550045268,0.495788184214783,n/a,1.83971334632221,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
TN93+I,23,7385.93590223158,7231.61061496605,-3592.71460751589,0.496062747758537,n/a,1.91546080454021,0.227659574468085,0.209819967266776,0.25139116202946,0.311129296235679,0.04,0.04,0.17,0.04,0.2,0.05,0.04,0.16,0.05,0.13,0.04,0.04
K2+G,19,7388.28971501905,7260.77855077339,-3611.32687801395,n/a,0.383668942369877,2.04861788390578,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
GTR+G+I,27,7395.67773344398,7214.54892046891,-3580.15015901775,0.440710838319747,2.10174534695803,2.11103865133468,0.227659574468085,0.209819967266776,0.25139116202946,0.311129296235679,0.02,0.05,0.18,0.02,0.21,0.05,0.04,0.17,0.06,0.13,0.03,0.05
