Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,9180.84604035259,9040.59477734284,-4499.21905703358,0.31651847195804,2.11849761268576,1.33757465728942,0.228885135135135,0.228885135135135,0.271114864864865,0.271114864864865,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.13,0.06,0.13,0.05,0.06
GTR+G+I,27,9188.96824703404,9008.70038952593,-4477.22188519066,0.285437182631276,1.76229965911555,1.21040166014506,0.220439189189189,0.237331081081081,0.250675675675676,0.291554054054054,0.04,0.07,0.13,0.04,0.17,0.03,0.06,0.16,0.1,0.1,0.02,0.09
T92+G,20,9192.64896323897,9059.06952569785,-4509.4635643407,n/a,0.515782230613783,1.42432301291797,0.228885135135135,0.228885135135135,0.271114864864865,0.271114864864865,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.13,0.06,0.13,0.05,0.06
TN93+G+I,24,9201.14366035016,9040.88102122205,-4496.33872944054,0.306920810795833,1.87753636351901,1.39674254795279,0.220439189189189,0.237331081081081,0.250675675675676,0.291554054054054,0.05,0.05,0.12,0.05,0.19,0.06,0.05,0.18,0.06,0.09,0.05,0.05
T92+I,20,9205.51602617766,9071.93658863654,-4515.89709581005,0.368298586762884,n/a,1.21298474098505,0.228885135135135,0.228885135135135,0.271114864864865,0.271114864864865,0.05,0.06,0.15,0.05,0.15,0.06,0.05,0.13,0.06,0.13,0.05,0.06
TN93+G,23,9211.1960249617,9057.60316081073,-4505.70795761025,n/a,0.50841955240598,1.4896528113129,0.220439189189189,0.237331081081081,0.250675675675676,0.291554054054054,0.05,0.05,0.12,0.04,0.2,0.06,0.04,0.19,0.06,0.09,0.05,0.05
HKY+G+I,23,9211.93252620729,9058.33966205632,-4506.07620823304,0.311681653379159,2.03716239649885,1.32510208545723,0.220439189189189,0.237331081081081,0.250675675675676,0.291554054054054,0.05,0.05,0.17,0.05,0.14,0.06,0.05,0.14,0.06,0.13,0.05,0.05
K2+G+I,20,9212.57305088949,9078.99361334837,-4519.42560816596,0.315798672904453,2.25953071748541,1.28552398256057,0.25,0.25,0.25,0.25,0.05,0.05,0.14,0.05,0.14,0.05,0.05,0.14,0.05,0.14,0.05,0.05
GTR+G,26,9217.17372517604,9043.57358902094,-4495.6676701256,n/a,0.590186376043964,1.02407375138658,0.220439189189189,0.237331081081081,0.250675675675676,0.291554054054054,0.04,0.08,0.13,0.04,0.14,0.05,0.07,0.13,0.09,0.1,0.04,0.08
HKY+G,22,9222.36236364042,9075.43995831152,-4515.63417281355,n/a,0.51973340267151,1.41102287042843,0.220439189189189,0.237331081081081,0.250675675675676,0.291554054054054,0.05,0.05,0.17,0.05,0.15,0.06,0.05,0.14,0.06,0.13,0.05,0.05
