Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
HKY+G+I,23,9099.11528526213,8940.1345963914,-4446.99316443261,0.434586898594866,1.3484501797488,2.02216812332156,0.175234270414993,0.298929049531459,0.265595716198126,0.260240963855422,0.05,0.04,0.17,0.03,0.18,0.04,0.03,0.2,0.04,0.12,0.05,0.04
TN93+G+I,24,9100.79964197715,8934.91321730345,-4443.37601765105,0.440510951581445,1.37540314739373,2.15020855121612,0.175234270414993,0.298929049531459,0.265595716198126,0.260240963855422,0.05,0.04,0.14,0.03,0.21,0.04,0.03,0.24,0.04,0.09,0.05,0.04
HKY+G,22,9104.56634521208,8952.49193274174,-4454.17801954665,n/a,0.318683914137568,2.08634517716683,0.175234270414993,0.298929049531459,0.265595716198126,0.260240963855422,0.05,0.04,0.17,0.03,0.18,0.04,0.03,0.2,0.04,0.12,0.05,0.04
TN93+G,23,9108.23618380334,8949.25549493261,-4451.55361370321,n/a,0.31375206909833,2.19845047225758,0.175234270414993,0.298929049531459,0.265595716198126,0.260240963855422,0.05,0.04,0.14,0.03,0.21,0.04,0.03,0.23,0.04,0.09,0.05,0.04
GTR+G+I,27,9119.24106973893,8932.64068342004,-4439.21875611475,0.435859347844121,1.38255990950176,2.14908208432399,0.175234270414993,0.298929049531459,0.265595716198126,0.260240963855422,0.04,0.05,0.14,0.02,0.21,0.03,0.03,0.24,0.06,0.09,0.04,0.06
GTR+G,26,9125.68583135564,8945.98955773982,-4446.90046206217,n/a,0.320837406103985,2.18798330258285,0.175234270414993,0.298929049531459,0.265595716198126,0.260240963855422,0.04,0.05,0.14,0.02,0.21,0.03,0.03,0.23,0.06,0.09,0.03,0.06
HKY+I,22,9130.40575438759,8978.33134191724,-4467.0977241344,0.514593774533514,n/a,1.7557263526894,0.175234270414993,0.298929049531459,0.265595716198126,0.260240963855422,0.05,0.05,0.16,0.03,0.17,0.05,0.03,0.19,0.05,0.11,0.05,0.05
TN93+I,23,9132.53334465366,8973.55265578293,-4463.70219412837,0.514779931495768,n/a,1.81147443488184,0.175234270414993,0.298929049531459,0.265595716198126,0.260240963855422,0.05,0.05,0.14,0.03,0.19,0.05,0.03,0.21,0.05,0.09,0.05,0.05
T92+G+I,21,9140.70442571909,8995.5368300288,-4476.70638493921,0.442347250418645,1.44822061438184,1.97736398778883,0.237081659973226,0.237081659973226,0.262918340026774,0.262918340026774,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.16,0.04,0.16,0.04,0.04
T92+G,20,9147.74854794032,9009.48830919212,-4484.68777118889,n/a,0.320106305752851,2.05187700807586,0.237081659973226,0.237081659973226,0.262918340026774,0.262918340026774,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
K2+G+I,20,9148.04017235328,9009.77993360508,-4484.83358339537,0.442888067765266,1.53067899721112,1.90895289618704,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
GTR+I,26,9149.89977605133,8970.20350243551,-4459.00743441002,0.51295680724034,n/a,1.83319035203793,0.175234270414993,0.298929049531459,0.265595716198126,0.260240963855422,0.05,0.04,0.14,0.03,0.19,0.04,0.03,0.22,0.06,0.09,0.04,0.07
K2+G,19,9154.98968694609,9023.6373450845,-4492.76766583084,n/a,0.328639015708456,1.97779617911167,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92+I,20,9168.45267395217,9030.19243520397,-4495.03983419482,0.515959779586601,n/a,1.72973815795063,0.237081659973226,0.237081659973226,0.262918340026774,0.262918340026774,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.15,0.05,0.15,0.04,0.05
K2+I,19,9173.608185838,9042.25584397641,-4502.0769152768,0.514662623010642,n/a,1.69104536561621,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
JC+G+I,19,9374.63454885179,9243.2822069902,-4602.59009678369,0.460015454890916,2.33519016427219,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,9385.70282198181,9261.25891673395,-4612.58355848777,n/a,0.367909024181182,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,9387.46535701363,9263.02145176577,-4613.46482600367,0.511365549404177,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
GTR,25,9696.8860395515,9524.09441989011,-4736.95989129917,n/a,n/a,1.43189719813813,0.175234270414993,0.298929049531459,0.265595716198126,0.260240963855422,0.04,0.06,0.15,0.02,0.16,0.04,0.04,0.18,0.09,0.1,0.05,0.09
