Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
K2+G,19,2199.69112689535,2079.77455812394,-1020.79436952652,n/a,0.05,1.71360430366425,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
K2+G+I,20,2207.79801514536,2081.57987819584,-1020.68722449778,0.0712984822923761,0.05,1.72357790607891,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
T92+G,20,2208.20677736397,2081.98864041445,-1020.89160560708,n/a,0.05,1.7133421943906,0.243917274939173,0.243917274939173,0.256082725060827,0.256082725060827,0.04,0.05,0.16,0.04,0.16,0.05,0.04,0.15,0.05,0.15,0.04,0.05
T92+G+I,21,2216.31610350055,2083.79738644051,-1020.78567952162,0.0709148408112717,0.05,1.72327481071056,0.243917274939173,0.243917274939173,0.256082725060827,0.256082725060827,0.04,0.05,0.16,0.04,0.16,0.05,0.04,0.15,0.05,0.15,0.04,0.05
JC+G,18,2217.16120861155,2103.54719536126,-1033.68999953836,n/a,0.05,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
HKY+G,22,2222.30989144059,2083.49158306288,-1019.6219843379,n/a,0.05,1.73346195840693,0.265206812652068,0.222627737226277,0.227980535279805,0.284184914841849,0.04,0.04,0.18,0.05,0.14,0.05,0.05,0.14,0.05,0.17,0.04,0.04
JC+G+I,19,2225.30664627982,2105.39007750841,-1033.60212921875,0.0649358624601882,0.05,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
TN93+G,23,2227.69771521937,2082.58080504284,-1018.15530707355,n/a,0.05,1.73125046894852,0.265206812652068,0.222627737226277,0.227980535279805,0.284184914841849,0.04,0.04,0.13,0.05,0.19,0.05,0.05,0.19,0.05,0.12,0.04,0.04
HKY+G+I,23,2230.39256940035,2085.27565922381,-1019.50273416404,0.0749937768354842,0.05,1.74532755506276,0.265206812652068,0.222627737226277,0.227980535279805,0.284184914841849,0.04,0.04,0.18,0.05,0.14,0.05,0.05,0.14,0.05,0.17,0.04,0.04
K2+I,19,2233.60116180072,2113.68459302931,-1037.7493869792,0.435523114355231,n/a,1.61074702094538,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
