Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,14163.510771981,14012.5264540439,-6985.21617059499,0.343199117357221,1.66720552424714,1.65777799101081,0.217886178861789,0.217886178861789,0.282113821138211,0.282113821138211,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.14,0.05,0.14,0.04,0.05
TN93+G+I,24,14164.8438022983,13992.3050003813,-6972.09136926858,0.330124410704244,1.5565322893211,1.71317653700036,0.205894308943089,0.229878048780488,0.250508130081301,0.313719512195122,0.04,0.05,0.13,0.04,0.22,0.06,0.04,0.2,0.06,0.09,0.04,0.05
GTR+G+I,27,14167.2194983665,13973.1298986593,-6959.48790081764,0.30423850470267,1.28124099392771,1.74832657513258,0.205894308943089,0.229878048780488,0.250508130081301,0.313719512195122,0.02,0.07,0.13,0.02,0.22,0.04,0.06,0.2,0.06,0.09,0.03,0.05
GTR+G,26,14177.1963153657,13990.2899051365,-6969.07341481224,n/a,0.448228338303883,1.81629806516619,0.205894308943089,0.229878048780488,0.250508130081301,0.313719512195122,0.02,0.08,0.13,0.02,0.23,0.04,0.06,0.21,0.06,0.09,0.03,0.05
TN93+G,23,14182.9258073695,14017.5714240361,-6985.72947729923,n/a,0.447092748458296,1.81539423868671,0.205894308943089,0.229878048780488,0.250508130081301,0.313719512195122,0.04,0.04,0.13,0.04,0.23,0.05,0.04,0.21,0.05,0.09,0.04,0.04
T92+G,20,14183.7750721288,14039.9764007543,-6999.94542616391,n/a,0.440680189476007,1.75048360905745,0.217886178861789,0.217886178861789,0.282113821138211,0.282113821138211,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.14,0.05,0.14,0.04,0.05
HKY+G+I,23,14195.2296757176,14029.8752923842,-6991.88141147329,0.330431003425502,1.49500462464031,1.67093797175154,0.205894308943089,0.229878048780488,0.250508130081301,0.313719512195122,0.04,0.05,0.2,0.04,0.16,0.06,0.04,0.14,0.06,0.13,0.04,0.05
HKY+G,22,14211.2016981935,14053.0321428951,-7004.46452820625,n/a,0.442613077359506,1.76027659723612,0.205894308943089,0.229878048780488,0.250508130081301,0.313719512195122,0.04,0.04,0.2,0.04,0.16,0.06,0.04,0.15,0.06,0.13,0.04,0.04
K2+G+I,20,14215.1880605279,14071.3893891535,-7015.65192036351,0.346292736483123,1.85598163724564,1.56757910595491,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
T92+I,20,14218.8256562284,14075.026984854,-7017.47071821374,0.407930697859776,n/a,1.46880890367718,0.217886178861789,0.217886178861789,0.282113821138211,0.282113821138211,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.13,0.06,0.13,0.04,0.06
TN93+I,23,14226.236642764,14060.8822594306,-7007.38489499649,0.40224670231223,n/a,1.47452182770857,0.205894308943089,0.229878048780488,0.250508130081301,0.313719512195122,0.05,0.05,0.14,0.04,0.2,0.06,0.04,0.18,0.06,0.09,0.05,0.05
K2+G,19,14237.1340408607,14100.5214251252,-7031.22201602492,n/a,0.4642765978955,1.6442510206161,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
GTR+I,26,14240.5030534453,14053.5966432162,-7000.72678385206,0.40097822237476,n/a,1.4916899526471,0.205894308943089,0.229878048780488,0.250508130081301,0.313719512195122,0.03,0.06,0.14,0.03,0.2,0.06,0.05,0.18,0.07,0.09,0.04,0.05
HKY+I,22,14259.520863527,14101.3513082286,-7028.62411087299,0.405944740551118,n/a,1.45266462547771,0.205894308943089,0.229878048780488,0.250508130081301,0.313719512195122,0.05,0.05,0.19,0.04,0.15,0.06,0.04,0.14,0.06,0.12,0.05,0.05
K2+I,19,14262.3483765547,14125.7357608192,-7043.82918387193,0.406992354789548,n/a,1.42071364610734,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
JC+G+I,19,14481.5512520717,14344.9386363361,-7153.43062163039,0.352271422650536,2.33308224528928,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,14507.6932757361,14378.2671245907,-7171.09873895762,n/a,0.508744366997177,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,14515.2646425261,14385.8384913808,-7174.88442235264,0.404437846422269,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
GTR,25,14896.1230635251,14716.4002526011,-7333.13389438695,n/a,n/a,1.24189009341156,0.205894308943089,0.229878048780488,0.250508130081301,0.313719512195122,0.03,0.08,0.13,0.03,0.18,0.05,0.06,0.17,0.09,0.08,0.04,0.07
TN93,22,14916.8839567426,14758.7144014442,-7357.30565748078,n/a,n/a,1.24157249315473,0.205894308943089,0.229878048780488,0.250508130081301,0.313719512195122,0.05,0.06,0.13,0.05,0.18,0.07,0.05,0.16,0.07,0.09,0.05,0.06
T92,19,14936.0728619632,14799.4602462277,-7380.69142657618,n/a,n/a,1.22889662753258,0.217886178861789,0.217886178861789,0.282113821138211,0.282113821138211,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.12,0.06,0.12,0.05,0.06
K2,18,14953.2775435231,14823.8513923777,-7393.89087285111,n/a,n/a,1.22041416439565,0.25,0.25,0.25,0.25,0.06,0.06,0.14,0.06,0.14,0.06,0.06,0.14,0.06,0.14,0.06,0.06
HKY,21,14956.5746417896,14805.5903238526,-7381.74810549931,n/a,n/a,1.23171222949042,0.205894308943089,0.229878048780488,0.250508130081301,0.313719512195122,0.05,0.06,0.17,0.05,0.14,0.07,0.05,0.13,0.07,0.11,0.05,0.06
JC,17,15174.3720968689,15052.1328191401,-7509.03525501907,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
