Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
GTR+G,26,12252.7986858401,12070.693282832,-6009.26064362105,n/a,0.516032194113876,1.23057136396852,0.226984126984127,0.208669108669109,0.278388278388278,0.285958485958486,0.01,0.09,0.12,0.01,0.2,0.03,0.07,0.15,0.1,0.09,0.02,0.09
GTR+G+I,27,12258.0136958578,12068.9108767965,-6007.36281404148,0.176153936417507,0.863662845891904,1.22127771390141,0.226984126984127,0.208669108669109,0.278388278388278,0.285958485958486,0.01,0.08,0.12,0.01,0.2,0.04,0.07,0.15,0.1,0.09,0.03,0.09
T92+G,20,12272.938606728,12132.8280509546,-6046.36261159554,n/a,0.503323903868104,1.24318230860107,0.217826617826618,0.217826617826618,0.282173382173382,0.282173382173382,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.12,0.06,0.12,0.05,0.06
T92+G+I,21,12274.5945207983,12127.4835924723,-6042.68523404223,0.230245218626134,1.0698663952867,1.21765562109016,0.217826617826618,0.217826617826618,0.282173382173382,0.282173382173382,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.12,0.06,0.12,0.05,0.06
TN93+G,23,12283.9181166242,12122.8079202665,-6038.33636277837,n/a,0.49397747404895,1.28678132548497,0.226984126984127,0.208669108669109,0.278388278388278,0.285958485958486,0.05,0.06,0.12,0.05,0.2,0.06,0.05,0.15,0.06,0.09,0.05,0.06
TN93+G+I,24,12286.530900811,12118.4218093358,-6035.13742028331,0.219527572158095,0.999084412189961,1.25616097936221,0.226984126984127,0.208669108669109,0.278388278388278,0.285958485958486,0.05,0.06,0.12,0.05,0.2,0.06,0.05,0.15,0.06,0.1,0.05,0.06
HKY+G,22,12292.0466338938,12137.9358253128,-6046.90595600157,n/a,0.502168591144308,1.24811399096792,0.226984126984127,0.208669108669109,0.278388278388278,0.285958485958486,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.12,0.06,0.13,0.05,0.06
HKY+G+I,23,12293.583077997,12132.4728816393,-6043.16884346476,0.231820273141279,1.07611641209149,1.2221514680142,0.226984126984127,0.208669108669109,0.278388278388278,0.285958485958486,0.05,0.06,0.16,0.05,0.15,0.06,0.05,0.12,0.06,0.13,0.05,0.06
GTR+I,26,12340.1285614923,12158.0231584841,-6052.92558144712,0.35525697248062,n/a,1.10407987175857,0.226984126984127,0.208669108669109,0.278388278388278,0.285958485958486,0.02,0.08,0.13,0.02,0.18,0.05,0.06,0.13,0.1,0.1,0.04,0.09
T92+I,20,12345.1346425924,12205.0240868189,-6082.46062952771,0.359794907978004,n/a,1.08353294522471,0.217826617826618,0.217826617826618,0.282173382173382,0.282173382173382,0.05,0.07,0.15,0.05,0.15,0.07,0.05,0.11,0.07,0.11,0.05,0.07
K2+G,19,12346.4536399584,12213.3439488541,-6087.62546279916,n/a,0.535189867485597,1.17087463774735,0.25,0.25,0.25,0.25,0.06,0.06,0.13,0.06,0.13,0.06,0.06,0.13,0.06,0.13,0.06,0.06
