Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,13297.4735586821,13146.4678143587,-6552.18689863232,0.318210934200786,1.02758175550317,1.29694669739352,0.202639593908629,0.202639593908629,0.297360406091371,0.297360406091371,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.12,0.06,0.12,0.04,0.06
T92+G,20,13300.7056884936,13156.8866152,-6558.40057690512,n/a,0.389492946475307,1.33462507225422,0.202639593908629,0.202639593908629,0.297360406091371,0.297360406091371,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.12,0.06,0.12,0.04,0.06
HKY+G+I,23,13311.1025641785,13145.7247042693,-6549.80617464634,0.315636400420758,1.00996355814921,1.29192117021802,0.195329949238579,0.20994923857868,0.302131979695431,0.29258883248731,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.12,0.06,0.11,0.04,0.06
TN93+G+I,24,13311.4912916424,13138.927987427,-6545.4029250112,0.319122589604755,1.03426880442712,1.31219645151509,0.195329949238579,0.20994923857868,0.302131979695431,0.29258883248731,0.04,0.06,0.14,0.04,0.21,0.06,0.04,0.14,0.06,0.09,0.04,0.06
GTR+G,26,13313.5496687174,13126.6167034875,-6537.23688681452,n/a,0.394952617504934,1.32631539613551,0.195329949238579,0.20994923857868,0.302131979695431,0.29258883248731,0.02,0.09,0.14,0.02,0.21,0.04,0.06,0.15,0.08,0.09,0.03,0.08
HKY+G,22,13314.0882811474,13155.8962745771,-6555.89664649788,n/a,0.388607082644699,1.32879506512296,0.195329949238579,0.20994923857868,0.302131979695431,0.29258883248731,0.04,0.06,0.17,0.04,0.18,0.06,0.04,0.12,0.06,0.11,0.04,0.06
TN93+G,23,13315.0840257581,13149.7061658489,-6551.79690543614,n/a,0.387824151743877,1.35411930841265,0.195329949238579,0.20994923857868,0.302131979695431,0.29258883248731,0.04,0.06,0.14,0.04,0.21,0.06,0.04,0.15,0.06,0.09,0.04,0.06
GTR+G+I,27,13324.7885818466,13130.6714001585,-6538.25873001205,0.311681067474176,1.0337555081724,1.18590572853301,0.195329949238579,0.20994923857868,0.302131979695431,0.29258883248731,0.04,0.08,0.14,0.04,0.19,0.04,0.05,0.13,0.08,0.09,0.03,0.08
T92+I,20,13371.3310913539,13227.5120180604,-6593.7132783353,0.441699625156473,n/a,1.12828211651194,0.202639593908629,0.202639593908629,0.297360406091371,0.297360406091371,0.05,0.07,0.16,0.05,0.16,0.07,0.05,0.11,0.07,0.11,0.05,0.07
TN93+I,23,13383.8327838955,13218.4549239863,-6586.17128450484,0.440744292871875,n/a,1.13367990615728,0.195329949238579,0.20994923857868,0.302131979695431,0.29258883248731,0.05,0.07,0.13,0.05,0.19,0.07,0.05,0.13,0.07,0.09,0.05,0.07
HKY+I,22,13386.0654550069,13227.8734484366,-6591.88523342761,0.441652445953736,n/a,1.12387332931914,0.195329949238579,0.20994923857868,0.302131979695431,0.29258883248731,0.05,0.07,0.16,0.05,0.16,0.07,0.05,0.11,0.07,0.11,0.05,0.07
GTR+I,26,13409.1204446794,13222.1874794495,-6585.02227479552,0.440582610744702,n/a,1.01391143252209,0.195329949238579,0.20994923857868,0.302131979695431,0.29258883248731,0.05,0.07,0.13,0.05,0.17,0.06,0.05,0.12,0.08,0.09,0.04,0.09
K2+G+I,20,13411.0079506193,13267.1888773258,-6613.55170796801,0.328256531410013,1.20907761168983,1.17532560670655,0.25,0.25,0.25,0.25,0.06,0.06,0.14,0.06,0.14,0.06,0.06,0.14,0.06,0.14,0.06,0.06
K2+G,19,13415.342809591,13278.7108159857,-6620.31675082091,n/a,0.422278249722734,1.20196035206587,0.25,0.25,0.25,0.25,0.06,0.06,0.14,0.06,0.14,0.06,0.06,0.14,0.06,0.14,0.06,0.06
K2+I,19,13472.2757985378,13335.6438049325,-6648.78324529431,0.439969882049382,n/a,1.06442287258144,0.25,0.25,0.25,0.25,0.06,0.06,0.13,0.06,0.13,0.06,0.06,0.13,0.06,0.13,0.06,0.06
JC+G+I,19,13532.5157172776,13395.8837236723,-6678.9032046642,0.343863120336214,1.47292017896748,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,13539.1864893154,13409.741983932,-6686.83620405021,n/a,0.449496331267343,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,13582.36286905,13452.9183636665,-6708.42439391749,0.438561713245787,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
T92,19,14079.0926625386,13942.4606689333,-6952.19167729472,n/a,n/a,0.96209785103411,0.202639593908629,0.202639593908629,0.297360406091371,0.297360406091371,0.05,0.07,0.15,0.05,0.15,0.07,0.05,0.1,0.07,0.1,0.05,0.07
TN93,22,14091.024659409,13932.8326528387,-6944.36483562867,n/a,n/a,0.963273470153874,0.195329949238579,0.20994923857868,0.302131979695431,0.29258883248731,0.05,0.08,0.12,0.05,0.17,0.07,0.05,0.12,0.07,0.08,0.05,0.08
HKY,21,14093.2755181417,13942.2697738182,-6950.08787836211,n/a,n/a,0.96163746187272,0.195329949238579,0.20994923857868,0.302131979695431,0.29258883248731,0.05,0.08,0.15,0.05,0.15,0.07,0.05,0.1,0.07,0.1,0.05,0.08
GTR,25,14094.8569044471,13915.1085650832,-6932.48811804647,n/a,n/a,0.847853087425031,0.195329949238579,0.20994923857868,0.302131979695431,0.29258883248731,0.05,0.09,0.12,0.05,0.16,0.06,0.06,0.11,0.1,0.08,0.04,0.1
K2,18,14138.1092522066,14008.6647468232,-6986.2975854958,n/a,n/a,0.951211971697716,0.25,0.25,0.25,0.25,0.06,0.06,0.12,0.06,0.12,0.06,0.06,0.12,0.06,0.12,0.06,0.06
JC,17,14234.2101574261,14111.9535486735,-7038.94565147266,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
