Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G,20,5227.93170780949,5100.15360295623,-2529.98175735048,n/a,0.385125670634734,1.69041029754488,0.208220720720721,0.208220720720721,0.291779279279279,0.291779279279279,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.13,0.05,0.13,0.04,0.05
T92+G+I,21,5235.49012808136,5101.33266972665,-2529.56176265871,0.15561217297922,0.529682671584649,1.69304462522931,0.208220720720721,0.208220720720721,0.291779279279279,0.291779279279279,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.13,0.05,0.13,0.04,0.05
HKY+G,22,5245.68975628322,5105.15385864763,-2530.46237193192,n/a,0.385224331393557,1.70032096733062,0.217567567567568,0.198873873873874,0.286261261261261,0.297297297297297,0.04,0.05,0.19,0.04,0.18,0.05,0.04,0.13,0.05,0.14,0.04,0.05
TN93+G,23,5247.59970512921,5100.68628305441,-2527.2181415272,n/a,0.387058783499083,1.71417572875503,0.217567567567568,0.198873873873874,0.286261261261261,0.297297297297297,0.04,0.05,0.14,0.04,0.23,0.05,0.04,0.16,0.05,0.11,0.04,0.05
K2+G,19,5252.28896768343,5130.89112993168,-2546.35959211516,n/a,0.402483863936964,1.60234505994215,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
HKY+G+I,23,5253.21920575497,5106.30578368017,-2530.02789184008,0.158631513212997,0.533847360472092,1.70307890646577,0.217567567567568,0.198873873873874,0.286261261261261,0.297297297297297,0.04,0.05,0.19,0.04,0.18,0.05,0.04,0.13,0.05,0.14,0.04,0.05
TN93+G+I,24,5255.12583311072,5101.83580206,-2526.78200069025,0.153512814108849,0.530406673855685,1.7172819047649,0.217567567567568,0.198873873873874,0.286261261261261,0.297297297297297,0.04,0.05,0.14,0.04,0.23,0.05,0.04,0.16,0.05,0.11,0.04,0.05
K2+G+I,20,5259.83571279241,5132.05760793914,-2545.93375984194,0.157470310582092,0.558612006716271,1.60482499554411,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
GTR+G,26,5263.8042192648,5097.76371914146,-2522.72278411186,n/a,0.389960258766406,1.68857463424053,0.217567567567568,0.198873873873874,0.286261261261261,0.297297297297297,0.02,0.08,0.15,0.02,0.23,0.03,0.06,0.16,0.06,0.11,0.02,0.06
GTR+G+I,27,5271.55290834605,5099.13854937212,-2522.39792382477,0.127284882727653,0.50172517323515,1.69248542148642,0.217567567567568,0.198873873873874,0.286261261261261,0.297297297297297,0.02,0.07,0.15,0.02,0.23,0.03,0.06,0.16,0.06,0.11,0.02,0.06
T92+I,20,5275.69356498697,5147.91546013371,-2553.86268593922,0.462975746703501,n/a,1.48812698613358,0.208220720720721,0.208220720720721,0.291779279279279,0.291779279279279,0.04,0.06,0.18,0.04,0.18,0.06,0.04,0.13,0.06,0.13,0.04,0.06
HKY+I,22,5292.97235943909,5152.4364618035,-2554.10367350985,0.463323441704548,n/a,1.49691322349693,0.217567567567568,0.198873873873874,0.286261261261261,0.297297297297297,0.04,0.06,0.18,0.04,0.17,0.06,0.04,0.12,0.06,0.13,0.04,0.06
TN93+I,23,5294.97826653031,5148.06484445551,-2550.90742222775,0.459791880607767,n/a,1.49741631534173,0.217567567567568,0.198873873873874,0.286261261261261,0.297297297297297,0.04,0.06,0.15,0.04,0.21,0.06,0.04,0.15,0.06,0.11,0.04,0.06
K2+I,19,5296.66084041608,5175.26300266434,-2568.54552848149,0.461892519558188,n/a,1.44706401397231,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
GTR+I,26,5314.34573233404,5148.3052322107,-2547.99354064648,0.458682901644113,n/a,1.50317154857624,0.217567567567568,0.198873873873874,0.286261261261261,0.297297297297297,0.03,0.07,0.15,0.03,0.21,0.04,0.05,0.15,0.07,0.11,0.03,0.07
JC+G,18,5341.11449544697,5226.09783777688,-2594.97156082465,n/a,0.425729835533879,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,5348.85383403582,5227.45599628408,-2594.64202529136,0.141578560429074,0.572903727682018,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,5382.35290566787,5267.33624799777,-2615.5907659351,0.457495274291794,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
T92,19,5470.76493512051,5349.36709736876,-2655.5975758337,n/a,n/a,1.28012598837584,0.208220720720721,0.208220720720721,0.291779279279279,0.291779279279279,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.12,0.06,0.12,0.04,0.06
K2,18,5483.83504951226,5368.81839184216,-2666.3318378573,n/a,n/a,1.27368572127959,0.25,0.25,0.25,0.25,0.05,0.05,0.14,0.05,0.14,0.05,0.05,0.14,0.05,0.14,0.05,0.05
TN93,22,5487.31649342802,5346.78059579243,-2651.27574050432,n/a,n/a,1.28626240368751,0.217567567567568,0.198873873873874,0.286261261261261,0.297297297297297,0.04,0.06,0.14,0.05,0.2,0.06,0.05,0.14,0.06,0.1,0.04,0.06
HKY,21,5488.84372699389,5354.68626863918,-2656.23856211497,n/a,n/a,1.27940718740831,0.217567567567568,0.198873873873874,0.286261261261261,0.297297297297297,0.04,0.06,0.17,0.05,0.16,0.06,0.05,0.11,0.06,0.12,0.04,0.06
GTR,25,5499.1186539293,5339.45292998814,-2644.57920627182,n/a,n/a,1.28369852598268,0.217567567567568,0.198873873873874,0.286261261261261,0.297297297297297,0.03,0.08,0.14,0.03,0.2,0.04,0.06,0.14,0.08,0.1,0.03,0.08
JC,17,5560.07147770915,5451.43691248142,-2708.64925678345,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
