Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
HKY+G,22,4766.94362547785,4629.81239717656,-2292.7725835896,n/a,0.499910178754965,1.50051777335972,0.170866141732283,0.301312335958005,0.220734908136483,0.307086614173228,0.06,0.04,0.19,0.03,0.13,0.06,0.03,0.18,0.06,0.1,0.06,0.04
K2+G,19,4772.07629988001,4653.6145226902,-2307.70699749286,n/a,0.475330809339753,1.52786189111972,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
TN93+G,23,4775.03599866193,4631.68375652907,-2292.69607794758,n/a,0.499293206352132,1.50035817340448,0.170866141732283,0.301312335958005,0.220734908136483,0.307086614173228,0.06,0.04,0.2,0.03,0.13,0.06,0.03,0.18,0.06,0.11,0.06,0.04
HKY+G+I,23,4775.18907350213,4631.83683136927,-2292.77261536768,0.00001,0.499651977518347,1.50114382733974,0.170866141732283,0.301312335958005,0.220734908136483,0.307086614173228,0.06,0.04,0.19,0.03,0.13,0.06,0.03,0.18,0.06,0.1,0.06,0.04
T92+G,20,4778.89112352814,4654.20512854419,-2306.99171708286,n/a,0.473402299748397,1.53789233040093,0.236089238845144,0.236089238845144,0.263910761154856,0.263910761154856,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.14,0.05,0.14,0.05,0.05
K2+G+I,20,4780.32168685319,4655.63569186924,-2307.70699874539,0,0.475019604180788,1.52868556945124,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
TN93+G+I,24,4783.2814339931,4633.70924770933,-2292.6961033791,0.00001,0.499060872124435,1.50092203610171,0.170866141732283,0.301312335958005,0.220734908136483,0.307086614173228,0.06,0.04,0.2,0.03,0.13,0.06,0.03,0.18,0.06,0.11,0.06,0.04
T92+G+I,21,4787.13650031784,4656.22735468161,-2306.99171324365,0,0.473097608965018,1.53870763065711,0.236089238845144,0.236089238845144,0.263910761154856,0.263910761154856,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.14,0.05,0.14,0.05,0.05
GTR+G,26,4795.95050226087,4633.94164011034,-2290.78525304486,n/a,0.498255171913928,1.52272592006554,0.170866141732283,0.301312335958005,0.220734908136483,0.307086614173228,0.08,0.03,0.2,0.05,0.13,0.04,0.02,0.18,0.07,0.11,0.04,0.05
GTR+G+I,27,4804.19593521022,4635.97034304267,-2290.78527728548,0.00001,0.49793946123186,1.52350286802153,0.170866141732283,0.301312335958005,0.220734908136483,0.307086614173228,0.08,0.03,0.2,0.05,0.13,0.04,0.02,0.18,0.07,0.11,0.04,0.05
HKY+I,22,4805.37865917481,4668.24743087351,-2311.99010043807,0.383070372674253,n/a,1.30983072360479,0.170866141732283,0.301312335958005,0.220734908136483,0.307086614173228,0.06,0.05,0.18,0.04,0.13,0.06,0.04,0.17,0.06,0.1,0.06,0.05
K2+I,19,4808.17949799269,4689.71772080288,-2325.7585965492,0.395062984602536,n/a,1.3510888217353,0.25,0.25,0.25,0.25,0.05,0.05,0.14,0.05,0.14,0.05,0.05,0.14,0.05,0.14,0.05,0.05
TN93+I,23,4813.62151096943,4670.26926883657,-2311.98883410133,0.383085705446729,n/a,1.30979506259774,0.170866141732283,0.301312335958005,0.220734908136483,0.307086614173228,0.06,0.05,0.18,0.04,0.13,0.06,0.04,0.17,0.06,0.1,0.06,0.05
T92+I,20,4814.61114600962,4689.92515102567,-2324.8517283236,0.395126125643734,n/a,1.35559102406732,0.236089238845144,0.236089238845144,0.263910761154856,0.263910761154856,0.05,0.06,0.15,0.05,0.15,0.06,0.05,0.14,0.06,0.14,0.05,0.06
GTR+I,26,4835.3953533755,4673.38649122498,-2310.50767860218,0.382999121137602,n/a,1.31665449999553,0.170866141732283,0.301312335958005,0.220734908136483,0.307086614173228,0.08,0.03,0.18,0.05,0.13,0.06,0.03,0.17,0.07,0.1,0.05,0.05
JC+G,18,4841.52170124118,4729.28520814289,-2346.55239040751,n/a,0.51865394120293,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,4849.76715455812,4731.30537736831,-2346.55242483191,0.00001,0.518447560506662,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,4872.1506284963,4759.91413539801,-2361.86685403506,0.388453913883038,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
HKY,21,4927.41439037652,4796.50524474029,-2377.13065827299,n/a,n/a,1.17500117614324,0.170866141732283,0.301312335958005,0.220734908136483,0.307086614173228,0.07,0.05,0.17,0.04,0.12,0.07,0.04,0.17,0.07,0.09,0.07,0.05
TN93,22,4935.65692494077,4798.52569663947,-2377.12923332106,n/a,n/a,1.17497396552474,0.170866141732283,0.301312335958005,0.220734908136483,0.307086614173228,0.07,0.05,0.17,0.04,0.12,0.07,0.04,0.17,0.07,0.09,0.07,0.05
K2,18,4943.48923671301,4831.25274361472,-2397.53615814342,n/a,n/a,1.15879602262576,0.25,0.25,0.25,0.25,0.06,0.06,0.13,0.06,0.13,0.06,0.06,0.13,0.06,0.13,0.06,0.06
T92,19,4950.37819366584,4831.91641647603,-2396.85794438577,n/a,n/a,1.15865132492348,0.236089238845144,0.236089238845144,0.263910761154856,0.263910761154856,0.05,0.06,0.14,0.05,0.14,0.06,0.05,0.13,0.06,0.13,0.05,0.06
GTR,25,4956.08809067762,4800.29703077164,-2374.9767394873,n/a,n/a,1.17760658308976,0.170866141732283,0.301312335958005,0.220734908136483,0.307086614173228,0.08,0.05,0.17,0.05,0.12,0.05,0.04,0.17,0.08,0.09,0.05,0.06
JC,17,4997.05150046718,4891.04135691419,-2428.43998225456,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
