Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
K2+G,19,3848.61714367613,3733.09262981604,-1847.4293918311,n/a,0.318795997666941,2.07764089899936,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+G+I,20,3855.04791079588,3733.45554660762,-1846.59850275903,0.282136749540372,0.616516354969899,2.08104374240936,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92+G,20,3856.65099561853,3735.05863143027,-1847.40004517035,n/a,0.318732067657326,2.07824050611409,0.249847094801223,0.249847094801223,0.250152905198777,0.250152905198777,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
HKY+G,22,3858.66015753436,3724.93583404166,-1840.31208086438,n/a,0.317756917838673,2.06587613136128,0.203975535168196,0.295718654434251,0.241284403669725,0.259021406727829,0.05,0.04,0.17,0.03,0.16,0.04,0.03,0.2,0.04,0.14,0.05,0.04
TN93+G,23,3858.70226960682,3718.91383944305,-1836.28686426866,n/a,0.305372698539774,2.28390225958196,0.203975535168196,0.295718654434251,0.241284403669725,0.259021406727829,0.05,0.04,0.11,0.03,0.22,0.04,0.03,0.27,0.04,0.09,0.05,0.04
T92+G+I,21,3863.07736471222,3735.41839692912,-1846.56695708525,0.282529082402092,0.617322573826921,2.08114094338908,0.249847094801223,0.249847094801223,0.250152905198777,0.250152905198777,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
HKY+G+I,23,3865.3981902281,3725.60976006433,-1839.6348245793,0.251660605479795,0.554414411825001,2.0677046168871,0.203975535168196,0.295718654434251,0.241284403669725,0.259021406727829,0.05,0.04,0.17,0.03,0.16,0.04,0.03,0.2,0.04,0.14,0.05,0.04
TN93+G+I,24,3866.24330483051,3720.39201818895,-1836.01110924856,0.175178854135573,0.437067606965996,2.25135856474418,0.203975535168196,0.295718654434251,0.241284403669725,0.259021406727829,0.05,0.04,0.12,0.03,0.22,0.04,0.03,0.26,0.04,0.09,0.05,0.04
K2+I,19,3875.38881424276,3759.86430038267,-1860.81522711441,0.492962003531028,n/a,1.69441859387783,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
GTR+G,26,3877.48970181401,3719.51645742277,-1833.54176247642,n/a,0.306058681875569,2.31687408437923,0.203975535168196,0.295718654434251,0.241284403669725,0.259021406727829,0.03,0.04,0.11,0.02,0.22,0.03,0.04,0.27,0.06,0.09,0.03,0.06
T92+I,20,3883.40476666588,3761.81240247762,-1860.77693069403,0.492992616387095,n/a,1.69496929893836,0.249847094801223,0.249847094801223,0.250152905198777,0.250152905198777,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
GTR+G+I,27,3885.43316991325,3721.40082656672,-1833.46722389409,0.0911386402510426,0.363095136919852,2.30193609659529,0.203975535168196,0.295718654434251,0.241284403669725,0.259021406727829,0.03,0.04,0.11,0.02,0.22,0.03,0.04,0.27,0.06,0.09,0.03,0.06
HKY+I,22,3888.14410585592,3754.41978236322,-1855.05405502516,0.490880763731218,n/a,1.65702210219966,0.203975535168196,0.295718654434251,0.241284403669725,0.259021406727829,0.06,0.05,0.16,0.04,0.15,0.05,0.04,0.18,0.05,0.13,0.06,0.05
