Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G+I,24,15329.8325294041,15149.6174320754,-7550.76428804807,0.369295358196837,0.63820918883635,2.94364452111626,0.23370288248337,0.20029563932003,0.271840354767184,0.294161123429416,0.02,0.03,0.09,0.03,0.34,0.04,0.03,0.25,0.04,0.07,0.02,0.03
GTR+G+I,27,15332.7923024715,15130.0623384099,-7537.97517750001,0.381639444324053,0.721110634257345,2.74981580980369,0.23370288248337,0.20029563932003,0.271840354767184,0.294161123429416,0.01,0.04,0.09,0.01,0.33,0.02,0.04,0.25,0.06,0.08,0.02,0.05
TN93+G,23,15336.8584396401,15164.1488925016,-7559.03357552667,n/a,0.248180130462625,3.31263113024021,0.23370288248337,0.20029563932003,0.271840354767184,0.294161123429416,0.02,0.03,0.08,0.03,0.37,0.03,0.03,0.27,0.03,0.06,0.02,0.03
GTR+G,26,15340.7124368649,15145.4871310086,-7546.6915770573,n/a,0.263056239145247,3.01554942134807,0.23370288248337,0.20029563932003,0.271840354767184,0.294161123429416,0.01,0.04,0.09,0.01,0.35,0.02,0.04,0.26,0.05,0.07,0.01,0.05
T92+G+I,21,15388.6376343238,15230.9400790882,-7594.43583758968,0.46064447552343,1.11048931507742,2.32542000551764,0.2169992609017,0.2169992609017,0.2830007390983,0.2830007390983,0.03,0.04,0.2,0.03,0.2,0.04,0.03,0.15,0.04,0.15,0.03,0.04
T92+G,20,15404.1277443499,15253.9366306949,-7606.93722496328,n/a,0.27563920100608,2.3435120685174,0.2169992609017,0.2169992609017,0.2830007390983,0.2830007390983,0.03,0.04,0.2,0.03,0.2,0.04,0.03,0.15,0.04,0.15,0.03,0.04
GTR+I,26,15416.683717468,15221.4584116118,-7584.67721735887,0.541928335738797,n/a,1.96679870903346,0.23370288248337,0.20029563932003,0.271840354767184,0.294161123429416,0.01,0.05,0.13,0.02,0.26,0.04,0.04,0.19,0.07,0.1,0.03,0.07
TN93+I,23,15428.4423736223,15255.7328264838,-7604.82554251777,0.543217552792738,n/a,1.93385654679985,0.23370288248337,0.20029563932003,0.271840354767184,0.294161123429416,0.03,0.05,0.12,0.04,0.26,0.05,0.04,0.19,0.05,0.1,0.03,0.05
HKY+G+I,23,15429.646329104,15256.9367819654,-7605.4275202586,0.465121222074258,1.14125875444846,2.39495572629082,0.23370288248337,0.20029563932003,0.271840354767184,0.294161123429416,0.03,0.04,0.21,0.03,0.19,0.04,0.03,0.14,0.04,0.17,0.03,0.04
HKY+G,22,15445.9832736084,15280.7795738562,-7618.35232487137,n/a,0.274384983902871,2.4146082567151,0.23370288248337,0.20029563932003,0.271840354767184,0.294161123429416,0.03,0.04,0.21,0.03,0.19,0.04,0.03,0.14,0.04,0.17,0.03,0.04
T92+I,20,15457.193493279,15307.0023796241,-7633.47009942787,0.552488128212783,n/a,1.92739011940428,0.2169992609017,0.2169992609017,0.2830007390983,0.2830007390983,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.14,0.05,0.14,0.04,0.05
K2+G+I,20,15475.0698272342,15324.8787135793,-7642.40826640546,0.479684110486474,1.48073956842179,2.10216845063385,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+G,19,15492.0115305481,15349.3271554722,-7655.63545042299,n/a,0.291903920188238,2.13219424245053,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
HKY+I,22,15496.7228552988,15331.5191555466,-7643.7221157166,0.552978444945316,n/a,1.97963559573654,0.23370288248337,0.20029563932003,0.271840354767184,0.294161123429416,0.03,0.05,0.2,0.04,0.18,0.05,0.04,0.13,0.05,0.16,0.03,0.05
K2+I,19,15523.9928249307,15381.3084498548,-7671.6260976143,0.551187969237963,n/a,1.85338274730398,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
JC+G+I,19,15930.3716234652,15787.6872483893,-7874.81549688155,0.503987057885345,2.60657651208043,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,15952.0610938291,15816.8837542645,-7890.41656442408,n/a,0.323426063214869,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,15953.3541600774,15818.1768205128,-7891.06309754822,0.54770205759659,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
GTR,25,16396.2074757123,16208.4871254557,-8079.1954288416,n/a,n/a,1.38223239202311,0.23370288248337,0.20029563932003,0.271840354767184,0.294161123429416,0.03,0.06,0.11,0.04,0.23,0.03,0.05,0.17,0.09,0.09,0.02,0.08
TN93,22,16427.0176954562,16261.813995704,-8108.86953579529,n/a,n/a,1.57046252828152,0.23370288248337,0.20029563932003,0.271840354767184,0.294161123429416,0.04,0.05,0.11,0.04,0.25,0.06,0.04,0.18,0.06,0.08,0.04,0.05
