Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G,20,9004.5520710885,8872.16429629508,-4416.0065949905,n/a,0.648987637270574,1.4224914980609,0.219175627240143,0.219175627240143,0.280824372759857,0.280824372759857,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.13,0.06,0.13,0.04,0.06
T92+G+I,21,9011.35154054659,8872.35196223509,-4415.09285769185,0.127904890031394,0.993182182256925,1.39856110485484,0.219175627240143,0.219175627240143,0.280824372759857,0.280824372759857,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.13,0.06,0.13,0.05,0.06
HKY+G,22,9019.52476870341,8873.91411213587,-4414.86599974258,n/a,0.649704612453926,1.42285494353003,0.219175627240143,0.219175627240143,0.286379928315412,0.275268817204301,0.04,0.06,0.16,0.04,0.17,0.06,0.04,0.13,0.06,0.13,0.04,0.06
K2+G,19,9021.83835897687,8896.06311257222,-4428.96321096237,n/a,0.679614642398361,1.35658074130946,0.25,0.25,0.25,0.25,0.05,0.05,0.14,0.05,0.14,0.05,0.05,0.14,0.05,0.14,0.05,0.05
TN93+G,23,9023.96612971889,8871.74512054893,-4412.77320822263,n/a,0.643675555757999,1.4490159502671,0.219175627240143,0.219175627240143,0.286379928315412,0.275268817204301,0.04,0.06,0.14,0.04,0.2,0.06,0.04,0.15,0.06,0.11,0.04,0.06
HKY+G+I,23,9026.20024816123,8873.97923899126,-4413.8902674438,0.131350000411404,1.00961893600282,1.39814540168195,0.219175627240143,0.219175627240143,0.286379928315412,0.275268817204301,0.05,0.06,0.16,0.05,0.17,0.06,0.05,0.13,0.06,0.13,0.05,0.06
K2+G+I,20,9028.66711324175,8896.27933844833,-4428.06411606712,0.125690236823524,1.03417571578244,1.3348887230178,0.25,0.25,0.25,0.25,0.05,0.05,0.14,0.05,0.14,0.05,0.05,0.14,0.05,0.14,0.05,0.05
TN93+G+I,24,9029.98923429731,8871.15859857046,-4411.47128848415,0.146169437465228,1.06780923165092,1.42427969893818,0.219175627240143,0.219175627240143,0.286379928315412,0.275268817204301,0.04,0.06,0.14,0.04,0.2,0.06,0.04,0.15,0.06,0.11,0.04,0.06
GTR+G,26,9031.50687681693,8859.45916768187,-4403.60316568859,n/a,0.608842502524361,1.45555809174754,0.219175627240143,0.219175627240143,0.286379928315412,0.275268817204301,0.04,0.09,0.14,0.04,0.19,0.03,0.07,0.15,0.05,0.11,0.03,0.05
GTR+G+I,27,9039.65917040766,8861.00401520647,-4403.36584045626,0.0733968547324058,0.757074717866255,1.44518709081233,0.219175627240143,0.219175627240143,0.286379928315412,0.275268817204301,0.04,0.09,0.14,0.04,0.19,0.03,0.07,0.15,0.05,0.11,0.03,0.05
T92+I,20,9065.39318983849,8933.00541504507,-4446.42715436549,0.287819701106041,n/a,1.2153500545795,0.219175627240143,0.219175627240143,0.280824372759857,0.280824372759857,0.05,0.06,0.16,0.05,0.16,0.06,0.05,0.12,0.06,0.12,0.05,0.06
HKY+I,22,9079.42965978263,8933.81900321508,-4444.81844528218,0.287916997000288,n/a,1.21768059861427,0.219175627240143,0.219175627240143,0.286379928315412,0.275268817204301,0.05,0.06,0.15,0.05,0.16,0.06,0.05,0.12,0.06,0.12,0.05,0.06
K2+I,19,9081.08433701774,8955.30909061309,-4458.58619998281,0.286038317885383,n/a,1.17413059857836,0.25,0.25,0.25,0.25,0.06,0.06,0.14,0.06,0.14,0.06,0.06,0.14,0.06,0.14,0.06,0.06
TN93+I,23,9081.62839919801,8929.40739002804,-4441.60434296219,0.288297138178565,n/a,1.24039323744153,0.219175627240143,0.219175627240143,0.286379928315412,0.275268817204301,0.05,0.06,0.13,0.05,0.18,0.06,0.05,0.14,0.06,0.1,0.05,0.06
GTR+I,26,9103.266555308,8931.21884617295,-4439.48300493412,0.287734865005302,n/a,1.24282148796847,0.219175627240143,0.219175627240143,0.286379928315412,0.275268817204301,0.04,0.08,0.13,0.04,0.18,0.05,0.06,0.14,0.06,0.1,0.04,0.06
JC+G,18,9136.79021704338,9017.62822350715,-4490.75261202331,n/a,0.744974577372968,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,9142.23700771406,9016.46176130941,-4489.16253533096,0.153171199880831,1.30753591596384,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,9183.66976049632,9064.5077669601,-4514.19238374978,0.284135720534983,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
T92,19,9321.18628342249,9195.41103701784,-4578.63717318518,n/a,n/a,1.07753847634141,0.219175627240143,0.219175627240143,0.280824372759857,0.280824372759857,0.05,0.07,0.15,0.05,0.15,0.07,0.05,0.11,0.07,0.11,0.05,0.07
