Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,16143.473602135,15985.4668995554,-7971.69974683049,0.413179714462912,0.766356942966496,2.58990823733403,0.214493809176985,0.214493809176985,0.285506190823015,0.285506190823015,0.03,0.04,0.21,0.03,0.21,0.04,0.03,0.16,0.04,0.16,0.03,0.04
TN93+G+I,24,16148.4481228905,15967.8795582052,-7959.89599946012,0.40045025677014,0.714718771977433,2.72921170498614,0.220320466132556,0.208667152221413,0.274726875455208,0.296285506190823,0.03,0.04,0.15,0.03,0.27,0.04,0.03,0.21,0.04,0.11,0.03,0.04
T92+G,20,16166.102435183,16015.6169388236,-7987.77783260387,n/a,0.265163274845868,2.61950653461623,0.214493809176985,0.214493809176985,0.285506190823015,0.285506190823015,0.03,0.04,0.21,0.03,0.21,0.04,0.03,0.16,0.04,0.16,0.03,0.04
TN93+G,23,16167.8500928675,15994.8018560608,-7974.36065369799,n/a,0.253018291808908,2.94962778940085,0.220320466132556,0.208667152221413,0.274726875455208,0.296285506190823,0.03,0.03,0.14,0.03,0.29,0.04,0.03,0.22,0.04,0.1,0.03,0.03
HKY+G+I,23,16169.4483751584,15996.4001383517,-7975.15979484344,0.413516691301639,0.767086232248573,2.61225338389184,0.220320466132556,0.208667152221413,0.274726875455208,0.296285506190823,0.03,0.04,0.22,0.03,0.2,0.04,0.03,0.15,0.04,0.16,0.03,0.04
GTR+G+I,27,16173.421019143,15970.2932285306,-7958.0914398382,0.395830629292232,0.70631596144997,2.72885265227043,0.220320466132556,0.208667152221413,0.274726875455208,0.296285506190823,0.02,0.04,0.15,0.02,0.28,0.04,0.03,0.21,0.04,0.11,0.03,0.04
GTR+G,26,16191.754435287,15996.1460936347,-7972.02181715961,n/a,0.256290618180853,2.91394471665574,0.220320466132556,0.208667152221413,0.274726875455208,0.296285506190823,0.01,0.04,0.14,0.02,0.29,0.04,0.03,0.22,0.04,0.1,0.03,0.04
HKY+G,22,16192.025149312,16026.4975332286,-7991.21185116963,n/a,0.265194957114593,2.63930497553664,0.220320466132556,0.208667152221413,0.274726875455208,0.296285506190823,0.03,0.04,0.22,0.03,0.2,0.04,0.03,0.15,0.04,0.16,0.03,0.04
K2+G+I,20,16230.1016554693,16079.6161591099,-8019.77744274702,0.420530790996799,0.886629991083003,2.31889659177749,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92+I,20,16244.5444229249,16094.0589265656,-8026.99882647484,0.540225217960694,n/a,1.98510286586019,0.214493809176985,0.214493809176985,0.285506190823015,0.285506190823015,0.04,0.05,0.19,0.04,0.19,0.05,0.04,0.14,0.05,0.14,0.04,0.05
