Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
K2+G,19,5479.06272614428,5348.25513147141,-2655.07507954786,n/a,0.155342872276262,2.7880655783726,0.25,0.25,0.25,0.25,0.03,0.03,0.18,0.03,0.18,0.03,0.03,0.18,0.03,0.18,0.03,0.03
K2+G+I,20,5487.9529942932,5350.26633026364,-2655.07514606841,0.00001,0.155373599313307,2.78844349548477,0.25,0.25,0.25,0.25,0.03,0.03,0.18,0.03,0.18,0.03,0.03,0.18,0.03,0.18,0.03,0.03
T92+G,20,5489.08898409008,5351.40232006052,-2655.64314096685,n/a,0.154961344834083,2.78746024137384,0.244559228650138,0.244559228650138,0.255440771349862,0.255440771349862,0.03,0.03,0.19,0.03,0.19,0.03,0.03,0.18,0.03,0.18,0.03,0.03
T92+G+I,21,5497.9791190383,5353.41394134857,-2655.64314088705,0,0.154982211745141,2.78771207846108,0.244559228650138,0.244559228650138,0.255440771349862,0.255440771349862,0.03,0.03,0.19,0.03,0.19,0.03,0.03,0.18,0.03,0.18,0.03,0.03
HKY+G,22,5510.37361744985,5358.93048202684,-2657.39532253892,n/a,0.154671936650949,2.8124912709394,0.260606060606061,0.228512396694215,0.25633608815427,0.254545454545455,0.03,0.03,0.19,0.03,0.19,0.03,0.03,0.17,0.03,0.19,0.03,0.03
TN93+G,23,5510.83466753967,5352.51413054076,-2653.18078002992,n/a,0.163193915437661,2.7774862649835,0.260606060606061,0.228512396694215,0.25633608815427,0.254545454545455,0.03,0.03,0.14,0.03,0.24,0.03,0.03,0.22,0.03,0.14,0.03,0.03
HKY+G+I,23,5519.26389018607,5360.94335318716,-2657.39539135312,0.00001,0.154701241799799,2.81281545444245,0.260606060606061,0.228512396694215,0.25633608815427,0.254545454545455,0.03,0.03,0.19,0.03,0.19,0.03,0.03,0.17,0.03,0.19,0.03,0.03
TN93+G+I,24,5519.72490457135,5354.52752238453,-2653.18083099185,0.00001,0.163190697647741,2.77765679839401,0.260606060606061,0.228512396694215,0.25633608815427,0.254545454545455,0.03,0.03,0.14,0.03,0.24,0.03,0.03,0.22,0.03,0.14,0.03,0.03
GTR+G,26,5524.91426518086,5345.96486270524,-2646.88537618879,n/a,0.163398314042019,2.43018510625456,0.260606060606061,0.228512396694215,0.25633608815427,0.254545454545455,0.04,0.02,0.14,0.05,0.22,0.05,0.02,0.2,0.03,0.15,0.05,0.03
GTR+G+I,27,5527.25818311079,5341.43360599614,-2643.61226759984,0.00001,0.161869575875665,2.75620911650776,0.260606060606061,0.228512396694215,0.25633608815427,0.254545454545455,0.04,0.02,0.14,0.05,0.24,0.06,0.03,0.22,0.01,0.14,0.05,0.01
K2+I,19,5617.47776681913,5486.67017214627,-2724.28259988529,0.37396694214876,n/a,2.32145285907383,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92+I,20,5627.30479540533,5489.61813137577,-2724.75104662448,0.37396694214876,n/a,2.3230328030085,0.244559228650138,0.244559228650138,0.255440771349862,0.255440771349862,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.17,0.04,0.17,0.04,0.04
TN93+I,23,5637.81817294906,5479.49763595015,-2716.67253273461,0.37396694214876,n/a,2.36058046950916,0.260606060606061,0.228512396694215,0.25633608815427,0.254545454545455,0.03,0.04,0.12,0.04,0.24,0.04,0.04,0.22,0.04,0.12,0.03,0.04
HKY+I,22,5648.7278937817,5497.28475835869,-2726.57246070484,0.37396694214876,n/a,2.33055637072957,0.260606060606061,0.228512396694215,0.25633608815427,0.254545454545455,0.03,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.18,0.03,0.04
GTR+I,26,5653.42019727638,5474.47079480075,-2711.13834223654,0.37396694214876,n/a,1.97063478278217,0.260606060606061,0.228512396694215,0.25633608815427,0.254545454545455,0.05,0.03,0.12,0.05,0.22,0.06,0.03,0.2,0.03,0.13,0.05,0.03
JC+G,18,5665.28818354047,5541.3602136906,-2752.63287579987,n/a,0.167055335449966,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,5674.17852757796,5543.37093290509,-2752.6329802647,0.00001,0.167033485141966,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
K2,18,5766.11430904334,5642.18633919347,-2803.0459385513,n/a,n/a,2.20431578615139,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92,19,5776.08045206553,5645.27285739266,-2803.58394250848,n/a,n/a,2.20480174821129,0.244559228650138,0.244559228650138,0.255440771349862,0.255440771349862,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.17,0.04,0.17,0.04,0.04
