Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
GTR+G,26,10175.6953679351,9994.666520584,-4971.24363945707,n/a,0.412026851982607,1.4177831228116,0.139185750636132,0.260941475826972,0.276844783715013,0.323027989821883,0.01,0.09,0.2,0.01,0.16,0.04,0.04,0.16,0.09,0.09,0.03,0.08
HKY+G,22,10181.9739910864,10028.7732006521,-4992.32203480352,n/a,0.392568476189971,1.43484548310901,0.139185750636132,0.260941475826972,0.276844783715013,0.323027989821883,0.05,0.05,0.19,0.03,0.17,0.06,0.03,0.16,0.06,0.08,0.05,0.05
GTR+G+I,27,10182.0851698045,9994.10059303499,-4969.95376944906,0.227288318729572,0.727459033143326,1.41994114995228,0.139185750636132,0.260941475826972,0.276844783715013,0.323027989821883,0.01,0.09,0.2,0.01,0.17,0.04,0.04,0.16,0.09,0.09,0.03,0.08
HKY+G+I,23,10186.4795868016,10026.3210116451,-4990.09006171842,0.264033479214665,0.781164983001505,1.42759375906843,0.139185750636132,0.260941475826972,0.276844783715013,0.323027989821883,0.05,0.06,0.19,0.03,0.17,0.06,0.03,0.16,0.06,0.08,0.05,0.06
TN93+G,23,10190.8224900919,10030.6639149354,-4992.26151336358,n/a,0.393152468423827,1.43042251048961,0.139185750636132,0.260941475826972,0.276844783715013,0.323027989821883,0.05,0.05,0.2,0.03,0.16,0.06,0.03,0.15,0.06,0.09,0.05,0.05
TN93+G+I,24,10195.4091412215,10028.2932948737,-4990.07006798568,0.263462551495312,0.780386085370854,1.42502415937843,0.139185750636132,0.260941475826972,0.276844783715013,0.323027989821883,0.05,0.06,0.2,0.03,0.16,0.06,0.03,0.15,0.06,0.09,0.05,0.06
T92+G,20,10209.8756126035,10070.5919314201,-5015.24238744754,n/a,0.391480140770731,1.41294175646014,0.200063613231552,0.200063613231552,0.299936386768448,0.299936386768448,0.04,0.06,0.18,0.04,0.18,0.06,0.04,0.12,0.06,0.12,0.04,0.06
T92+G+I,21,10213.3860814006,10067.1435890229,-5012.51285090337,0.289943162409209,0.868038963637244,1.40368523831912,0.200063613231552,0.200063613231552,0.299936386768448,0.299936386768448,0.04,0.06,0.18,0.04,0.18,0.06,0.04,0.12,0.06,0.12,0.04,0.06
GTR+I,26,10249.5863393472,10068.5574919961,-5008.18912516312,0.445093176399263,n/a,1.2566733365332,0.139185750636132,0.260941475826972,0.276844783715013,0.323027989821883,0.02,0.08,0.19,0.01,0.16,0.06,0.04,0.15,0.1,0.08,0.04,0.08
HKY+I,22,10251.1140611202,10097.913270686,-5026.89206982046,0.449776610628365,n/a,1.223558884909,0.139185750636132,0.260941475826972,0.276844783715013,0.323027989821883,0.06,0.06,0.18,0.03,0.16,0.07,0.03,0.15,0.07,0.08,0.06,0.06
