Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G+I,21,7586.3235026461,7449.47925117014,-3703.64755703186,0.300359850729508,1.31640561777387,1.82558895446895,0.226984126984127,0.226984126984127,0.273015873015873,0.273015873015873,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.15,0.04,0.05
T92+G,20,7588.16881305224,7457.83294984767,-3708.83279291547,n/a,0.434931361779884,1.97069825429741,0.226984126984127,0.226984126984127,0.273015873015873,0.273015873015873,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.15,0.05,0.15,0.04,0.05
K2+G+I,20,7603.93996880201,7473.60410559744,-3716.71837079035,0.305025376592797,1.45497823949793,1.7359255782834,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
TN93+G+I,24,7604.30633927899,7447.94174876696,-3699.85123330671,0.298312662806654,1.27995595239265,1.89710739984781,0.235515873015873,0.218452380952381,0.260515873015873,0.285515873015873,0.04,0.04,0.14,0.04,0.22,0.05,0.04,0.19,0.05,0.11,0.04,0.04
TN93+G,23,7606.22534994448,7456.36673433376,-3705.07331931999,n/a,0.429746678650962,2.04410402498508,0.235515873015873,0.218452380952381,0.260515873015873,0.285515873015873,0.04,0.04,0.14,0.04,0.23,0.05,0.04,0.19,0.05,0.11,0.04,0.04
K2+G,19,7606.73962377644,7482.9129523385,-3722.3807789581,n/a,0.455106786413035,1.87139050930627,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
HKY+G+I,23,7608.30500677192,7458.44639116119,-3706.11314773371,0.29878261841486,1.29886644902107,1.82873063186331,0.235515873015873,0.218452380952381,0.260515873015873,0.285515873015873,0.04,0.05,0.18,0.04,0.17,0.05,0.04,0.14,0.05,0.15,0.04,0.05
HKY+G,22,7609.9254516801,7466.57361590848,-3711.18595086833,n/a,0.434251743751867,1.97499054115262,0.235515873015873,0.218452380952381,0.260515873015873,0.285515873015873,0.04,0.04,0.19,0.04,0.17,0.05,0.04,0.15,0.05,0.16,0.04,0.04
T92+I,20,7617.40996548568,7487.07410228111,-3723.45336913219,0.384414525107214,n/a,1.52175643103166,0.226984126984127,0.226984126984127,0.273015873015873,0.273015873015873,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.14,0.05,0.14,0.04,0.05
GTR+G,26,7618.57568650965,7449.20156293524,-3698.46074556097,n/a,0.425014979966323,2.03965445217481,0.235515873015873,0.218452380952381,0.260515873015873,0.285515873015873,0.02,0.06,0.14,0.03,0.23,0.02,0.06,0.19,0.06,0.11,0.02,0.05
GTR+G+I,27,7619.97888855748,7444.10120778636,-3694.89976590435,0.270460590769929,1.05668672718213,1.92099349922074,0.235515873015873,0.218452380952381,0.260515873015873,0.285515873015873,0.03,0.06,0.14,0.03,0.22,0.03,0.05,0.19,0.06,0.11,0.02,0.06
K2+I,19,7631.1045785012,7507.27790706327,-3734.56325632048,0.383423126896258,n/a,1.48463601837613,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
TN93+I,23,7637.47831008229,7487.61969447157,-3720.69979938889,0.383226424360621,n/a,1.54153464475743,0.235515873015873,0.218452380952381,0.260515873015873,0.285515873015873,0.04,0.05,0.14,0.05,0.19,0.06,0.05,0.16,0.06,0.12,0.04,0.05
HKY+I,22,7639.91120081429,7496.55936504267,-3726.17882543543,0.384333809658293,n/a,1.51832812326967,0.235515873015873,0.218452380952381,0.260515873015873,0.285515873015873,0.04,0.05,0.17,0.05,0.16,0.06,0.05,0.13,0.06,0.14,0.04,0.05
GTR+I,26,7657.35322709612,7487.9791035217,-3717.84951585421,0.38242096474741,n/a,1.5476270972445,0.235515873015873,0.218452380952381,0.260515873015873,0.285515873015873,0.04,0.05,0.14,0.04,0.19,0.04,0.05,0.16,0.07,0.12,0.03,0.06
JC+G+I,19,7760.5526589151,7636.72598747717,-3799.28729652743,0.327057455514189,2.33165664850423,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,7769.98535005007,7652.66867339395,-3808.26622277544,n/a,0.545544291870686,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,7773.98262419361,7656.66594753749,-3810.26485984721,0.380121703647763,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
T92,19,7966.37585413172,7842.54918269379,-3902.19889413574,n/a,n/a,1.27061204707306,0.226984126984127,0.226984126984127,0.273015873015873,0.273015873015873,0.05,0.06,0.15,0.05,0.15,0.06,0.05,0.13,0.06,0.13,0.05,0.06
K2,18,7969.63902449339,7852.32234783727,-3908.09305999711,n/a,n/a,1.26283656679499,0.25,0.25,0.25,0.25,0.06,0.06,0.14,0.06,0.14,0.06,0.06,0.14,0.06,0.14,0.06,0.06
TN93,22,7988.13804719526,7844.78621142364,-3900.29224862591,n/a,n/a,1.27138981452393,0.235515873015873,0.218452380952381,0.260515873015873,0.285515873015873,0.05,0.06,0.14,0.05,0.17,0.06,0.05,0.14,0.06,0.11,0.05,0.06
HKY,21,7988.27363940315,7851.42938792719,-3904.62262541039,n/a,n/a,1.26743721688864,0.235515873015873,0.218452380952381,0.260515873015873,0.285515873015873,0.05,0.06,0.16,0.05,0.15,0.06,0.05,0.12,0.06,0.13,0.05,0.06
GTR,25,7994.24543744387,7831.37567744994,-3890.55820170862,n/a,n/a,1.26779496642865,0.235515873015873,0.218452380952381,0.260515873015873,0.285515873015873,0.03,0.07,0.14,0.04,0.17,0.04,0.06,0.14,0.08,0.11,0.03,0.08
JC,17,8093.25338462462,7982.44750528579,-3974.16282074325,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
