Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+G,20,11151.642184404,11012.5900766208,-5486.2408377684,n/a,0.448972501938174,1.53623324040556,0.202509652509652,0.202509652509652,0.297490347490348,0.297490347490348,0.04,0.06,0.18,0.04,0.18,0.06,0.04,0.12,0.06,0.12,0.04,0.06
T92+G+I,21,11156.5254468935,11010.5261691652,-5484.20345629144,0.209371704615158,0.811151551300653,1.50745212502787,0.202509652509652,0.202509652509652,0.297490347490348,0.297490347490348,0.04,0.06,0.18,0.04,0.18,0.06,0.04,0.12,0.06,0.12,0.04,0.06
HKY+G,22,11173.3624393587,11020.4165108169,-5488.14293980238,n/a,0.448590992062032,1.53536155181472,0.194594594594595,0.21042471042471,0.281467181467181,0.313513513513514,0.04,0.05,0.19,0.04,0.17,0.06,0.04,0.13,0.06,0.12,0.04,0.05
TN93+G,23,11174.8870127134,11014.9949526904,-5484.42621375806,n/a,0.442364884209345,1.57478786041805,0.194594594594595,0.21042471042471,0.281467181467181,0.313513513513514,0.04,0.05,0.16,0.04,0.21,0.06,0.04,0.16,0.06,0.1,0.04,0.05
HKY+G+I,23,11178.7135088118,11018.8214487888,-5486.33946180726,0.200015465169928,0.780922568247669,1.50868489060721,0.194594594594595,0.21042471042471,0.281467181467181,0.313513513513514,0.04,0.05,0.19,0.04,0.17,0.06,0.04,0.13,0.06,0.12,0.04,0.05
TN93+G+I,24,11179.710462614,11012.8727906434,-5482.35892598664,0.209872004879306,0.800730141593913,1.54608013286852,0.194594594594595,0.21042471042471,0.281467181467181,0.313513513513514,0.04,0.05,0.16,0.04,0.21,0.06,0.04,0.16,0.06,0.1,0.04,0.05
GTR+G,26,11189.2198915139,11008.4925550543,-5478.15561499327,n/a,0.452418778621895,1.37680751009959,0.194594594594595,0.21042471042471,0.281467181467181,0.313513513513514,0.04,0.09,0.17,0.04,0.18,0.04,0.06,0.13,0.06,0.1,0.03,0.05
GTR+G+I,27,11190.6466773065,11002.9752887082,-5474.38999516786,0.180613705671141,0.730087061893857,1.40254146909497,0.194594594594595,0.21042471042471,0.281467181467181,0.313513513513514,0.04,0.09,0.16,0.04,0.19,0.04,0.06,0.14,0.06,0.1,0.03,0.05
K2+G,19,11219.8130555568,11087.708636649,-5524.80528606646,n/a,0.475281338399114,1.4041403642126,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
K2+G+I,20,11226.3861738316,11087.3340660484,-5523.61283248217,0.175936168372345,0.761027690776506,1.38704491397775,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
T92+I,20,11235.5367747976,11096.4846670144,-5528.18813296518,0.38512538622467,n/a,1.26905596589559,0.202509652509652,0.202509652509652,0.297490347490348,0.297490347490348,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.12,0.06,0.12,0.04,0.06
HKY+I,22,11260.6875487228,11107.741620181,-5531.80549448445,0.384621415905621,n/a,1.26380157503659,0.194594594594595,0.21042471042471,0.281467181467181,0.313513513513514,0.05,0.06,0.18,0.04,0.16,0.07,0.04,0.12,0.07,0.11,0.05,0.06
TN93+I,23,11261.7440783768,11101.8520183538,-5527.85474658974,0.384644637533633,n/a,1.28509767972883,0.194594594594595,0.21042471042471,0.281467181467181,0.313513513513514,0.05,0.06,0.15,0.04,0.19,0.07,0.04,0.14,0.07,0.09,0.05,0.06
GTR+I,26,11276.4055933092,11095.6782568496,-5521.74846589091,0.383862999357321,n/a,1.29401674832856,0.194594594594595,0.21042471042471,0.281467181467181,0.313513513513514,0.03,0.09,0.15,0.03,0.19,0.07,0.06,0.14,0.06,0.1,0.04,0.06
K2+I,19,11308.506503314,11176.4020844063,-5569.15200994508,0.382829972937664,n/a,1.18938031455246,0.25,0.25,0.25,0.25,0.06,0.06,0.14,0.06,0.14,0.06,0.06,0.14,0.06,0.14,0.06,0.06
JC+G,18,11367.8365959085,11242.6803846058,-5603.29606896399,n/a,0.523310798923225,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,11373.3349132928,11241.2304943851,-5601.56621493448,0.211513758877299,0.982446318952402,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,11438.366625989,11313.2104146864,-5638.56108400425,0.380280163463986,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
T92,19,11730.5498463615,11598.4454274538,-5780.17368146884,n/a,n/a,1.06053531766425,0.202509652509652,0.202509652509652,0.297490347490348,0.297490347490348,0.05,0.07,0.16,0.05,0.16,0.07,0.05,0.11,0.07,0.11,0.05,0.07
HKY,21,11752.1845153785,11606.1852376502,-5782.03299053393,n/a,n/a,1.06217920085599,0.194594594594595,0.21042471042471,0.281467181467181,0.313513513513514,0.05,0.07,0.16,0.05,0.15,0.07,0.05,0.11,0.07,0.1,0.05,0.07
TN93,22,11759.5412866291,11606.5953580872,-5781.23236343757,n/a,n/a,1.06301358738629,0.194594594594595,0.21042471042471,0.281467181467181,0.313513513513514,0.05,0.07,0.16,0.05,0.16,0.07,0.05,0.12,0.07,0.1,0.05,0.07
GTR,25,11761.8836269629,11588.1008627797,-5768.96649543943,n/a,n/a,1.06756833207674,0.194594594594595,0.21042471042471,0.281467181467181,0.313513513513514,0.03,0.09,0.16,0.03,0.16,0.06,0.06,0.12,0.08,0.1,0.04,0.07
