Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
TN93+G,23,5662.5962518226,5519.48986973442,-2736.59757768622,n/a,0.459290564147647,1.96624582058057,0.190450928381963,0.284084880636605,0.255437665782493,0.270026525198939,0.05,0.04,0.12,0.03,0.21,0.05,0.03,0.23,0.05,0.09,0.05,0.04
HKY+G,22,5663.68228963694,5526.78610620007,-2741.25801173361,n/a,0.467941956322843,1.84942136630704,0.190450928381963,0.284084880636605,0.255437665782493,0.270026525198939,0.05,0.04,0.18,0.03,0.17,0.05,0.03,0.18,0.05,0.12,0.05,0.04
T92+G,20,5667.84495058849,5543.37240472892,-2751.57417248983,n/a,0.456071378679011,1.88960519933864,0.237267904509284,0.237267904509284,0.262732095490716,0.262732095490716,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.16,0.05,0.16,0.04,0.05
K2+G,19,5667.97251837725,5549.71340971552,-2755.75537152443,n/a,0.470283324570152,1.83908454476779,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
TN93+G+I,24,5670.38740009832,5521.07190060402,-2736.37573668385,0.0815650055412972,0.565516889059631,1.98546647772628,0.190450928381963,0.284084880636605,0.255437665782493,0.270026525198939,0.05,0.04,0.12,0.03,0.21,0.05,0.03,0.24,0.05,0.09,0.05,0.04
HKY+G+I,23,5671.75063843454,5528.64425634636,-2741.17477099219,0.0593702615050383,0.54279812589547,1.860990319828,0.190450928381963,0.284084880636605,0.255437665782493,0.270026525198939,0.05,0.04,0.18,0.03,0.17,0.05,0.03,0.18,0.05,0.12,0.05,0.04
T92+G+I,21,5675.81764665786,5545.13274225204,-2751.44310538429,0.0728213693951748,0.548676599574203,1.90245268006636,0.237267904509284,0.237267904509284,0.262732095490716,0.262732095490716,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.16,0.05,0.16,0.04,0.05
K2+G+I,20,5676.02200260663,5551.54945674706,-2755.66269849889,0.0626929618217559,0.551237490600446,1.84949593815545,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
GTR+G+I,27,5681.13270780588,5513.19635223288,-2729.39614511697,0.0466797384993128,0.523650189324227,2.01121524784791,0.190450928381963,0.284084880636605,0.255437665782493,0.270026525198939,0.05,0.05,0.12,0.03,0.21,0.02,0.03,0.24,0.07,0.09,0.02,0.07
GTR+G,26,5688.30340506953,5526.57291796506,-2737.09890888902,n/a,0.508097568327177,1.51096666680729,0.190450928381963,0.284084880636605,0.255437665782493,0.270026525198939,0.05,0.05,0.14,0.03,0.18,0.05,0.04,0.2,0.07,0.1,0.05,0.06
TN93+I,23,5726.95395777776,5583.84757568957,-2768.77643066379,0.280465860467654,n/a,1.60977690296699,0.190450928381963,0.284084880636605,0.255437665782493,0.270026525198939,0.06,0.05,0.13,0.04,0.19,0.05,0.04,0.21,0.05,0.09,0.06,0.05
HKY+I,22,5727.63507187302,5590.73888843615,-2773.23440285165,0.281398894055713,n/a,1.56097459892575,0.190450928381963,0.284084880636605,0.255437665782493,0.270026525198939,0.06,0.05,0.16,0.04,0.16,0.05,0.04,0.17,0.05,0.12,0.06,0.05
K2+I,19,5729.97012144572,5611.71101278399,-2786.75417305866,0.283022528114425,n/a,1.55384781999124,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
T92+I,20,5731.83446667361,5607.36192081404,-2783.56893053239,0.284745159278116,n/a,1.58417275401349,0.237267904509284,0.237267904509284,0.262732095490716,0.262732095490716,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.15,0.05,0.15,0.05,0.05
GTR+I,26,5751.35979423177,5589.6293071273,-2768.62710347014,0.277644458098556,n/a,1.33273956758504,0.190450928381963,0.284084880636605,0.255437665782493,0.270026525198939,0.05,0.05,0.13,0.03,0.17,0.06,0.04,0.18,0.07,0.09,0.06,0.07
JC+G,18,5777.90479717573,5665.86020350074,-2814.83892606389,n/a,0.533875888288206,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,5786.13968122928,5667.88057256755,-2814.83895295044,0.00001,0.533903577012093,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,5832.28320792611,5720.23861425112,-2842.02813143907,0.277083915407667,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
HKY,21,5869.89473476604,5739.20983036022,-2848.48164943838,n/a,n/a,1.26939015369423,0.190450928381963,0.284084880636605,0.255437665782493,0.270026525198939,0.06,0.06,0.15,0.04,0.14,0.06,0.04,0.16,0.06,0.11,0.06,0.06
GTR,25,5870.2450168607,5714.72148207187,-2832.18712992483,n/a,n/a,1.28277862771819,0.190450928381963,0.284084880636605,0.255437665782493,0.270026525198939,0.05,0.06,0.12,0.03,0.16,0.03,0.05,0.18,0.09,0.09,0.04,0.09
TN93,22,5871.50513691033,5734.60895347345,-2845.1694353703,n/a,n/a,1.28165224486706,0.190450928381963,0.284084880636605,0.255437665782493,0.270026525198939,0.06,0.06,0.12,0.04,0.16,0.06,0.04,0.18,0.06,0.09,0.06,0.06
K2,18,5873.24008374398,5761.19549006899,-2862.50656934801,n/a,n/a,1.25741259267918,0.25,0.25,0.25,0.25,0.06,0.06,0.14,0.06,0.14,0.06,0.06,0.14,0.06,0.14,0.06,0.06
T92,19,5881.43517169799,5763.17606303626,-2862.4866981848,n/a,n/a,1.25981748347368,0.237267904509284,0.237267904509284,0.262732095490716,0.262732095490716,0.05,0.06,0.15,0.05,0.15,0.06,0.05,0.13,0.06,0.13,0.05,0.06
JC,17,5957.70137825935,5851.87237649823,-2908.85463174592,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
