Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
GTR+G+I,27,13745.5725910487,13549.7204515995,-6747.78803328637,0.401775160406384,1.35880657875204,2.59237625731903,0.234380952380952,0.234380952380952,0.251238095238095,0.28,0.01,0.05,0.1,0.01,0.28,0.04,0.05,0.27,0.05,0.08,0.03,0.04
TN93+G+I,24,13750.3532577442,13576.2486833492,-6764.06706243833,0.405904156167874,1.3732925141859,2.62037459305765,0.234380952380952,0.234380952380952,0.251238095238095,0.28,0.03,0.03,0.1,0.03,0.28,0.04,0.03,0.27,0.04,0.08,0.03,0.03
GTR+G,26,13770.5335397943,13581.9302048633,-6764.89807292723,n/a,0.338157459554263,2.78391145548987,0.234380952380952,0.234380952380952,0.251238095238095,0.28,0.01,0.05,0.09,0.01,0.29,0.03,0.05,0.27,0.05,0.08,0.03,0.04
TN93+G,23,13777.0918618816,13610.2372432845,-6782.06592977514,n/a,0.329966273882265,2.89064528334579,0.234380952380952,0.234380952380952,0.251238095238095,0.28,0.03,0.03,0.09,0.03,0.3,0.04,0.03,0.28,0.04,0.08,0.03,0.03
T92+G+I,21,13802.662705145,13650.309148654,-6804.11048194295,0.398823157956477,1.24899145274172,2.28362866690484,0.234380952380952,0.234380952380952,0.265619047619048,0.265619047619048,0.04,0.04,0.18,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
GTR+I,26,13809.112663714,13620.5093287831,-6784.18763488709,0.474710346773378,n/a,2.03876250942338,0.234380952380952,0.234380952380952,0.251238095238095,0.28,0.01,0.05,0.11,0.01,0.25,0.05,0.05,0.23,0.05,0.09,0.04,0.05
TN93+I,23,13813.0487142513,13646.1940956542,-6800.04435595995,0.475572898743572,n/a,2.02744270236322,0.234380952380952,0.234380952380952,0.251238095238095,0.28,0.04,0.04,0.11,0.04,0.24,0.05,0.04,0.23,0.05,0.09,0.04,0.04
T92+G,20,13819.540204097,13674.4377536948,-6817.17879668707,n/a,0.341327015482405,2.39280678724348,0.234380952380952,0.234380952380952,0.265619047619048,0.265619047619048,0.03,0.04,0.19,0.03,0.19,0.04,0.03,0.17,0.04,0.17,0.03,0.04
K2+G+I,20,13822.985506553,13677.8830561507,-6818.90144791504,0.400899675187592,1.31525078401312,2.22003972836043,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
HKY+G+I,23,13834.3880832986,13667.5334647015,-6810.71404048365,0.395959649938082,1.22005051517266,2.30442959366665,0.234380952380952,0.234380952380952,0.251238095238095,0.28,0.04,0.04,0.2,0.04,0.18,0.04,0.04,0.16,0.04,0.16,0.04,0.04
K2+G,19,13840.0528498886,13702.2018887859,-6832.06468485094,n/a,0.349137479259248,2.3193952178532,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
HKY+G,22,13850.5312298991,13690.9269506399,-6823.41517905194,n/a,0.341306663380345,2.41454667989436,0.234380952380952,0.234380952380952,0.251238095238095,0.28,0.03,0.04,0.2,0.03,0.18,0.04,0.03,0.17,0.04,0.17,0.03,0.04
T92+I,20,13871.5182728701,13726.4158224678,-6843.16783107358,0.482732203292743,n/a,1.90984570933569,0.234380952380952,0.234380952380952,0.265619047619048,0.265619047619048,0.04,0.05,0.17,0.04,0.17,0.05,0.04,0.15,0.05,0.15,0.04,0.05
K2+I,19,13887.8318769368,13749.980915834,-6855.95419837503,0.482131823858285,n/a,1.88328477539573,0.25,0.25,0.25,0.25,0.04,0.04,0.16,0.04,0.16,0.04,0.04,0.16,0.04,0.16,0.04,0.04
HKY+I,22,13905.7504535673,13746.1461743081,-6851.02479088604,0.482481652730411,n/a,1.90986019065622,0.234380952380952,0.234380952380952,0.251238095238095,0.28,0.04,0.04,0.18,0.04,0.17,0.05,0.04,0.15,0.05,0.15,0.04,0.04
JC+G+I,19,14264.418927682,14126.5679665792,-7044.24772374761,0.421664761113916,2.08451988898417,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
